Index,Start,Time,Type,Data,
108,255.0933 ms,8.7 ¦Ìs,RX data,47,
109,255.104125 ms,8.7 ¦Ìs,RX data,20,
110,255.115 ms,8.7 ¦Ìs,RX data,35,
111,255.12585 ms,8.7 ¦Ìs,RX data,2E,
112,255.136675 ms,8.7 ¦Ìs,RX data,31,
113,255.147525 ms,8.7 ¦Ìs,RX data,30,
114,255.158375 ms,8.7 ¦Ìs,RX data,20,
115,255.169225 ms,8.7 ¦Ìs,RX data,28,
116,255.180075 ms,8.7 ¦Ìs,RX data,37,
117,255.190925 ms,8.7 ¦Ìs,RX data,62,
118,255.201775 ms,8.7 ¦Ìs,RX data,32,
119,255.212625 ms,8.7 ¦Ìs,RX data,30,
120,255.223475 ms,8.7 ¦Ìs,RX data,32,
121,255.2343 ms,8.7 ¦Ìs,RX data,65,
122,255.245175 ms,8.7 ¦Ìs,RX data,29,
123,255.256 ms,8.7 ¦Ìs,RX data,2A,
124,255.26685 ms,8.7 ¦Ìs,RX data,37,
125,255.2777 ms,8.7 ¦Ìs,RX data,43,
126,255.28855 ms,8.7 ¦Ìs,RX data,0D,
127,255.2994 ms,8.7 ¦Ìs,RX data,0A,
128,255.31025 ms,8.7 ¦Ìs,RX data,24,
129,255.3211 ms,8.7 ¦Ìs,RX data,47,
130,255.331925 ms,8.7 ¦Ìs,RX data,4E,
131,255.3428 ms,8.7 ¦Ìs,RX data,54,
132,255.353625 ms,8.7 ¦Ìs,RX data,58,
133,255.364475 ms,8.7 ¦Ìs,RX data,54,
134,255.375325 ms,8.7 ¦Ìs,RX data,2C,
135,255.386175 ms,8.7 ¦Ìs,RX data,30,
136,255.397025 ms,8.7 ¦Ìs,RX data,31,
137,255.407875 ms,8.7 ¦Ìs,RX data,2C,
138,255.418725 ms,8.7 ¦Ìs,RX data,30,
139,255.429575 ms,8.7 ¦Ìs,RX data,31,
140,255.440425 ms,8.7 ¦Ìs,RX data,2C,
141,255.45125 ms,8.7 ¦Ìs,RX data,30,
142,255.4621 ms,8.7 ¦Ìs,RX data,32,
143,255.472975 ms,8.7 ¦Ìs,RX data,2C,
144,255.4838 ms,8.7 ¦Ìs,RX data,46,
145,255.49465 ms,8.7 ¦Ìs,RX data,57,
146,255.5055 ms,8.7 ¦Ìs,RX data,56,
147,255.51635 ms,8.7 ¦Ìs,RX data,45,
148,255.5272 ms,8.7 ¦Ìs,RX data,52,
149,255.53805 ms,8.7 ¦Ìs,RX data,3D,
150,255.5489 ms,8.7 ¦Ìs,RX data,53,
151,255.559725 ms,8.7 ¦Ìs,RX data,50,
152,255.5706 ms,8.7 ¦Ìs,RX data,47,
153,255.581425 ms,8.7 ¦Ìs,RX data,20,
154,255.592275 ms,8.7 ¦Ìs,RX data,35,
155,255.603125 ms,8.7 ¦Ìs,RX data,2E,
156,255.613975 ms,8.7 ¦Ìs,RX data,31,
157,255.624825 ms,8.7 ¦Ìs,RX data,30,
158,255.635675 ms,8.7 ¦Ìs,RX data,2A,
159,255.646525 ms,8.7 ¦Ìs,RX data,34,
160,255.657375 ms,8.7 ¦Ìs,RX data,30,
161,255.668225 ms,8.7 ¦Ìs,RX data,0D,
162,255.67905 ms,8.7 ¦Ìs,RX data,0A,
163,255.6899 ms,8.7 ¦Ìs,RX data,24,
164,255.700775 ms,8.7 ¦Ìs,RX data,47,
165,255.7116 ms,8.7 ¦Ìs,RX data,4E,
166,255.72245 ms,8.7 ¦Ìs,RX data,54,
167,255.7333 ms,8.7 ¦Ìs,RX data,58,
168,255.74415 ms,8.7 ¦Ìs,RX data,54,
169,255.755 ms,8.7 ¦Ìs,RX data,2C,
170,255.76585 ms,8.7 ¦Ìs,RX data,30,
171,255.776675 ms,8.7 ¦Ìs,RX data,31,
172,255.787525 ms,8.7 ¦Ìs,RX data,2C,
173,255.7984 ms,8.7 ¦Ìs,RX data,30,
174,255.809225 ms,8.7 ¦Ìs,RX data,31,
175,255.820075 ms,8.7 ¦Ìs,RX data,2C,
176,255.830925 ms,8.7 ¦Ìs,RX data,30,
177,255.841775 ms,8.7 ¦Ìs,RX data,32,
178,255.852625 ms,8.7 ¦Ìs,RX data,2C,
179,255.863475 ms,8.7 ¦Ìs,RX data,50,
180,255.8743 ms,8.7 ¦Ìs,RX data,52,
181,255.885175 ms,8.7 ¦Ìs,RX data,4F,
182,255.896025 ms,8.7 ¦Ìs,RX data,54,
183,255.90685 ms,8.7 ¦Ìs,RX data,56,
184,255.9177 ms,8.7 ¦Ìs,RX data,45,
185,255.92855 ms,8.7 ¦Ìs,RX data,52,
186,255.9394 ms,8.7 ¦Ìs,RX data,3D,
187,255.95025 ms,8.7 ¦Ìs,RX data,33,
188,255.9611 ms,8.7 ¦Ìs,RX data,34,
189,255.971925 ms,8.7 ¦Ìs,RX data,2E,
190,255.9828 ms,8.7 ¦Ìs,RX data,31,
191,255.99365 ms,8.7 ¦Ìs,RX data,30,
192,256.004475 ms,8.7 ¦Ìs,RX data,2A,
193,256.015325 ms,8.7 ¦Ìs,RX data,31,
194,256.0262 ms,8.7 ¦Ìs,RX data,45,
195,256.037025 ms,8.7 ¦Ìs,RX data,0D,
196,256.047875 ms,8.7 ¦Ìs,RX data,0A,
197,256.058725 ms,8.7 ¦Ìs,RX data,24,
198,256.069575 ms,8.7 ¦Ìs,RX data,47,
199,256.080425 ms,8.7 ¦Ìs,RX data,4E,
200,256.091275 ms,8.7 ¦Ìs,RX data,54,
201,256.1021 ms,8.7 ¦Ìs,RX data,58,
202,256.112975 ms,8.7 ¦Ìs,RX data,54,
203,256.123825 ms,8.7 ¦Ìs,RX data,2C,
204,256.13465 ms,8.7 ¦Ìs,RX data,30,
205,256.1455 ms,8.7 ¦Ìs,RX data,31,
206,256.15635 ms,8.7 ¦Ìs,RX data,2C,
207,256.1672 ms,8.7 ¦Ìs,RX data,30,
208,256.17805 ms,8.7 ¦Ìs,RX data,31,
209,256.1889 ms,8.7 ¦Ìs,RX data,2C,
210,256.199725 ms,8.7 ¦Ìs,RX data,30,
211,256.2106 ms,8.7 ¦Ìs,RX data,32,
212,256.22145 ms,8.7 ¦Ìs,RX data,2C,
213,256.232275 ms,8.7 ¦Ìs,RX data,43,
214,256.243125 ms,8.7 ¦Ìs,RX data,48,
215,256.253975 ms,8.7 ¦Ìs,RX data,49,
216,256.264825 ms,8.7 ¦Ìs,RX data,50,
217,256.275675 ms,8.7 ¦Ìs,RX data,49,
218,256.286525 ms,8.7 ¦Ìs,RX data,44,
219,256.297375 ms,8.7 ¦Ìs,RX data,3D,
220,256.308225 ms,8.7 ¦Ìs,RX data,30,
221,256.319075 ms,8.7 ¦Ìs,RX data,30,
222,256.3299 ms,8.7 ¦Ìs,RX data,30,
223,256.340775 ms,8.7 ¦Ìs,RX data,30,
224,256.3516 ms,8.7 ¦Ìs,RX data,30,
225,256.36245 ms,8.7 ¦Ìs,RX data,30,
226,256.3733 ms,8.7 ¦Ìs,RX data,45,
227,256.38415 ms,8.7 ¦Ìs,RX data,30,
228,256.395 ms,8.7 ¦Ìs,RX data,39,
229,256.40585 ms,8.7 ¦Ìs,RX data,35,
230,256.4167 ms,8.7 ¦Ìs,RX data,36,
231,256.427525 ms,8.7 ¦Ìs,RX data,35,
232,256.4384 ms,8.7 ¦Ìs,RX data,30,
233,256.449225 ms,8.7 ¦Ìs,RX data,46,
234,256.460075 ms,8.7 ¦Ìs,RX data,32,
235,256.470925 ms,8.7 ¦Ìs,RX data,41,
236,256.481775 ms,8.7 ¦Ìs,RX data,35,
237,256.492625 ms,8.7 ¦Ìs,RX data,34,
238,256.503475 ms,8.7 ¦Ìs,RX data,2A,
239,256.514325 ms,8.7 ¦Ìs,RX data,30,
240,256.525175 ms,8.7 ¦Ìs,RX data,46,
241,256.536025 ms,8.7 ¦Ìs,RX data,0D,
242,256.546875 ms,8.7 ¦Ìs,RX data,0A,
243,256.5577 ms,8.7 ¦Ìs,RX data,24,
244,256.568575 ms,8.7 ¦Ìs,RX data,47,
245,256.5794 ms,8.7 ¦Ìs,RX data,4E,
246,256.59025 ms,8.7 ¦Ìs,RX data,54,
247,256.6011 ms,8.7 ¦Ìs,RX data,58,
248,256.61195 ms,8.7 ¦Ìs,RX data,54,
249,256.6228 ms,8.7 ¦Ìs,RX data,2C,
250,256.63365 ms,8.7 ¦Ìs,RX data,30,
251,256.6445 ms,8.7 ¦Ìs,RX data,31,
252,256.655325 ms,8.7 ¦Ìs,RX data,2C,
253,256.6662 ms,8.7 ¦Ìs,RX data,30,
254,256.677025 ms,8.7 ¦Ìs,RX data,31,
255,256.687875 ms,8.7 ¦Ìs,RX data,2C,
256,256.698725 ms,8.7 ¦Ìs,RX data,30,
257,256.709575 ms,8.7 ¦Ìs,RX data,32,
258,256.720425 ms,8.7 ¦Ìs,RX data,2C,
259,256.731275 ms,8.7 ¦Ìs,RX data,47,
260,256.742125 ms,8.7 ¦Ìs,RX data,50,
261,256.752975 ms,8.7 ¦Ìs,RX data,53,
262,256.763825 ms,8.7 ¦Ìs,RX data,3B,
263,256.77465 ms,8.7 ¦Ìs,RX data,47,
264,256.7855 ms,8.7 ¦Ìs,RX data,4C,
265,256.796375 ms,8.7 ¦Ìs,RX data,4F,
266,256.8072 ms,8.7 ¦Ìs,RX data,3B,
267,256.81805 ms,8.7 ¦Ìs,RX data,47,
268,256.8289 ms,8.7 ¦Ìs,RX data,41,
269,256.83975 ms,8.7 ¦Ìs,RX data,4C,
270,256.8506 ms,8.7 ¦Ìs,RX data,3B,
271,256.86145 ms,8.7 ¦Ìs,RX data,42,
272,256.872275 ms,8.7 ¦Ìs,RX data,44,
273,256.883125 ms,8.7 ¦Ìs,RX data,53,
274,256.894 ms,8.7 ¦Ìs,RX data,2A,
275,256.904825 ms,8.7 ¦Ìs,RX data,37,
276,256.915675 ms,8.7 ¦Ìs,RX data,37,
277,256.926525 ms,8.7 ¦Ìs,RX data,0D,
278,256.937375 ms,8.7 ¦Ìs,RX data,0A,
279,256.948225 ms,8.7 ¦Ìs,RX data,24,
280,256.959075 ms,8.7 ¦Ìs,RX data,47,
281,256.969925 ms,8.7 ¦Ìs,RX data,4E,
282,256.980775 ms,8.7 ¦Ìs,RX data,54,
283,256.991625 ms,8.7 ¦Ìs,RX data,58,
284,257.00245 ms,8.7 ¦Ìs,RX data,54,
285,257.0133 ms,8.7 ¦Ìs,RX data,2C,
286,257.02415 ms,8.7 ¦Ìs,RX data,30,
287,257.035 ms,8.7 ¦Ìs,RX data,31,
288,257.04585 ms,8.7 ¦Ìs,RX data,2C,
289,257.0567 ms,8.7 ¦Ìs,RX data,30,
290,257.06755 ms,8.7 ¦Ìs,RX data,31,
291,257.0784 ms,8.7 ¦Ìs,RX data,2C,
292,257.08925 ms,8.7 ¦Ìs,RX data,30,
293,257.100075 ms,8.7 ¦Ìs,RX data,32,
294,257.110925 ms,8.7 ¦Ìs,RX data,2C,
295,257.1218 ms,8.7 ¦Ìs,RX data,53,
296,257.132625 ms,8.7 ¦Ìs,RX data,42,
297,257.143475 ms,8.7 ¦Ìs,RX data,41,
298,257.154325 ms,8.7 ¦Ìs,RX data,53,
299,257.165175 ms,8.7 ¦Ìs,RX data,3B,
300,257.176025 ms,8.7 ¦Ìs,RX data,51,
301,257.186875 ms,8.7 ¦Ìs,RX data,5A,
302,257.1977 ms,8.7 ¦Ìs,RX data,53,
303,257.208575 ms,8.7 ¦Ìs,RX data,53,
304,257.219425 ms,8.7 ¦Ìs,RX data,2A,
305,257.23025 ms,8.7 ¦Ìs,RX data,36,
306,257.2411 ms,8.7 ¦Ìs,RX data,30,
307,257.25195 ms,8.7 ¦Ìs,RX data,0D,
308,257.2628 ms,8.7 ¦Ìs,RX data,0A,
309,257.27365 ms,8.7 ¦Ìs,RX data,24,
310,257.2845 ms,8.7 ¦Ìs,RX data,47,
311,257.295325 ms,8.7 ¦Ìs,RX data,4E,
312,257.3062 ms,8.7 ¦Ìs,RX data,54,
313,257.31705 ms,8.7 ¦Ìs,RX data,58,
314,257.327875 ms,8.7 ¦Ìs,RX data,54,
315,257.338725 ms,8.7 ¦Ìs,RX data,2C,
316,257.349575 ms,8.7 ¦Ìs,RX data,30,
317,257.360425 ms,8.7 ¦Ìs,RX data,31,
318,257.371275 ms,8.7 ¦Ìs,RX data,2C,
319,257.382125 ms,8.7 ¦Ìs,RX data,30,
320,257.392975 ms,8.7 ¦Ìs,RX data,31,
321,257.403825 ms,8.7 ¦Ìs,RX data,2C,
322,257.414675 ms,8.7 ¦Ìs,RX data,30,
323,257.4255 ms,8.7 ¦Ìs,RX data,32,
324,257.436375 ms,8.7 ¦Ìs,RX data,2C,
325,257.447225 ms,8.7 ¦Ìs,RX data,41,
326,257.45805 ms,8.7 ¦Ìs,RX data,4E,
327,257.4689 ms,8.7 ¦Ìs,RX data,54,
328,257.47975 ms,8.7 ¦Ìs,RX data,53,
329,257.4906 ms,8.7 ¦Ìs,RX data,55,
330,257.50145 ms,8.7 ¦Ìs,RX data,50,
331,257.5123 ms,8.7 ¦Ìs,RX data,45,
332,257.523125 ms,8.7 ¦Ìs,RX data,52,
333,257.534 ms,8.7 ¦Ìs,RX data,56,
334,257.54485 ms,8.7 ¦Ìs,RX data,3D,
335,257.555675 ms,8.7 ¦Ìs,RX data,2A,
336,257.566525 ms,8.7 ¦Ìs,RX data,32,
337,257.577375 ms,8.7 ¦Ìs,RX data,32,
338,257.588225 ms,8.7 ¦Ìs,RX data,0D,
339,257.599075 ms,8.7 ¦Ìs,RX data,0A,
340,257.609925 ms,8.7 ¦Ìs,RX data,24,
341,257.620775 ms,8.7 ¦Ìs,RX data,47,
342,257.631625 ms,8.7 ¦Ìs,RX data,4E,
343,257.642475 ms,8.7 ¦Ìs,RX data,54,
344,257.6533 ms,8.7 ¦Ìs,RX data,58,
345,257.66415 ms,8.7 ¦Ìs,RX data,54,
346,257.675 ms,8.7 ¦Ìs,RX data,2C,
347,257.68585 ms,8.7 ¦Ìs,RX data,30,
348,257.6967 ms,8.7 ¦Ìs,RX data,31,
349,257.70755 ms,8.7 ¦Ìs,RX data,2C,
350,257.7184 ms,8.7 ¦Ìs,RX data,30,
351,257.72925 ms,8.7 ¦Ìs,RX data,31,
352,257.7401 ms,8.7 ¦Ìs,RX data,2C,
353,257.750925 ms,8.7 ¦Ìs,RX data,30,
354,257.7618 ms,8.7 ¦Ìs,RX data,32,
355,257.772625 ms,8.7 ¦Ìs,RX data,2C,
356,257.783475 ms,8.7 ¦Ìs,RX data,41,
357,257.794325 ms,8.7 ¦Ìs,RX data,4E,
358,257.805175 ms,8.7 ¦Ìs,RX data,54,
359,257.816025 ms,8.7 ¦Ìs,RX data,53,
360,257.826875 ms,8.7 ¦Ìs,RX data,54,
361,257.837725 ms,8.7 ¦Ìs,RX data,41,
362,257.848575 ms,8.7 ¦Ìs,RX data,54,
363,257.859425 ms,8.7 ¦Ìs,RX data,55,
364,257.870275 ms,8.7 ¦Ìs,RX data,53,
365,257.8811 ms,8.7 ¦Ìs,RX data,3D,
366,257.89195 ms,8.7 ¦Ìs,RX data,44,
367,257.9028 ms,8.7 ¦Ìs,RX data,4F,
368,257.91365 ms,8.7 ¦Ìs,RX data,4E,
369,257.9245 ms,8.7 ¦Ìs,RX data,54,
370,257.93535 ms,8.7 ¦Ìs,RX data,4B,
371,257.9462 ms,8.7 ¦Ìs,RX data,4E,
372,257.95705 ms,8.7 ¦Ìs,RX data,4F,
373,257.9679 ms,8.7 ¦Ìs,RX data,57,
374,257.978725 ms,8.7 ¦Ìs,RX data,2A,
375,257.9896 ms,8.7 ¦Ìs,RX data,32,
376,258.000425 ms,8.7 ¦Ìs,RX data,44,
377,258.011275 ms,8.7 ¦Ìs,RX data,0D,
378,258.022125 ms,8.7 ¦Ìs,RX data,0A,
379,258.032975 ms,8.7 ¦Ìs,RX data,24,
380,258.043825 ms,8.7 ¦Ìs,RX data,47,
381,258.054675 ms,8.7 ¦Ìs,RX data,4E,
382,258.065525 ms,8.7 ¦Ìs,RX data,54,
383,258.076375 ms,8.7 ¦Ìs,RX data,58,
384,258.087225 ms,8.7 ¦Ìs,RX data,54,
385,258.09805 ms,8.7 ¦Ìs,RX data,2C,
386,258.1089 ms,8.7 ¦Ìs,RX data,30,
387,258.11975 ms,8.7 ¦Ìs,RX data,31,
388,258.1306 ms,8.7 ¦Ìs,RX data,2C,
389,258.14145 ms,8.7 ¦Ìs,RX data,30,
390,258.1523 ms,8.7 ¦Ìs,RX data,31,
391,258.16315 ms,8.7 ¦Ìs,RX data,2C,
392,258.174 ms,8.7 ¦Ìs,RX data,30,
393,258.18485 ms,8.7 ¦Ìs,RX data,32,
394,258.195675 ms,8.7 ¦Ìs,RX data,2C,
395,258.206525 ms,8.7 ¦Ìs,RX data,50,
396,258.2174 ms,8.7 ¦Ìs,RX data,46,
397,258.228225 ms,8.7 ¦Ìs,RX data,3D,
398,258.239075 ms,8.7 ¦Ìs,RX data,46,
399,258.249925 ms,8.7 ¦Ìs,RX data,37,
400,258.260775 ms,8.7 ¦Ìs,RX data,46,
401,258.271625 ms,8.7 ¦Ìs,RX data,46,
402,258.282475 ms,8.7 ¦Ìs,RX data,42,
403,258.293325 ms,8.7 ¦Ìs,RX data,2A,
404,258.30415 ms,8.7 ¦Ìs,RX data,34,
405,258.315025 ms,8.7 ¦Ìs,RX data,42,
406,258.32585 ms,8.7 ¦Ìs,RX data,0D,
407,258.3367 ms,8.7 ¦Ìs,RX data,0A,
408,258.34755 ms,8.7 ¦Ìs,RX data,24,
409,258.3584 ms,8.7 ¦Ìs,RX data,47,
410,258.36925 ms,8.7 ¦Ìs,RX data,4E,
411,258.3801 ms,8.7 ¦Ìs,RX data,54,
412,258.39095 ms,8.7 ¦Ìs,RX data,58,
413,258.4018 ms,8.7 ¦Ìs,RX data,54,
414,258.41265 ms,8.7 ¦Ìs,RX data,2C,
415,258.423475 ms,8.7 ¦Ìs,RX data,30,
416,258.434325 ms,8.7 ¦Ìs,RX data,31,
417,258.4452 ms,8.7 ¦Ìs,RX data,2C,
418,258.456025 ms,8.7 ¦Ìs,RX data,30,
419,258.466875 ms,8.7 ¦Ìs,RX data,31,
420,258.477725 ms,8.7 ¦Ìs,RX data,2C,
421,258.488575 ms,8.7 ¦Ìs,RX data,30,
422,258.499425 ms,8.7 ¦Ìs,RX data,32,
423,258.510275 ms,8.7 ¦Ìs,RX data,2C,
424,258.5211 ms,8.7 ¦Ìs,RX data,53,
425,258.53195 ms,8.7 ¦Ìs,RX data,74,
426,258.542825 ms,8.7 ¦Ìs,RX data,61,
427,258.55365 ms,8.7 ¦Ìs,RX data,72,
428,258.5645 ms,8.7 ¦Ìs,RX data,74,
429,258.57535 ms,8.7 ¦Ìs,RX data,69,
430,258.5862 ms,8.7 ¦Ìs,RX data,6E,
431,258.59705 ms,8.7 ¦Ìs,RX data,67,
432,258.6079 ms,8.7 ¦Ìs,RX data,20,
433,258.618725 ms,8.7 ¦Ìs,RX data,47,
434,258.6296 ms,8.7 ¦Ìs,RX data,4E,
435,258.64045 ms,8.7 ¦Ìs,RX data,53,
436,258.651275 ms,8.7 ¦Ìs,RX data,53,
437,258.662125 ms,8.7 ¦Ìs,RX data,2A,
