Index,Start,Time,Type,Data,
33,253.875975 ms,8.7 ¦Ìs,RX data,2D,
34,253.886825 ms,8.7 ¦Ìs,RX data,62,
35,253.897675 ms,8.7 ¦Ìs,RX data,6C,
36,253.908525 ms,8.7 ¦Ìs,RX data,6F,
37,253.919375 ms,8.7 ¦Ìs,RX data,78,
38,253.9302 ms,8.7 ¦Ìs,RX data,2E,
39,253.941075 ms,8.7 ¦Ìs,RX data,63,
40,253.951925 ms,8.7 ¦Ìs,RX data,6F,
41,253.96275 ms,8.7 ¦Ìs,RX data,6D,
42,253.9736 ms,8.7 ¦Ìs,RX data,2A,
43,253.984475 ms,8.7 ¦Ìs,RX data,34,
44,253.9953 ms,8.7 ¦Ìs,RX data,45,
45,254.00615 ms,8.7 ¦Ìs,RX data,0D,
46,254.017 ms,8.7 ¦Ìs,RX data,0A,
47,254.02785 ms,8.7 ¦Ìs,RX data,24,
48,254.0387 ms,8.7 ¦Ìs,RX data,47,
49,254.04955 ms,8.7 ¦Ìs,RX data,4E,
50,254.060375 ms,8.7 ¦Ìs,RX data,54,
51,254.07125 ms,8.7 ¦Ìs,RX data,58,
52,254.0821 ms,8.7 ¦Ìs,RX data,54,
53,254.092925 ms,8.7 ¦Ìs,RX data,2C,
54,254.103775 ms,8.7 ¦Ìs,RX data,30,
55,254.114625 ms,8.7 ¦Ìs,RX data,31,
56,254.125475 ms,8.7 ¦Ìs,RX data,2C,
57,254.136325 ms,8.7 ¦Ìs,RX data,30,
58,254.147175 ms,8.7 ¦Ìs,RX data,31,
59,254.158 ms,8.7 ¦Ìs,RX data,2C,
60,254.168875 ms,8.7 ¦Ìs,RX data,30,
61,254.179725 ms,8.7 ¦Ìs,RX data,32,
62,254.19055 ms,8.7 ¦Ìs,RX data,2C,
63,254.2014 ms,8.7 ¦Ìs,RX data,48,
64,254.21225 ms,8.7 ¦Ìs,RX data,57,
65,254.2231 ms,8.7 ¦Ìs,RX data,20,
66,254.23395 ms,8.7 ¦Ìs,RX data,55,
67,254.2448 ms,8.7 ¦Ìs,RX data,42,
68,254.25565 ms,8.7 ¦Ìs,RX data,58,
69,254.2665 ms,8.7 ¦Ìs,RX data,20,
70,254.27735 ms,8.7 ¦Ìs,RX data,31,
71,254.288175 ms,8.7 ¦Ìs,RX data,30,
72,254.29905 ms,8.7 ¦Ìs,RX data,20,
73,254.309875 ms,8.7 ¦Ìs,RX data,30,
74,254.320725 ms,8.7 ¦Ìs,RX data,30,
75,254.331575 ms,8.7 ¦Ìs,RX data,30,
76,254.342425 ms,8.7 ¦Ìs,RX data,41,
77,254.353275 ms,8.7 ¦Ìs,RX data,30,
78,254.364125 ms,8.7 ¦Ìs,RX data,30,
79,254.374975 ms,8.7 ¦Ìs,RX data,30,
80,254.3858 ms,8.7 ¦Ìs,RX data,30,
81,254.396675 ms,8.7 ¦Ìs,RX data,2A,
82,254.407525 ms,8.7 ¦Ìs,RX data,35,
83,254.41835 ms,8.7 ¦Ìs,RX data,33,
84,254.4292 ms,8.7 ¦Ìs,RX data,0D,
85,254.44005 ms,8.7 ¦Ìs,RX data,0A,
86,254.4509 ms,8.7 ¦Ìs,RX data,24,
87,254.46175 ms,8.7 ¦Ìs,RX data,47,
88,254.4726 ms,8.7 ¦Ìs,RX data,4E,
89,254.48345 ms,8.7 ¦Ìs,RX data,54,
90,254.4943 ms,8.7 ¦Ìs,RX data,58,
91,254.50515 ms,8.7 ¦Ìs,RX data,54,
92,254.515975 ms,8.7 ¦Ìs,RX data,2C,
93,254.52685 ms,8.7 ¦Ìs,RX data,30,
94,254.537675 ms,8.7 ¦Ìs,RX data,31,
95,254.548525 ms,8.7 ¦Ìs,RX data,2C,
96,254.559375 ms,8.7 ¦Ìs,RX data,30,
97,254.570225 ms,8.7 ¦Ìs,RX data,31,
98,254.581075 ms,8.7 ¦Ìs,RX data,2C,
99,254.591925 ms,8.7 ¦Ìs,RX data,30,
100,254.602775 ms,8.7 ¦Ìs,RX data,32,
101,254.6136 ms,8.7 ¦Ìs,RX data,2C,
102,254.624475 ms,8.7 ¦Ìs,RX data,52,
103,254.6353 ms,8.7 ¦Ìs,RX data,4F,
104,254.64615 ms,8.7 ¦Ìs,RX data,4D,
105,254.657 ms,8.7 ¦Ìs,RX data,20,
106,254.66785 ms,8.7 ¦Ìs,RX data,53,
107,254.6787 ms,8.7 ¦Ìs,RX data,50,
108,254.68955 ms,8.7 ¦Ìs,RX data,47,
109,254.7004 ms,8.7 ¦Ìs,RX data,20,
110,254.71125 ms,8.7 ¦Ìs,RX data,35,
111,254.7221 ms,8.7 ¦Ìs,RX data,2E,
112,254.732925 ms,8.7 ¦Ìs,RX data,31,
113,254.743775 ms,8.7 ¦Ìs,RX data,30,
114,254.75465 ms,8.7 ¦Ìs,RX data,20,
115,254.765475 ms,8.7 ¦Ìs,RX data,28,
116,254.776325 ms,8.7 ¦Ìs,RX data,37,
117,254.787175 ms,8.7 ¦Ìs,RX data,62,
118,254.798025 ms,8.7 ¦Ìs,RX data,32,
119,254.808875 ms,8.7 ¦Ìs,RX data,30,
120,254.819725 ms,8.7 ¦Ìs,RX data,32,
121,254.83055 ms,8.7 ¦Ìs,RX data,65,
122,254.8414 ms,8.7 ¦Ìs,RX data,29,
123,254.852275 ms,8.7 ¦Ìs,RX data,2A,
124,254.8631 ms,8.7 ¦Ìs,RX data,37,
125,254.87395 ms,8.7 ¦Ìs,RX data,43,
126,254.8848 ms,8.7 ¦Ìs,RX data,0D,
127,254.89565 ms,8.7 ¦Ìs,RX data,0A,
128,254.9065 ms,8.7 ¦Ìs,RX data,24,
129,254.91735 ms,8.7 ¦Ìs,RX data,47,
130,254.9282 ms,8.7 ¦Ìs,RX data,4E,
131,254.93905 ms,8.7 ¦Ìs,RX data,54,
132,254.9499 ms,8.7 ¦Ìs,RX data,58,
133,254.960725 ms,8.7 ¦Ìs,RX data,54,
134,254.971575 ms,8.7 ¦Ìs,RX data,2C,
135,254.982425 ms,8.7 ¦Ìs,RX data,30,
136,254.993275 ms,8.7 ¦Ìs,RX data,31,
137,255.004125 ms,8.7 ¦Ìs,RX data,2C,
138,255.014975 ms,8.7 ¦Ìs,RX data,30,
139,255.025825 ms,8.7 ¦Ìs,RX data,31,
140,255.036675 ms,8.7 ¦Ìs,RX data,2C,
141,255.047525 ms,8.7 ¦Ìs,RX data,30,
142,255.05835 ms,8.7 ¦Ìs,RX data,32,
143,255.0692 ms,8.7 ¦Ìs,RX data,2C,
144,255.080075 ms,8.7 ¦Ìs,RX data,46,
145,255.0909 ms,8.7 ¦Ìs,RX data,57,
146,255.10175 ms,8.7 ¦Ìs,RX data,56,
147,255.1126 ms,8.7 ¦Ìs,RX data,45,
148,255.12345 ms,8.7 ¦Ìs,RX data,52,
149,255.1343 ms,8.7 ¦Ìs,RX data,3D,
150,255.14515 ms,8.7 ¦Ìs,RX data,53,
151,255.155975 ms,8.7 ¦Ìs,RX data,50,
152,255.16685 ms,8.7 ¦Ìs,RX data,47,
153,255.1777 ms,8.7 ¦Ìs,RX data,20,
154,255.188525 ms,8.7 ¦Ìs,RX data,35,
155,255.199375 ms,8.7 ¦Ìs,RX data,2E,
156,255.210225 ms,8.7 ¦Ìs,RX data,31,
157,255.221075 ms,8.7 ¦Ìs,RX data,30,
158,255.231925 ms,8.7 ¦Ìs,RX data,2A,
159,255.242775 ms,8.7 ¦Ìs,RX data,34,
160,255.2536 ms,8.7 ¦Ìs,RX data,30,
161,255.264475 ms,8.7 ¦Ìs,RX data,0D,
162,255.275325 ms,8.7 ¦Ìs,RX data,0A,
163,255.28615 ms,8.7 ¦Ìs,RX data,24,
164,255.297 ms,8.7 ¦Ìs,RX data,47,
165,255.307875 ms,8.7 ¦Ìs,RX data,4E,
166,255.3187 ms,8.7 ¦Ìs,RX data,54,
167,255.32955 ms,8.7 ¦Ìs,RX data,58,
168,255.3404 ms,8.7 ¦Ìs,RX data,54,
169,255.35125 ms,8.7 ¦Ìs,RX data,2C,
170,255.3621 ms,8.7 ¦Ìs,RX data,30,
171,255.37295 ms,8.7 ¦Ìs,RX data,31,
172,255.383775 ms,8.7 ¦Ìs,RX data,2C,
173,255.39465 ms,8.7 ¦Ìs,RX data,30,
174,255.4055 ms,8.7 ¦Ìs,RX data,31,
175,255.416325 ms,8.7 ¦Ìs,RX data,2C,
176,255.427175 ms,8.7 ¦Ìs,RX data,30,
177,255.438025 ms,8.7 ¦Ìs,RX data,32,
178,255.448875 ms,8.7 ¦Ìs,RX data,2C,
179,255.459725 ms,8.7 ¦Ìs,RX data,50,
180,255.470575 ms,8.7 ¦Ìs,RX data,52,
181,255.4814 ms,8.7 ¦Ìs,RX data,4F,
182,255.492275 ms,8.7 ¦Ìs,RX data,54,
183,255.503125 ms,8.7 ¦Ìs,RX data,56,
184,255.51395 ms,8.7 ¦Ìs,RX data,45,
185,255.5248 ms,8.7 ¦Ìs,RX data,52,
186,255.53565 ms,8.7 ¦Ìs,RX data,3D,
187,255.5465 ms,8.7 ¦Ìs,RX data,33,
188,255.55735 ms,8.7 ¦Ìs,RX data,34,
189,255.5682 ms,8.7 ¦Ìs,RX data,2E,
190,255.57905 ms,8.7 ¦Ìs,RX data,31,
191,255.5899 ms,8.7 ¦Ìs,RX data,30,
192,255.60075 ms,8.7 ¦Ìs,RX data,2A,
193,255.611575 ms,8.7 ¦Ìs,RX data,31,
194,255.622425 ms,8.7 ¦Ìs,RX data,45,
195,255.633275 ms,8.7 ¦Ìs,RX data,0D,
196,255.644125 ms,8.7 ¦Ìs,RX data,0A,
197,255.654975 ms,8.7 ¦Ìs,RX data,24,
198,255.665825 ms,8.7 ¦Ìs,RX data,47,
199,255.676675 ms,8.7 ¦Ìs,RX data,4E,
200,255.687525 ms,8.7 ¦Ìs,RX data,54,
201,255.698375 ms,8.7 ¦Ìs,RX data,58,
202,255.7092 ms,8.7 ¦Ìs,RX data,54,
203,255.720075 ms,8.7 ¦Ìs,RX data,2C,
204,255.7309 ms,8.7 ¦Ìs,RX data,30,
205,255.74175 ms,8.7 ¦Ìs,RX data,31,
206,255.7526 ms,8.7 ¦Ìs,RX data,2C,
207,255.76345 ms,8.7 ¦Ìs,RX data,30,
208,255.7743 ms,8.7 ¦Ìs,RX data,31,
209,255.78515 ms,8.7 ¦Ìs,RX data,2C,
210,255.796 ms,8.7 ¦Ìs,RX data,30,
211,255.80685 ms,8.7 ¦Ìs,RX data,32,
212,255.8177 ms,8.7 ¦Ìs,RX data,2C,
213,255.82855 ms,8.7 ¦Ìs,RX data,43,
214,255.839375 ms,8.7 ¦Ìs,RX data,48,
215,255.850225 ms,8.7 ¦Ìs,RX data,49,
216,255.861075 ms,8.7 ¦Ìs,RX data,50,
217,255.871925 ms,8.7 ¦Ìs,RX data,49,
218,255.882775 ms,8.7 ¦Ìs,RX data,44,
219,255.893625 ms,8.7 ¦Ìs,RX data,3D,
220,255.904475 ms,8.7 ¦Ìs,RX data,30,
221,255.915325 ms,8.7 ¦Ìs,RX data,30,
222,255.926175 ms,8.7 ¦Ìs,RX data,30,
223,255.937 ms,8.7 ¦Ìs,RX data,30,
224,255.947875 ms,8.7 ¦Ìs,RX data,30,
225,255.9587 ms,8.7 ¦Ìs,RX data,30,
226,255.96955 ms,8.7 ¦Ìs,RX data,45,
227,255.9804 ms,8.7 ¦Ìs,RX data,30,
228,255.99125 ms,8.7 ¦Ìs,RX data,39,
229,256.0021 ms,8.7 ¦Ìs,RX data,35,
230,256.01295 ms,8.7 ¦Ìs,RX data,36,
231,256.0238 ms,8.7 ¦Ìs,RX data,35,
232,256.03465 ms,8.7 ¦Ìs,RX data,30,
233,256.0455 ms,8.7 ¦Ìs,RX data,46,
234,256.056325 ms,8.7 ¦Ìs,RX data,32,
235,256.067175 ms,8.7 ¦Ìs,RX data,41,
236,256.078025 ms,8.7 ¦Ìs,RX data,35,
237,256.088875 ms,8.7 ¦Ìs,RX data,34,
238,256.099725 ms,8.7 ¦Ìs,RX data,2A,
239,256.110575 ms,8.7 ¦Ìs,RX data,30,
240,256.121425 ms,8.7 ¦Ìs,RX data,46,
241,256.132275 ms,8.7 ¦Ìs,RX data,0D,
242,256.143125 ms,8.7 ¦Ìs,RX data,0A,
243,256.15395 ms,8.7 ¦Ìs,RX data,24,
244,256.1648 ms,8.7 ¦Ìs,RX data,47,
245,256.175675 ms,8.7 ¦Ìs,RX data,4E,
246,256.1865 ms,8.7 ¦Ìs,RX data,54,
247,256.19735 ms,8.7 ¦Ìs,RX data,58,
248,256.2082 ms,8.7 ¦Ìs,RX data,54,
249,256.21905 ms,8.7 ¦Ìs,RX data,2C,
250,256.2299 ms,8.7 ¦Ìs,RX data,30,
251,256.24075 ms,8.7 ¦Ìs,RX data,31,
252,256.2516 ms,8.7 ¦Ìs,RX data,2C,
253,256.262425 ms,8.7 ¦Ìs,RX data,30,
254,256.2733 ms,8.7 ¦Ìs,RX data,31,
255,256.284125 ms,8.7 ¦Ìs,RX data,2C,
256,256.294975 ms,8.7 ¦Ìs,RX data,30,
257,256.305825 ms,8.7 ¦Ìs,RX data,32,
258,256.316675 ms,8.7 ¦Ìs,RX data,2C,
259,256.327525 ms,8.7 ¦Ìs,RX data,47,
260,256.338375 ms,8.7 ¦Ìs,RX data,50,
261,256.349225 ms,8.7 ¦Ìs,RX data,53,
262,256.360075 ms,8.7 ¦Ìs,RX data,3B,
263,256.370925 ms,8.7 ¦Ìs,RX data,47,
264,256.38175 ms,8.7 ¦Ìs,RX data,4C,
265,256.3926 ms,8.7 ¦Ìs,RX data,4F,
266,256.403475 ms,8.7 ¦Ìs,RX data,3B,
267,256.4143 ms,8.7 ¦Ìs,RX data,47,
268,256.42515 ms,8.7 ¦Ìs,RX data,41,
269,256.436 ms,8.7 ¦Ìs,RX data,4C,
270,256.44685 ms,8.7 ¦Ìs,RX data,3B,
271,256.4577 ms,8.7 ¦Ìs,RX data,42,
272,256.46855 ms,8.7 ¦Ìs,RX data,44,
273,256.479375 ms,8.7 ¦Ìs,RX data,53,
274,256.490225 ms,8.7 ¦Ìs,RX data,2A,
275,256.5011 ms,8.7 ¦Ìs,RX data,37,
276,256.511925 ms,8.7 ¦Ìs,RX data,37,
277,256.522775 ms,8.7 ¦Ìs,RX data,0D,
278,256.533625 ms,8.7 ¦Ìs,RX data,0A,
279,256.544475 ms,8.7 ¦Ìs,RX data,24,
280,256.555325 ms,8.7 ¦Ìs,RX data,47,
281,256.566175 ms,8.7 ¦Ìs,RX data,4E,
282,256.577 ms,8.7 ¦Ìs,RX data,54,
283,256.587875 ms,8.7 ¦Ìs,RX data,58,
284,256.598725 ms,8.7 ¦Ìs,RX data,54,
285,256.60955 ms,8.7 ¦Ìs,RX data,2C,
286,256.6204 ms,8.7 ¦Ìs,RX data,30,
287,256.63125 ms,8.7 ¦Ìs,RX data,31,
288,256.6421 ms,8.7 ¦Ìs,RX data,2C,
289,256.65295 ms,8.7 ¦Ìs,RX data,30,
290,256.6638 ms,8.7 ¦Ìs,RX data,31,
291,256.67465 ms,8.7 ¦Ìs,RX data,2C,
292,256.6855 ms,8.7 ¦Ìs,RX data,30,
293,256.69635 ms,8.7 ¦Ìs,RX data,32,
294,256.707175 ms,8.7 ¦Ìs,RX data,2C,
295,256.718025 ms,8.7 ¦Ìs,RX data,53,
296,256.7289 ms,8.7 ¦Ìs,RX data,42,
297,256.739725 ms,8.7 ¦Ìs,RX data,41,
298,256.750575 ms,8.7 ¦Ìs,RX data,53,
299,256.761425 ms,8.7 ¦Ìs,RX data,3B,
300,256.772275 ms,8.7 ¦Ìs,RX data,51,
301,256.783125 ms,8.7 ¦Ìs,RX data,5A,
302,256.793975 ms,8.7 ¦Ìs,RX data,53,
303,256.8048 ms,8.7 ¦Ìs,RX data,53,
304,256.815675 ms,8.7 ¦Ìs,RX data,2A,
305,256.826525 ms,8.7 ¦Ìs,RX data,36,
306,256.83735 ms,8.7 ¦Ìs,RX data,30,
307,256.8482 ms,8.7 ¦Ìs,RX data,0D,
308,256.85905 ms,8.7 ¦Ìs,RX data,0A,
309,256.8699 ms,8.7 ¦Ìs,RX data,24,
310,256.88075 ms,8.7 ¦Ìs,RX data,47,
311,256.8916 ms,8.7 ¦Ìs,RX data,4E,
312,256.902425 ms,8.7 ¦Ìs,RX data,54,
313,256.9133 ms,8.7 ¦Ìs,RX data,58,
314,256.92415 ms,8.7 ¦Ìs,RX data,54,
315,256.934975 ms,8.7 ¦Ìs,RX data,2C,
316,256.945825 ms,8.7 ¦Ìs,RX data,30,
317,256.956675 ms,8.7 ¦Ìs,RX data,31,
318,256.967525 ms,8.7 ¦Ìs,RX data,2C,
319,256.978375 ms,8.7 ¦Ìs,RX data,30,
320,256.989225 ms,8.7 ¦Ìs,RX data,31,
321,257.000075 ms,8.7 ¦Ìs,RX data,2C,
322,257.010925 ms,8.7 ¦Ìs,RX data,30,
323,257.021775 ms,8.7 ¦Ìs,RX data,32,
324,257.0326 ms,8.7 ¦Ìs,RX data,2C,
325,257.043475 ms,8.7 ¦Ìs,RX data,41,
326,257.0543 ms,8.7 ¦Ìs,RX data,4E,
327,257.06515 ms,8.7 ¦Ìs,RX data,54,
328,257.076 ms,8.7 ¦Ìs,RX data,53,
329,257.08685 ms,8.7 ¦Ìs,RX data,55,
330,257.0977 ms,8.7 ¦Ìs,RX data,50,
331,257.10855 ms,8.7 ¦Ìs,RX data,45,
332,257.1194 ms,8.7 ¦Ìs,RX data,52,
333,257.130225 ms,8.7 ¦Ìs,RX data,56,
334,257.1411 ms,8.7 ¦Ìs,RX data,3D,
335,257.15195 ms,8.7 ¦Ìs,RX data,2A,
336,257.162775 ms,8.7 ¦Ìs,RX data,32,
337,257.173625 ms,8.7 ¦Ìs,RX data,32,
338,257.184475 ms,8.7 ¦Ìs,RX data,0D,
339,257.195325 ms,8.7 ¦Ìs,RX data,0A,
340,257.206175 ms,8.7 ¦Ìs,RX data,24,
341,257.217025 ms,8.7 ¦Ìs,RX data,47,
342,257.227875 ms,8.7 ¦Ìs,RX data,4E,
343,257.238725 ms,8.7 ¦Ìs,RX data,54,
344,257.249575 ms,8.7 ¦Ìs,RX data,58,
345,257.2604 ms,8.7 ¦Ìs,RX data,54,
346,257.271275 ms,8.7 ¦Ìs,RX data,2C,
347,257.2821 ms,8.7 ¦Ìs,RX data,30,
348,257.29295 ms,8.7 ¦Ìs,RX data,31,
349,257.3038 ms,8.7 ¦Ìs,RX data,2C,
350,257.31465 ms,8.7 ¦Ìs,RX data,30,
351,257.3255 ms,8.7 ¦Ìs,RX data,31,
352,257.33635 ms,8.7 ¦Ìs,RX data,2C,
353,257.3472 ms,8.7 ¦Ìs,RX data,30,
354,257.358025 ms,8.7 ¦Ìs,RX data,32,
355,257.3689 ms,8.7 ¦Ìs,RX data,2C,
356,257.379725 ms,8.7 ¦Ìs,RX data,41,
357,257.390575 ms,8.7 ¦Ìs,RX data,4E,
358,257.401425 ms,8.7 ¦Ìs,RX data,54,
359,257.412275 ms,8.7 ¦Ìs,RX data,53,
360,257.423125 ms,8.7 ¦Ìs,RX data,54,
361,257.433975 ms,8.7 ¦Ìs,RX data,41,
362,257.444825 ms,8.7 ¦Ìs,RX data,54,
363,257.455675 ms,8.7 ¦Ìs,RX data,55,
364,257.466525 ms,8.7 ¦Ìs,RX data,53,
365,257.47735 ms,8.7 ¦Ìs,RX data,3D,
366,257.4882 ms,8.7 ¦Ìs,RX data,44,
367,257.499075 ms,8.7 ¦Ìs,RX data,4F,
368,257.5099 ms,8.7 ¦Ìs,RX data,4E,
369,257.52075 ms,8.7 ¦Ìs,RX data,54,
370,257.5316 ms,8.7 ¦Ìs,RX data,4B,
371,257.54245 ms,8.7 ¦Ìs,RX data,4E,
372,257.5533 ms,8.7 ¦Ìs,RX data,4F,
373,257.56415 ms,8.7 ¦Ìs,RX data,57,
374,257.574975 ms,8.7 ¦Ìs,RX data,2A,
375,257.585825 ms,8.7 ¦Ìs,RX data,32,
376,257.5967 ms,8.7 ¦Ìs,RX data,44,
377,257.607525 ms,8.7 ¦Ìs,RX data,0D,
378,257.618375 ms,8.7 ¦Ìs,RX data,0A,
379,257.629225 ms,8.7 ¦Ìs,RX data,24,
380,257.640075 ms,8.7 ¦Ìs,RX data,47,
381,257.650925 ms,8.7 ¦Ìs,RX data,4E,
382,257.661775 ms,8.7 ¦Ìs,RX data,54,
383,257.672625 ms,8.7 ¦Ìs,RX data,58,
384,257.683475 ms,8.7 ¦Ìs,RX data,54,
385,257.694325 ms,8.7 ¦Ìs,RX data,2C,
386,257.70515 ms,8.7 ¦Ìs,RX data,30,
387,257.716 ms,8.7 ¦Ìs,RX data,31,
388,257.726875 ms,8.7 ¦Ìs,RX data,2C,
389,257.7377 ms,8.7 ¦Ìs,RX data,30,
390,257.74855 ms,8.7 ¦Ìs,RX data,31,
391,257.7594 ms,8.7 ¦Ìs,RX data,2C,
392,257.77025 ms,8.7 ¦Ìs,RX data,30,
393,257.7811 ms,8.7 ¦Ìs,RX data,32,
394,257.79195 ms,8.7 ¦Ìs,RX data,2C,
395,257.802775 ms,8.7 ¦Ìs,RX data,50,
396,257.813625 ms,8.7 ¦Ìs,RX data,46,
397,257.8245 ms,8.7 ¦Ìs,RX data,3D,
398,257.835325 ms,8.7 ¦Ìs,RX data,46,
399,257.846175 ms,8.7 ¦Ìs,RX data,37,
400,257.857025 ms,8.7 ¦Ìs,RX data,46,
401,257.867875 ms,8.7 ¦Ìs,RX data,46,
402,257.878725 ms,8.7 ¦Ìs,RX data,42,
403,257.889575 ms,8.7 ¦Ìs,RX data,2A,
404,257.9004 ms,8.7 ¦Ìs,RX data,34,
405,257.911275 ms,8.7 ¦Ìs,RX data,42,
406,257.922125 ms,8.7 ¦Ìs,RX data,0D,
407,257.93295 ms,8.7 ¦Ìs,RX data,0A,
408,257.9438 ms,8.7 ¦Ìs,RX data,24,
409,257.95465 ms,8.7 ¦Ìs,RX data,47,
410,257.9655 ms,8.7 ¦Ìs,RX data,4E,
411,257.97635 ms,8.7 ¦Ìs,RX data,54,
412,257.9872 ms,8.7 ¦Ìs,RX data,58,
413,257.998025 ms,8.7 ¦Ìs,RX data,54,
414,258.0089 ms,8.7 ¦Ìs,RX data,2C,
415,258.01975 ms,8.7 ¦Ìs,RX data,30,
416,258.030575 ms,8.7 ¦Ìs,RX data,31,
417,258.041425 ms,8.7 ¦Ìs,RX data,2C,
418,258.0523 ms,8.7 ¦Ìs,RX data,30,
419,258.063125 ms,8.7 ¦Ìs,RX data,31,
420,258.073975 ms,8.7 ¦Ìs,RX data,2C,
421,258.084825 ms,8.7 ¦Ìs,RX data,30,
422,258.095675 ms,8.7 ¦Ìs,RX data,32,
423,258.106525 ms,8.7 ¦Ìs,RX data,2C,
424,258.117375 ms,8.7 ¦Ìs,RX data,53,
425,258.1282 ms,8.7 ¦Ìs,RX data,74,
426,258.139075 ms,8.7 ¦Ìs,RX data,61,
427,258.149925 ms,8.7 ¦Ìs,RX data,72,
428,258.16075 ms,8.7 ¦Ìs,RX data,74,
429,258.1716 ms,8.7 ¦Ìs,RX data,69,
430,258.18245 ms,8.7 ¦Ìs,RX data,6E,
431,258.1933 ms,8.7 ¦Ìs,RX data,67,
432,258.20415 ms,8.7 ¦Ìs,RX data,20,
433,258.215 ms,8.7 ¦Ìs,RX data,47,
434,258.225825 ms,8.7 ¦Ìs,RX data,4E,
435,258.2367 ms,8.7 ¦Ìs,RX data,53,
436,258.24755 ms,8.7 ¦Ìs,RX data,53,
437,258.258375 ms,8.7 ¦Ìs,RX data,2A,
438,258.269225 ms,8.7 ¦Ìs,RX data,35,
439,258.280075 ms,8.7 ¦Ìs,RX data,41,
440,258.290925 ms,8.7 ¦Ìs,RX data,0D,
441,258.301775 ms,8.7 ¦Ìs,RX data,0A,
442,258.312625 ms,8.7 ¦Ìs,RX data,24,
443,258.323475 ms,8.7 ¦Ìs,RX data,47,
444,258.334325 ms,8.7 ¦Ìs,RX data,4E,
445,258.345175 ms,8.7 ¦Ìs,RX data,52,
446,258.356 ms,8.7 ¦Ìs,RX data,4D,
447,258.366875 ms,8.7 ¦Ìs,RX data,43,
448,258.3777 ms,8.7 ¦Ìs,RX data,2C,
449,258.38855 ms,8.7 ¦Ìs,RX data,2C,
450,258.3994 ms,8.7 ¦Ìs,RX data,56,
451,258.41025 ms,8.7 ¦Ìs,RX data,2C,
452,258.4211 ms,8.7 ¦Ìs,RX data,2C,
453,258.43195 ms,8.7 ¦Ìs,RX data,2C,
454,258.4428 ms,8.7 ¦Ìs,RX data,2C,
455,258.453625 ms,8.7 ¦Ìs,RX data,2C,
456,258.4645 ms,8.7 ¦Ìs,RX data,2C,
457,258.475325 ms,8.7 ¦Ìs,RX data,2C,
458,258.486175 ms,8.7 ¦Ìs,RX data,2C,
459,258.497025 ms,8.7 ¦Ìs,RX data,2C,
460,258.507875 ms,8.7 ¦Ìs,RX data,2C,
461,258.518725 ms,8.7 ¦Ìs,RX data,4E,
462,258.529575 ms,8.7 ¦Ìs,RX data,2C,
463,258.540425 ms,8.7 ¦Ìs,RX data,56,
464,258.551275 ms,8.7 ¦Ìs,RX data,2A,
465,258.562125 ms,8.7 ¦Ìs,RX data,33,
466,258.572975 ms,8.7 ¦Ìs,RX data,37,
467,258.5838 ms,8.7 ¦Ìs,RX data,0D,
468,258.594675 ms,8.7 ¦Ìs,RX data,0A,
469,258.6055 ms,8.7 ¦Ìs,RX data,24,
470,258.61635 ms,8.7 ¦Ìs,RX data,47,
471,258.6272 ms,8.7 ¦Ìs,RX data,4E,
472,258.63805 ms,8.7 ¦Ìs,RX data,56,
473,258.6489 ms,8.7 ¦Ìs,RX data,54,
474,258.65975 ms,8.7 ¦Ìs,RX data,47,
475,258.6706 ms,8.7 ¦Ìs,RX data,2C,
