Index,Start,Time,Type,Data,
155,255.1171 ms,8.7 ¦Ìs,RX data,2E,
156,255.12795 ms,8.7 ¦Ìs,RX data,31,
157,255.138775 ms,8.7 ¦Ìs,RX data,30,
158,255.14965 ms,8.7 ¦Ìs,RX data,2A,
159,255.160475 ms,8.7 ¦Ìs,RX data,34,
160,255.171325 ms,8.7 ¦Ìs,RX data,30,
161,255.182175 ms,8.7 ¦Ìs,RX data,0D,
162,255.193025 ms,8.7 ¦Ìs,RX data,0A,
163,255.203875 ms,8.7 ¦Ìs,RX data,24,
164,255.214725 ms,8.7 ¦Ìs,RX data,47,
165,255.225575 ms,8.7 ¦Ìs,RX data,4E,
166,255.2364 ms,8.7 ¦Ìs,RX data,54,
167,255.247275 ms,8.7 ¦Ìs,RX data,58,
168,255.2581 ms,8.7 ¦Ìs,RX data,54,
169,255.26895 ms,8.7 ¦Ìs,RX data,2C,
170,255.2798 ms,8.7 ¦Ìs,RX data,30,
171,255.29065 ms,8.7 ¦Ìs,RX data,31,
172,255.3015 ms,8.7 ¦Ìs,RX data,2C,
173,255.31235 ms,8.7 ¦Ìs,RX data,30,
174,255.3232 ms,8.7 ¦Ìs,RX data,31,
175,255.33405 ms,8.7 ¦Ìs,RX data,2C,
176,255.3449 ms,8.7 ¦Ìs,RX data,30,
177,255.35575 ms,8.7 ¦Ìs,RX data,32,
178,255.366575 ms,8.7 ¦Ìs,RX data,2C,
179,255.37745 ms,8.7 ¦Ìs,RX data,50,
180,255.388275 ms,8.7 ¦Ìs,RX data,52,
181,255.399125 ms,8.7 ¦Ìs,RX data,4F,
182,255.409975 ms,8.7 ¦Ìs,RX data,54,
183,255.420825 ms,8.7 ¦Ìs,RX data,56,
184,255.431675 ms,8.7 ¦Ìs,RX data,45,
185,255.442525 ms,8.7 ¦Ìs,RX data,52,
186,255.453375 ms,8.7 ¦Ìs,RX data,3D,
187,255.4642 ms,8.7 ¦Ìs,RX data,33,
188,255.475075 ms,8.7 ¦Ìs,RX data,34,
189,255.4859 ms,8.7 ¦Ìs,RX data,2E,
190,255.49675 ms,8.7 ¦Ìs,RX data,31,
191,255.5076 ms,8.7 ¦Ìs,RX data,30,
192,255.51845 ms,8.7 ¦Ìs,RX data,2A,
193,255.5293 ms,8.7 ¦Ìs,RX data,31,
194,255.54015 ms,8.7 ¦Ìs,RX data,45,
195,255.551 ms,8.7 ¦Ìs,RX data,0D,
196,255.56185 ms,8.7 ¦Ìs,RX data,0A,
197,255.5727 ms,8.7 ¦Ìs,RX data,24,
198,255.583525 ms,8.7 ¦Ìs,RX data,47,
199,255.594375 ms,8.7 ¦Ìs,RX data,4E,
200,255.60525 ms,8.7 ¦Ìs,RX data,54,
201,255.616075 ms,8.7 ¦Ìs,RX data,58,
202,255.626925 ms,8.7 ¦Ìs,RX data,54,
203,255.637775 ms,8.7 ¦Ìs,RX data,2C,
204,255.648625 ms,8.7 ¦Ìs,RX data,30,
205,255.659475 ms,8.7 ¦Ìs,RX data,31,
206,255.670325 ms,8.7 ¦Ìs,RX data,2C,
207,255.68115 ms,8.7 ¦Ìs,RX data,30,
208,255.692 ms,8.7 ¦Ìs,RX data,31,
209,255.702875 ms,8.7 ¦Ìs,RX data,2C,
210,255.7137 ms,8.7 ¦Ìs,RX data,30,
211,255.72455 ms,8.7 ¦Ìs,RX data,32,
212,255.7354 ms,8.7 ¦Ìs,RX data,2C,
213,255.74625 ms,8.7 ¦Ìs,RX data,43,
214,255.7571 ms,8.7 ¦Ìs,RX data,48,
215,255.76795 ms,8.7 ¦Ìs,RX data,49,
216,255.7788 ms,8.7 ¦Ìs,RX data,50,
217,255.78965 ms,8.7 ¦Ìs,RX data,49,
218,255.8005 ms,8.7 ¦Ìs,RX data,44,
219,255.811325 ms,8.7 ¦Ìs,RX data,3D,
220,255.822175 ms,8.7 ¦Ìs,RX data,30,
221,255.83305 ms,8.7 ¦Ìs,RX data,30,
222,255.843875 ms,8.7 ¦Ìs,RX data,30,
