Index,Start,Time,Type,Data,
110,1.027671 s,8.7 ¦Ìs,RX data,00,
111,1.027774 s,8.7 ¦Ìs,RX data,00,
112,1.027877 s,8.7 ¦Ìs,RX data,00,
113,1.02798 s,8.7 ¦Ìs,RX data,00,
114,1.028083 s,8.7 ¦Ìs,RX data,00,
115,1.028093 s,8.7 ¦Ìs,RX data,00,
116,1.028186 s,8.7 ¦Ìs,RX data,00,
117,1.028289 s,8.7 ¦Ìs,RX data,00,
118,1.028392 s,8.7 ¦Ìs,RX data,00,
119,1.028495 s,8.7 ¦Ìs,RX data,00,
120,1.0286 s,8.7 ¦Ìs,RX data,00,
121,1.02861 s,8.7 ¦Ìs,RX data,00,
122,1.028703 s,8.7 ¦Ìs,RX data,00,
123,1.028806 s,8.7 ¦Ìs,RX data,00,
124,1.02891 s,8.7 ¦Ìs,RX data,00,
125,1.029013 s,8.7 ¦Ìs,RX data,00,
126,1.029117 s,8.7 ¦Ìs,RX data,00,
127,1.029218 s,8.7 ¦Ìs,RX data,00,
128,1.02932 s,8.7 ¦Ìs,RX data,00,
129,1.029423 s,8.7 ¦Ìs,RX data,00,
130,1.029527 s,8.7 ¦Ìs,RX data,00,
131,1.029538 s,8.7 ¦Ìs,RX data,00,
132,1.02963 s,8.7 ¦Ìs,RX data,00,
133,1.029733 s,8.7 ¦Ìs,RX data,00,
134,1.029836 s,8.7 ¦Ìs,RX data,00,
135,1.029938 s,8.7 ¦Ìs,RX data,00,
136,1.03004 s,8.7 ¦Ìs,RX data,00,
137,1.030143 s,8.7 ¦Ìs,RX data,00,
138,1.030247 s,8.7 ¦Ìs,RX data,00,
139,1.03035 s,8.7 ¦Ìs,RX data,00,
140,1.030453 s,8.7 ¦Ìs,RX data,00,
141,1.030464 s,8.7 ¦Ìs,RX data,00,
142,1.030556 s,8.7 ¦Ìs,RX data,00,
143,1.03066 s,8.7 ¦Ìs,RX data,00,
144,1.030764 s,8.7 ¦Ìs,RX data,00,
145,1.030866 s,8.7 ¦Ìs,RX data,00,
146,1.030968 s,8.7 ¦Ìs,RX data,00,
147,1.031071 s,8.7 ¦Ìs,RX data,00,
148,1.031173 s,8.7 ¦Ìs,RX data,00,
149,1.031276 s,8.7 ¦Ìs,RX data,00,
150,1.031379 s,8.7 ¦Ìs,RX data,00,
151,1.031482 s,8.7 ¦Ìs,RX data,00,
152,1.031585 s,8.7 ¦Ìs,RX data,00,
153,1.031687 s,8.7 ¦Ìs,RX data,00,
154,1.031789 s,8.7 ¦Ìs,RX data,00,
155,1.031894 s,8.7 ¦Ìs,RX data,00,
156,1.031998 s,8.7 ¦Ìs,RX data,00,
157,1.0321 s,8.7 ¦Ìs,RX data,00,
158,1.032226 s,8.7 ¦Ìs,RX data,B5,
159,1.032236 s,8.7 ¦Ìs,RX data,62,
160,1.032247 s,8.7 ¦Ìs,RX data,0A,
161,1.032258 s,8.7 ¦Ìs,RX data,04,
162,1.032269 s,8.7 ¦Ìs,RX data,A0,
163,1.03228 s,8.7 ¦Ìs,RX data,00,
164,1.032291 s,8.7 ¦Ìs,RX data,52,
165,1.032302 s,8.7 ¦Ìs,RX data,4F,
166,1.032312 s,8.7 ¦Ìs,RX data,4D,
167,1.032323 s,8.7 ¦Ìs,RX data,20,
168,1.032334 s,8.7 ¦Ìs,RX data,53,
169,1.032345 s,8.7 ¦Ìs,RX data,50,
170,1.032356 s,8.7 ¦Ìs,RX data,47,
171,1.032367 s,8.7 ¦Ìs,RX data,20,
172,1.032378 s,8.7 ¦Ìs,RX data,35,
173,1.032388 s,8.7 ¦Ìs,RX data,2E,
174,1.032399 s,8.7 ¦Ìs,RX data,31,
175,1.03241 s,8.7 ¦Ìs,RX data,30,
176,1.032421 s,8.7 ¦Ìs,RX data,20,
177,1.032432 s,8.7 ¦Ìs,RX data,28,
178,1.032443 s,8.7 ¦Ìs,RX data,37,
179,1.032453 s,8.7 ¦Ìs,RX data,62,
180,1.032464 s,8.7 ¦Ìs,RX data,32,
181,1.032475 s,8.7 ¦Ìs,RX data,30,
182,1.032486 s,8.7 ¦Ìs,RX data,32,
183,1.032497 s,8.7 ¦Ìs,RX data,65,
184,1.032508 s,8.7 ¦Ìs,RX data,29,
185,1.032519 s,8.7 ¦Ìs,RX data,00,
186,1.032529 s,8.7 ¦Ìs,RX data,00,
187,1.03254 s,8.7 ¦Ìs,RX data,00,
188,1.032551 s,8.7 ¦Ìs,RX data,00,
189,1.032562 s,8.7 ¦Ìs,RX data,00,
190,1.032573 s,8.7 ¦Ìs,RX data,00,
191,1.032584 s,8.7 ¦Ìs,RX data,00,
192,1.032595 s,8.7 ¦Ìs,RX data,00,
193,1.032605 s,8.7 ¦Ìs,RX data,00,
194,1.032616 s,8.7 ¦Ìs,RX data,30,
195,1.032627 s,8.7 ¦Ìs,RX data,30,
196,1.032638 s,8.7 ¦Ìs,RX data,30,
197,1.032649 s,8.7 ¦Ìs,RX data,41,
198,1.03266 s,8.7 ¦Ìs,RX data,30,
199,1.03267 s,8.7 ¦Ìs,RX data,30,
200,1.032681 s,8.7 ¦Ìs,RX data,30,
201,1.032692 s,8.7 ¦Ìs,RX data,30,
202,1.032703 s,8.7 ¦Ìs,RX data,00,
203,1.032714 s,8.7 ¦Ìs,RX data,00,
204,1.032725 s,8.7 ¦Ìs,RX data,46,
205,1.032736 s,8.7 ¦Ìs,RX data,57,
206,1.032746 s,8.7 ¦Ìs,RX data,56,
207,1.032757 s,8.7 ¦Ìs,RX data,45,
208,1.032768 s,8.7 ¦Ìs,RX data,52,
209,1.032779 s,8.7 ¦Ìs,RX data,3D,
210,1.03279 s,8.7 ¦Ìs,RX data,53,
211,1.032801 s,8.7 ¦Ìs,RX data,50,
212,1.032812 s,8.7 ¦Ìs,RX data,47,
213,1.032822 s,8.7 ¦Ìs,RX data,20,
214,1.032833 s,8.7 ¦Ìs,RX data,35,
215,1.032844 s,8.7 ¦Ìs,RX data,2E,
216,1.032855 s,8.7 ¦Ìs,RX data,31,
217,1.032866 s,8.7 ¦Ìs,RX data,30,
218,1.032877 s,8.7 ¦Ìs,RX data,00,
219,1.032887 s,8.7 ¦Ìs,RX data,00,
220,1.032898 s,8.7 ¦Ìs,RX data,00,
221,1.032909 s,8.7 ¦Ìs,RX data,00,
222,1.03292 s,8.7 ¦Ìs,RX data,00,
223,1.032931 s,8.7 ¦Ìs,RX data,00,
224,1.032942 s,8.7 ¦Ìs,RX data,00,
225,1.032953 s,8.7 ¦Ìs,RX data,00,
226,1.032963 s,8.7 ¦Ìs,RX data,00,
227,1.032974 s,8.7 ¦Ìs,RX data,00,
228,1.032985 s,8.7 ¦Ìs,RX data,00,
229,1.032996 s,8.7 ¦Ìs,RX data,00,
230,1.033007 s,8.7 ¦Ìs,RX data,00,
231,1.033018 s,8.7 ¦Ìs,RX data,00,
232,1.033029 s,8.7 ¦Ìs,RX data,00,
233,1.033039 s,8.7 ¦Ìs,RX data,00,
234,1.03305 s,8.7 ¦Ìs,RX data,50,
235,1.033061 s,8.7 ¦Ìs,RX data,52,
236,1.033072 s,8.7 ¦Ìs,RX data,4F,
237,1.033083 s,8.7 ¦Ìs,RX data,54,
238,1.033094 s,8.7 ¦Ìs,RX data,56,
239,1.033104 s,8.7 ¦Ìs,RX data,45,
240,1.033115 s,8.7 ¦Ìs,RX data,52,
241,1.033126 s,8.7 ¦Ìs,RX data,3D,
242,1.033137 s,8.7 ¦Ìs,RX data,33,
243,1.033148 s,8.7 ¦Ìs,RX data,34,
244,1.033159 s,8.7 ¦Ìs,RX data,2E,
245,1.03317 s,8.7 ¦Ìs,RX data,31,
246,1.03318 s,8.7 ¦Ìs,RX data,30,
247,1.033191 s,8.7 ¦Ìs,RX data,00,
248,1.033202 s,8.7 ¦Ìs,RX data,00,
249,1.033213 s,8.7 ¦Ìs,RX data,00,
250,1.033224 s,8.7 ¦Ìs,RX data,00,
251,1.033235 s,8.7 ¦Ìs,RX data,00,
252,1.033246 s,8.7 ¦Ìs,RX data,00,
253,1.033256 s,8.7 ¦Ìs,RX data,00,
254,1.033267 s,8.7 ¦Ìs,RX data,00,
255,1.033278 s,8.7 ¦Ìs,RX data,00,
256,1.033289 s,8.7 ¦Ìs,RX data,00,
257,1.0333 s,8.7 ¦Ìs,RX data,00,
258,1.033311 s,8.7 ¦Ìs,RX data,00,
259,1.033322 s,8.7 ¦Ìs,RX data,00,
260,1.033332 s,8.7 ¦Ìs,RX data,00,
261,1.033343 s,8.7 ¦Ìs,RX data,00,
262,1.033354 s,8.7 ¦Ìs,RX data,00,
