Index,Start,Time,Type,Data,
109,256.295625 ms,8.7 ¦Ìs,RX data,00,
110,256.306475 ms,8.7 ¦Ìs,RX data,00,
111,256.317325 ms,8.7 ¦Ìs,RX data,00,
112,256.328175 ms,8.7 ¦Ìs,RX data,00,
113,256.422775 ms,8.7 ¦Ìs,RX data,00,
114,256.433625 ms,8.7 ¦Ìs,RX data,00,
115,256.444475 ms,8.7 ¦Ìs,RX data,00,
116,256.455325 ms,8.7 ¦Ìs,RX data,00,
117,256.466175 ms,8.7 ¦Ìs,RX data,00,
118,256.477025 ms,8.7 ¦Ìs,RX data,00,
119,256.487875 ms,8.7 ¦Ìs,RX data,00,
120,256.498725 ms,8.7 ¦Ìs,RX data,00,
121,256.509575 ms,8.7 ¦Ìs,RX data,00,
122,256.520425 ms,8.7 ¦Ìs,RX data,00,
123,256.61775 ms,8.7 ¦Ìs,RX data,00,
124,256.628575 ms,8.7 ¦Ìs,RX data,00,
125,256.63945 ms,8.7 ¦Ìs,RX data,00,
126,256.650275 ms,8.7 ¦Ìs,RX data,00,
127,256.66115 ms,8.7 ¦Ìs,RX data,00,
128,256.671975 ms,8.7 ¦Ìs,RX data,00,
129,256.68285 ms,8.7 ¦Ìs,RX data,00,
130,256.693675 ms,8.7 ¦Ìs,RX data,00,
131,256.70455 ms,8.7 ¦Ìs,RX data,00,
132,256.715375 ms,8.7 ¦Ìs,RX data,00,
133,256.8047 ms,8.7 ¦Ìs,RX data,00,
134,256.81555 ms,8.7 ¦Ìs,RX data,00,
135,256.8264 ms,8.7 ¦Ìs,RX data,00,
136,256.83725 ms,8.7 ¦Ìs,RX data,00,
137,256.8481 ms,8.7 ¦Ìs,RX data,00,
138,256.85895 ms,8.7 ¦Ìs,RX data,00,
139,256.8698 ms,8.7 ¦Ìs,RX data,00,
140,256.88065 ms,8.7 ¦Ìs,RX data,00,
141,256.8915 ms,8.7 ¦Ìs,RX data,00,
142,256.90235 ms,8.7 ¦Ìs,RX data,00,
143,256.997775 ms,8.7 ¦Ìs,RX data,00,
144,257.0086 ms,8.7 ¦Ìs,RX data,00,
145,257.019475 ms,8.7 ¦Ìs,RX data,00,
146,257.0303 ms,8.7 ¦Ìs,RX data,00,
147,257.041175 ms,8.7 ¦Ìs,RX data,00,
148,257.052 ms,8.7 ¦Ìs,RX data,00,
149,257.062875 ms,8.7 ¦Ìs,RX data,00,
150,257.0737 ms,8.7 ¦Ìs,RX data,00,
151,257.084575 ms,8.7 ¦Ìs,RX data,00,
152,257.0954 ms,8.7 ¦Ìs,RX data,00,
153,257.185475 ms,8.7 ¦Ìs,RX data,00,
154,257.196325 ms,8.7 ¦Ìs,RX data,00,
155,257.207175 ms,8.7 ¦Ìs,RX data,00,
156,257.218025 ms,8.7 ¦Ìs,RX data,00,
157,257.228875 ms,8.7 ¦Ìs,RX data,00,
158,257.239725 ms,8.7 ¦Ìs,RX data,00,
159,257.250575 ms,8.7 ¦Ìs,RX data,00,
160,257.261425 ms,8.7 ¦Ìs,RX data,00,
161,257.272275 ms,8.7 ¦Ìs,RX data,00,
162,257.283125 ms,8.7 ¦Ìs,RX data,00,
163,257.375 ms,8.7 ¦Ìs,RX data,39,
164,257.38585 ms,8.7 ¦Ìs,RX data,00,
165,257.3967 ms,8.7 ¦Ìs,RX data,00,
166,257.40755 ms,8.7 ¦Ìs,RX data,00,
167,257.4184 ms,8.7 ¦Ìs,RX data,00,
168,257.42925 ms,8.7 ¦Ìs,RX data,00,
169,257.4401 ms,8.7 ¦Ìs,RX data,00,
170,257.45095 ms,8.7 ¦Ìs,RX data,00,
171,257.4618 ms,8.7 ¦Ìs,RX data,00,
172,257.47265 ms,8.7 ¦Ìs,RX data,00,
173,257.566925 ms,8.7 ¦Ìs,RX data,00,
174,257.577775 ms,8.7 ¦Ìs,RX data,00,
175,257.588625 ms,8.7 ¦Ìs,RX data,00,
176,257.599475 ms,8.7 ¦Ìs,RX data,00,
177,257.610325 ms,8.7 ¦Ìs,RX data,00,
178,257.621175 ms,8.7 ¦Ìs,RX data,00,
179,257.632025 ms,8.7 ¦Ìs,RX data,00,
180,257.642875 ms,8.7 ¦Ìs,RX data,00,
181,257.653725 ms,8.7 ¦Ìs,RX data,00,
182,257.664575 ms,8.7 ¦Ìs,RX data,00,
183,257.754225 ms,8.7 ¦Ìs,RX data,00,
184,257.765075 ms,8.7 ¦Ìs,RX data,00,
185,257.775925 ms,8.7 ¦Ìs,RX data,00,
186,257.786775 ms,8.7 ¦Ìs,RX data,00,
187,257.797625 ms,8.7 ¦Ìs,RX data,00,
188,257.808475 ms,8.7 ¦Ìs,RX data,00,
189,257.819325 ms,8.7 ¦Ìs,RX data,00,
190,257.830175 ms,8.7 ¦Ìs,RX data,00,
191,257.841025 ms,8.7 ¦Ìs,RX data,00,
192,257.851875 ms,8.7 ¦Ìs,RX data,00,
193,257.95095 ms,8.7 ¦Ìs,RX data,0A,
194,257.9618 ms,8.7 ¦Ìs,RX data,00,
195,257.97265 ms,8.7 ¦Ìs,RX data,00,
196,257.9835 ms,8.7 ¦Ìs,RX data,00,
197,257.99435 ms,8.7 ¦Ìs,RX data,00,
198,258.0052 ms,8.7 ¦Ìs,RX data,00,
199,258.01605 ms,8.7 ¦Ìs,RX data,00,
200,258.0269 ms,8.7 ¦Ìs,RX data,00,
201,258.03775 ms,8.7 ¦Ìs,RX data,00,
202,258.0486 ms,8.7 ¦Ìs,RX data,00,
203,258.13615 ms,8.7 ¦Ìs,RX data,00,
204,258.147 ms,8.7 ¦Ìs,RX data,00,
205,258.15785 ms,8.7 ¦Ìs,RX data,00,
206,258.1687 ms,8.7 ¦Ìs,RX data,00,
207,258.17955 ms,8.7 ¦Ìs,RX data,00,
208,258.1904 ms,8.7 ¦Ìs,RX data,00,
209,258.20125 ms,8.7 ¦Ìs,RX data,00,
210,258.2121 ms,8.7 ¦Ìs,RX data,00,
211,258.22295 ms,8.7 ¦Ìs,RX data,00,
212,258.2338 ms,8.7 ¦Ìs,RX data,00,
213,258.32555 ms,8.7 ¦Ìs,RX data,00,
214,258.3364 ms,8.7 ¦Ìs,RX data,00,
215,258.34725 ms,8.7 ¦Ìs,RX data,00,
216,258.3581 ms,8.7 ¦Ìs,RX data,00,
217,258.36895 ms,8.7 ¦Ìs,RX data,00,
218,258.3798 ms,8.7 ¦Ìs,RX data,00,
219,258.39065 ms,8.7 ¦Ìs,RX data,00,
220,258.4015 ms,8.7 ¦Ìs,RX data,00,
221,258.41235 ms,8.7 ¦Ìs,RX data,00,
222,258.4232 ms,8.7 ¦Ìs,RX data,00,
223,258.5163 ms,8.7 ¦Ìs,RX data,00,
224,258.52715 ms,8.7 ¦Ìs,RX data,00,
225,258.538 ms,8.7 ¦Ìs,RX data,00,
226,258.54885 ms,8.7 ¦Ìs,RX data,00,
227,258.5597 ms,8.7 ¦Ìs,RX data,00,
228,258.57055 ms,8.7 ¦Ìs,RX data,00,
229,258.5814 ms,8.7 ¦Ìs,RX data,00,
230,258.59225 ms,8.7 ¦Ìs,RX data,00,
231,258.6031 ms,8.7 ¦Ìs,RX data,00,
232,258.61395 ms,8.7 ¦Ìs,RX data,00,
233,258.7055 ms,8.7 ¦Ìs,RX data,00,
234,258.71635 ms,8.7 ¦Ìs,RX data,00,
235,258.7272 ms,8.7 ¦Ìs,RX data,00,
236,258.73805 ms,8.7 ¦Ìs,RX data,00,
237,258.7489 ms,8.7 ¦Ìs,RX data,00,
238,258.75975 ms,8.7 ¦Ìs,RX data,00,
239,258.7706 ms,8.7 ¦Ìs,RX data,00,
240,258.78145 ms,8.7 ¦Ìs,RX data,00,
241,258.7923 ms,8.7 ¦Ìs,RX data,00,
242,258.80315 ms,8.7 ¦Ìs,RX data,00,
243,258.8909 ms,8.7 ¦Ìs,RX data,BA,
244,258.90175 ms,8.7 ¦Ìs,RX data,00,
245,258.9126 ms,8.7 ¦Ìs,RX data,00,
246,258.92345 ms,8.7 ¦Ìs,RX data,00,
247,258.9343 ms,8.7 ¦Ìs,RX data,00,
248,258.94515 ms,8.7 ¦Ìs,RX data,00,
249,258.956 ms,8.7 ¦Ìs,RX data,00,
250,258.96685 ms,8.7 ¦Ìs,RX data,00,
251,258.9777 ms,8.7 ¦Ìs,RX data,00,
252,258.98855 ms,8.7 ¦Ìs,RX data,00,
253,259.08375 ms,8.7 ¦Ìs,RX data,00,
254,259.0946 ms,8.7 ¦Ìs,RX data,00,
255,259.10545 ms,8.7 ¦Ìs,RX data,00,
256,259.1163 ms,8.7 ¦Ìs,RX data,00,
257,259.12715 ms,8.7 ¦Ìs,RX data,00,
