Index,Start,Time,Type,Data,
113,1.028808 s,8.7 ¦Ìs,TX data,00,
114,1.028818 s,8.7 ¦Ìs,TX data,47,
115,1.028829 s,8.7 ¦Ìs,TX data,50,
116,1.02884 s,8.7 ¦Ìs,TX data,53,
117,1.028851 s,8.7 ¦Ìs,TX data,3B,
118,1.028862 s,8.7 ¦Ìs,TX data,47,
119,1.028873 s,8.7 ¦Ìs,TX data,4C,
120,1.028884 s,8.7 ¦Ìs,TX data,4F,
121,1.028894 s,8.7 ¦Ìs,TX data,3B,
122,1.028905 s,8.7 ¦Ìs,TX data,47,
123,1.028916 s,8.7 ¦Ìs,TX data,41,
124,1.028927 s,8.7 ¦Ìs,TX data,4C,
125,1.028938 s,8.7 ¦Ìs,TX data,3B,
126,1.028949 s,8.7 ¦Ìs,TX data,42,
127,1.02896 s,8.7 ¦Ìs,TX data,44,
128,1.02897 s,8.7 ¦Ìs,TX data,53,
129,1.028981 s,8.7 ¦Ìs,TX data,00,
130,1.028992 s,8.7 ¦Ìs,TX data,00,
131,1.029003 s,8.7 ¦Ìs,TX data,00,
132,1.029014 s,8.7 ¦Ìs,TX data,00,
133,1.029025 s,8.7 ¦Ìs,TX data,00,
134,1.029036 s,8.7 ¦Ìs,TX data,00,
135,1.029046 s,8.7 ¦Ìs,TX data,00,
136,1.029057 s,8.7 ¦Ìs,TX data,00,
137,1.029068 s,8.7 ¦Ìs,TX data,00,
138,1.029079 s,8.7 ¦Ìs,TX data,00,
139,1.02909 s,8.7 ¦Ìs,TX data,00,
140,1.029101 s,8.7 ¦Ìs,TX data,00,
141,1.029112 s,8.7 ¦Ìs,TX data,00,
142,1.029122 s,8.7 ¦Ìs,TX data,00,
143,1.029133 s,8.7 ¦Ìs,TX data,00,
144,1.029144 s,8.7 ¦Ìs,TX data,53,
145,1.029155 s,8.7 ¦Ìs,TX data,42,
146,1.029166 s,8.7 ¦Ìs,TX data,41,
147,1.029177 s,8.7 ¦Ìs,TX data,53,
148,1.029188 s,8.7 ¦Ìs,TX data,3B,
149,1.029199 s,8.7 ¦Ìs,TX data,51,
150,1.029209 s,8.7 ¦Ìs,TX data,5A,
151,1.02922 s,8.7 ¦Ìs,TX data,53,
152,1.029231 s,8.7 ¦Ìs,TX data,53,
153,1.029242 s,8.7 ¦Ìs,TX data,00,
154,1.029253 s,8.7 ¦Ìs,TX data,00,
155,1.029264 s,8.7 ¦Ìs,TX data,00,
156,1.029275 s,8.7 ¦Ìs,TX data,00,
157,1.029285 s,8.7 ¦Ìs,TX data,00,
158,1.029296 s,8.7 ¦Ìs,TX data,00,
159,1.029307 s,8.7 ¦Ìs,TX data,00,
160,1.029318 s,8.7 ¦Ìs,TX data,00,
161,1.029329 s,8.7 ¦Ìs,TX data,00,
162,1.02934 s,8.7 ¦Ìs,TX data,00,
163,1.029351 s,8.7 ¦Ìs,TX data,00,
164,1.029361 s,8.7 ¦Ìs,TX data,00,
165,1.029372 s,8.7 ¦Ìs,TX data,00,
166,1.029383 s,8.7 ¦Ìs,TX data,00,
167,1.029394 s,8.7 ¦Ìs,TX data,00,
168,1.029405 s,8.7 ¦Ìs,TX data,00,
169,1.029416 s,8.7 ¦Ìs,TX data,00,
170,1.029427 s,8.7 ¦Ìs,TX data,00,
171,1.029437 s,8.7 ¦Ìs,TX data,00,
172,1.029448 s,8.7 ¦Ìs,TX data,00,
173,1.029459 s,8.7 ¦Ìs,TX data,00,
174,1.02947 s,8.7 ¦Ìs,TX data,F0,
175,1.029481 s,8.7 ¦Ìs,TX data,9C,
176,1.029792 s,8.7 ¦Ìs,RX data,B5,
177,1.029804 s,8.7 ¦Ìs,RX data,62,
178,1.029816 s,8.7 ¦Ìs,RX data,06,
179,1.029828 s,8.7 ¦Ìs,RX data,8A,
180,1.02984 s,8.7 ¦Ìs,RX data,0E,
181,1.029852 s,8.7 ¦Ìs,RX data,00,
182,1.029864 s,8.7 ¦Ìs,RX data,00,
183,1.029876 s,8.7 ¦Ìs,RX data,01,
184,1.029887 s,8.7 ¦Ìs,RX data,00,
185,1.029899 s,8.7 ¦Ìs,RX data,00,
186,1.029911 s,8.7 ¦Ìs,RX data,01,
187,1.029923 s,8.7 ¦Ìs,RX data,00,
188,1.029935 s,8.7 ¦Ìs,RX data,74,
189,1.029947 s,8.7 ¦Ìs,RX data,10,
190,1.029959 s,8.7 ¦Ìs,RX data,01,
191,1.029971 s,8.7 ¦Ìs,RX data,02,
192,1.029983 s,8.7 ¦Ìs,RX data,00,
193,1.029995 s,8.7 ¦Ìs,RX data,74,
194,1.030006 s,8.7 ¦Ìs,RX data,10,
195,1.030018 s,8.7 ¦Ìs,RX data,00,
196,1.03003 s,8.7 ¦Ìs,RX data,AB,
197,1.030042 s,8.7 ¦Ìs,RX data,29,
198,1.030383 s,8.7 ¦Ìs,TX data,B5,
199,1.030394 s,8.7 ¦Ìs,TX data,62,
200,1.030405 s,8.7 ¦Ìs,TX data,05,
201,1.030415 s,8.7 ¦Ìs,TX data,01,
202,1.030426 s,8.7 ¦Ìs,TX data,02,
203,1.030437 s,8.7 ¦Ìs,TX data,00,
204,1.030448 s,8.7 ¦Ìs,TX data,06,
205,1.030459 s,8.7 ¦Ìs,TX data,8A,
206,1.03047 s,8.7 ¦Ìs,TX data,98,
207,1.030481 s,8.7 ¦Ìs,TX data,C1,
208,1.049797 s,8.7 ¦Ìs,RX data,B5,
209,1.049809 s,8.7 ¦Ìs,RX data,62,
210,1.049821 s,8.7 ¦Ìs,RX data,06,
211,1.049832 s,8.7 ¦Ìs,RX data,8A,
212,1.049844 s,8.7 ¦Ìs,RX data,0E,
213,1.049856 s,8.7 ¦Ìs,RX data,00,
214,1.049868 s,8.7 ¦Ìs,RX data,00,
215,1.04988 s,8.7 ¦Ìs,RX data,01,
216,1.049892 s,8.7 ¦Ìs,RX data,00,
217,1.049904 s,8.7 ¦Ìs,RX data,00,
218,1.049916 s,8.7 ¦Ìs,RX data,01,
219,1.049928 s,8.7 ¦Ìs,RX data,00,
220,1.04994 s,8.7 ¦Ìs,RX data,74,
221,1.049951 s,8.7 ¦Ìs,RX data,10,
222,1.049963 s,8.7 ¦Ìs,RX data,01,
223,1.049975 s,8.7 ¦Ìs,RX data,02,
224,1.049987 s,8.7 ¦Ìs,RX data,00,
225,1.049999 s,8.7 ¦Ìs,RX data,74,
226,1.050011 s,8.7 ¦Ìs,RX data,10,
227,1.050023 s,8.7 ¦Ìs,RX data,00,
228,1.050035 s,8.7 ¦Ìs,RX data,AB,
229,1.050047 s,8.7 ¦Ìs,RX data,29,
230,1.05029 s,8.7 ¦Ìs,TX data,B5,
231,1.050301 s,8.7 ¦Ìs,TX data,62,
232,1.050312 s,8.7 ¦Ìs,TX data,05,
233,1.050323 s,8.7 ¦Ìs,TX data,01,
234,1.050334 s,8.7 ¦Ìs,TX data,02,
235,1.050345 s,8.7 ¦Ìs,TX data,00,
236,1.050356 s,8.7 ¦Ìs,TX data,06,
237,1.050366 s,8.7 ¦Ìs,TX data,8A,
238,1.050377 s,8.7 ¦Ìs,TX data,98,
239,1.050388 s,8.7 ¦Ìs,TX data,C1,
240,1.069801 s,8.7 ¦Ìs,RX data,B5,
241,1.069813 s,8.7 ¦Ìs,RX data,62,
242,1.069825 s,8.7 ¦Ìs,RX data,06,
243,1.069837 s,8.7 ¦Ìs,RX data,8A,
244,1.069849 s,8.7 ¦Ìs,RX data,0E,
245,1.069861 s,8.7 ¦Ìs,RX data,00,
246,1.069873 s,8.7 ¦Ìs,RX data,00,
247,1.069885 s,8.7 ¦Ìs,RX data,01,
248,1.069896 s,8.7 ¦Ìs,RX data,00,
249,1.069908 s,8.7 ¦Ìs,RX data,00,
250,1.06992 s,8.7 ¦Ìs,RX data,01,
251,1.069932 s,8.7 ¦Ìs,RX data,00,
252,1.069944 s,8.7 ¦Ìs,RX data,74,
253,1.069956 s,8.7 ¦Ìs,RX data,10,
254,1.069968 s,8.7 ¦Ìs,RX data,01,
255,1.06998 s,8.7 ¦Ìs,RX data,02,
256,1.069992 s,8.7 ¦Ìs,RX data,00,
257,1.070004 s,8.7 ¦Ìs,RX data,74,
258,1.070015 s,8.7 ¦Ìs,RX data,10,
259,1.070027 s,8.7 ¦Ìs,RX data,00,
260,1.070039 s,8.7 ¦Ìs,RX data,AB,
261,1.070051 s,8.7 ¦Ìs,RX data,29,
262,1.070063 s,8.7 ¦Ìs,RX data,B5,
263,1.070075 s,8.7 ¦Ìs,RX data,62,
264,1.070087 s,8.7 ¦Ìs,RX data,06,
265,1.070099 s,8.7 ¦Ìs,RX data,3E,
266,1.070111 s,8.7 ¦Ìs,RX data,34,
267,1.070123 s,8.7 ¦Ìs,RX data,00,
268,1.070134 s,8.7 ¦Ìs,RX data,00,
269,1.070146 s,8.7 ¦Ìs,RX data,00,
270,1.070158 s,8.7 ¦Ìs,RX data,20,
271,1.07017 s,8.7 ¦Ìs,RX data,06,
272,1.070182 s,8.7 ¦Ìs,RX data,00,
273,1.070194 s,8.7 ¦Ìs,RX data,08,
274,1.070206 s,8.7 ¦Ìs,RX data,10,
275,1.070218 s,8.7 ¦Ìs,RX data,00,
