Index,Start,Time,Type,Data,
159,1.141901 s,8.7 ¦Ìs,TX data,00,
160,1.141912 s,8.7 ¦Ìs,TX data,00,
161,1.141923 s,8.7 ¦Ìs,TX data,00,
162,1.141934 s,8.7 ¦Ìs,TX data,00,
163,1.141945 s,8.7 ¦Ìs,TX data,00,
164,1.141956 s,8.7 ¦Ìs,TX data,00,
165,1.141967 s,8.7 ¦Ìs,TX data,00,
166,1.141977 s,8.7 ¦Ìs,TX data,00,
167,1.141988 s,8.7 ¦Ìs,TX data,00,
168,1.141999 s,8.7 ¦Ìs,TX data,00,
169,1.14201 s,8.7 ¦Ìs,TX data,00,
170,1.142021 s,8.7 ¦Ìs,TX data,00,
171,1.142032 s,8.7 ¦Ìs,TX data,00,
172,1.142043 s,8.7 ¦Ìs,TX data,00,
173,1.142054 s,8.7 ¦Ìs,TX data,00,
174,1.142064 s,8.7 ¦Ìs,TX data,00,
175,1.142075 s,8.7 ¦Ìs,TX data,00,
176,1.142086 s,8.7 ¦Ìs,TX data,F0,
177,1.142097 s,8.7 ¦Ìs,TX data,9C,
178,1.142401 s,8.7 ¦Ìs,RX data,B5,
179,1.142413 s,8.7 ¦Ìs,RX data,62,
180,1.142424 s,8.7 ¦Ìs,RX data,06,
181,1.142436 s,8.7 ¦Ìs,RX data,8A,
182,1.142448 s,8.7 ¦Ìs,RX data,0E,
183,1.14246 s,8.7 ¦Ìs,RX data,00,
184,1.142472 s,8.7 ¦Ìs,RX data,00,
185,1.142484 s,8.7 ¦Ìs,RX data,01,
186,1.142496 s,8.7 ¦Ìs,RX data,00,
187,1.142508 s,8.7 ¦Ìs,RX data,00,
188,1.14252 s,8.7 ¦Ìs,RX data,01,
189,1.142532 s,8.7 ¦Ìs,RX data,00,
190,1.142543 s,8.7 ¦Ìs,RX data,74,
191,1.142555 s,8.7 ¦Ìs,RX data,10,
192,1.142567 s,8.7 ¦Ìs,RX data,01,
193,1.142579 s,8.7 ¦Ìs,RX data,02,
194,1.142591 s,8.7 ¦Ìs,RX data,00,
195,1.142603 s,8.7 ¦Ìs,RX data,74,
196,1.142615 s,8.7 ¦Ìs,RX data,10,
197,1.142627 s,8.7 ¦Ìs,RX data,00,
198,1.142639 s,8.7 ¦Ìs,RX data,AB,
199,1.142651 s,8.7 ¦Ìs,RX data,29,
200,1.14296 s,8.7 ¦Ìs,TX data,B5,
201,1.142971 s,8.7 ¦Ìs,TX data,62,
202,1.142982 s,8.7 ¦Ìs,TX data,05,
203,1.142993 s,8.7 ¦Ìs,TX data,01,
204,1.143003 s,8.7 ¦Ìs,TX data,02,
