Index,Start,Time,Type,Data,
124,1.018218 s,8.7 ¦Ìs,TX data,4C,
125,1.018229 s,8.7 ¦Ìs,TX data,3B,
126,1.01824 s,8.7 ¦Ìs,TX data,42,
127,1.018251 s,8.7 ¦Ìs,TX data,44,
128,1.018262 s,8.7 ¦Ìs,TX data,53,
129,1.018273 s,8.7 ¦Ìs,TX data,00,
130,1.018283 s,8.7 ¦Ìs,TX data,00,
131,1.018294 s,8.7 ¦Ìs,TX data,00,
132,1.018305 s,8.7 ¦Ìs,TX data,00,
133,1.018316 s,8.7 ¦Ìs,TX data,00,
134,1.018327 s,8.7 ¦Ìs,TX data,00,
135,1.018338 s,8.7 ¦Ìs,TX data,00,
136,1.018349 s,8.7 ¦Ìs,TX data,00,
137,1.018359 s,8.7 ¦Ìs,TX data,00,
138,1.01837 s,8.7 ¦Ìs,TX data,00,
139,1.018381 s,8.7 ¦Ìs,TX data,00,
140,1.018392 s,8.7 ¦Ìs,TX data,00,
141,1.018403 s,8.7 ¦Ìs,TX data,00,
142,1.018414 s,8.7 ¦Ìs,TX data,00,
143,1.018425 s,8.7 ¦Ìs,TX data,00,
144,1.018435 s,8.7 ¦Ìs,TX data,53,
145,1.018446 s,8.7 ¦Ìs,TX data,42,
146,1.018457 s,8.7 ¦Ìs,TX data,41,
147,1.018468 s,8.7 ¦Ìs,TX data,53,
148,1.018479 s,8.7 ¦Ìs,TX data,3B,
149,1.01849 s,8.7 ¦Ìs,TX data,51,
150,1.018501 s,8.7 ¦Ìs,TX data,5A,
151,1.018511 s,8.7 ¦Ìs,TX data,53,
152,1.018522 s,8.7 ¦Ìs,TX data,53,
153,1.018533 s,8.7 ¦Ìs,TX data,00,
154,1.018544 s,8.7 ¦Ìs,TX data,00,
155,1.018555 s,8.7 ¦Ìs,TX data,00,
156,1.018566 s,8.7 ¦Ìs,TX data,00,
157,1.018577 s,8.7 ¦Ìs,TX data,00,
158,1.018587 s,8.7 ¦Ìs,TX data,00,
159,1.018598 s,8.7 ¦Ìs,TX data,00,
160,1.018609 s,8.7 ¦Ìs,TX data,00,
161,1.01862 s,8.7 ¦Ìs,TX data,00,
162,1.018631 s,8.7 ¦Ìs,TX data,00,
163,1.018642 s,8.7 ¦Ìs,TX data,00,
164,1.018653 s,8.7 ¦Ìs,TX data,00,
165,1.018663 s,8.7 ¦Ìs,TX data,00,
166,1.018674 s,8.7 ¦Ìs,TX data,00,
167,1.018685 s,8.7 ¦Ìs,TX data,00,
168,1.018696 s,8.7 ¦Ìs,TX data,00,
169,1.018707 s,8.7 ¦Ìs,TX data,00,
170,1.018718 s,8.7 ¦Ìs,TX data,00,
171,1.018729 s,8.7 ¦Ìs,TX data,00,
172,1.01874 s,8.7 ¦Ìs,TX data,00,
173,1.01875 s,8.7 ¦Ìs,TX data,00,
174,1.018761 s,8.7 ¦Ìs,TX data,F7,
175,1.018772 s,8.7 ¦Ìs,TX data,14,
176,1.019026 s,8.7 ¦Ìs,RX data,B5,
177,1.019038 s,8.7 ¦Ìs,RX data,62,
178,1.01905 s,8.7 ¦Ìs,RX data,06,
179,1.019062 s,8.7 ¦Ìs,RX data,8A,
180,1.019073 s,8.7 ¦Ìs,RX data,0E,
181,1.019085 s,8.7 ¦Ìs,RX data,00,
182,1.019097 s,8.7 ¦Ìs,RX data,00,
183,1.019109 s,8.7 ¦Ìs,RX data,01,
184,1.019121 s,8.7 ¦Ìs,RX data,00,
185,1.019133 s,8.7 ¦Ìs,RX data,00,
186,1.019145 s,8.7 ¦Ìs,RX data,01,
187,1.019157 s,8.7 ¦Ìs,RX data,00,
188,1.019169 s,8.7 ¦Ìs,RX data,74,
189,1.019181 s,8.7 ¦Ìs,RX data,10,
190,1.019192 s,8.7 ¦Ìs,RX data,01,
191,1.019204 s,8.7 ¦Ìs,RX data,02,
192,1.019216 s,8.7 ¦Ìs,RX data,00,
193,1.019228 s,8.7 ¦Ìs,RX data,74,
194,1.01924 s,8.7 ¦Ìs,RX data,10,
195,1.019252 s,8.7 ¦Ìs,RX data,00,
196,1.019264 s,8.7 ¦Ìs,RX data,AB,
197,1.019276 s,8.7 ¦Ìs,RX data,29,
198,1.019574 s,8.7 ¦Ìs,TX data,B5,
199,1.019585 s,8.7 ¦Ìs,TX data,62,
200,1.019596 s,8.7 ¦Ìs,TX data,05,
201,1.019607 s,8.7 ¦Ìs,TX data,01,
202,1.019618 s,8.7 ¦Ìs,TX data,02,
203,1.019629 s,8.7 ¦Ìs,TX data,00,
204,1.01964 s,8.7 ¦Ìs,TX data,06,
205,1.01965 s,8.7 ¦Ìs,TX data,8A,
206,1.019661 s,8.7 ¦Ìs,TX data,98,
207,1.019672 s,8.7 ¦Ìs,TX data,C1,
208,1.039031 s,8.7 ¦Ìs,RX data,B5,
209,1.039042 s,8.7 ¦Ìs,RX data,62,
210,1.039054 s,8.7 ¦Ìs,RX data,06,
211,1.039066 s,8.7 ¦Ìs,RX data,8A,
212,1.039078 s,8.7 ¦Ìs,RX data,0E,
213,1.03909 s,8.7 ¦Ìs,RX data,00,
214,1.039102 s,8.7 ¦Ìs,RX data,00,
215,1.039114 s,8.7 ¦Ìs,RX data,01,
216,1.039126 s,8.7 ¦Ìs,RX data,00,
217,1.039138 s,8.7 ¦Ìs,RX data,00,
218,1.03915 s,8.7 ¦Ìs,RX data,01,
219,1.039161 s,8.7 ¦Ìs,RX data,00,
220,1.039173 s,8.7 ¦Ìs,RX data,74,
221,1.039185 s,8.7 ¦Ìs,RX data,10,
222,1.039197 s,8.7 ¦Ìs,RX data,01,
223,1.039209 s,8.7 ¦Ìs,RX data,02,
224,1.039221 s,8.7 ¦Ìs,RX data,00,
225,1.039233 s,8.7 ¦Ìs,RX data,74,
226,1.039245 s,8.7 ¦Ìs,RX data,10,
227,1.039257 s,8.7 ¦Ìs,RX data,00,
228,1.039269 s,8.7 ¦Ìs,RX data,AB,
229,1.03928 s,8.7 ¦Ìs,RX data,29,
230,1.039492 s,8.7 ¦Ìs,TX data,B5,
231,1.039503 s,8.7 ¦Ìs,TX data,62,
232,1.039514 s,8.7 ¦Ìs,TX data,05,
233,1.039525 s,8.7 ¦Ìs,TX data,01,
234,1.039535 s,8.7 ¦Ìs,TX data,02,
235,1.039546 s,8.7 ¦Ìs,TX data,00,
236,1.039557 s,8.7 ¦Ìs,TX data,06,
237,1.039568 s,8.7 ¦Ìs,TX data,8A,
238,1.039579 s,8.7 ¦Ìs,TX data,98,
239,1.03959 s,8.7 ¦Ìs,TX data,C1,
240,1.059035 s,8.7 ¦Ìs,RX data,B5,
241,1.059047 s,8.7 ¦Ìs,RX data,62,
242,1.059059 s,8.7 ¦Ìs,RX data,06,
243,1.059071 s,8.7 ¦Ìs,RX data,8A,
244,1.059083 s,8.7 ¦Ìs,RX data,0E,
245,1.059095 s,8.7 ¦Ìs,RX data,00,
246,1.059106 s,8.7 ¦Ìs,RX data,00,
247,1.059118 s,8.7 ¦Ìs,RX data,01,
248,1.05913 s,8.7 ¦Ìs,RX data,00,
249,1.059142 s,8.7 ¦Ìs,RX data,00,
250,1.059154 s,8.7 ¦Ìs,RX data,01,
251,1.059166 s,8.7 ¦Ìs,RX data,00,
252,1.059178 s,8.7 ¦Ìs,RX data,74,
253,1.05919 s,8.7 ¦Ìs,RX data,10,
254,1.059202 s,8.7 ¦Ìs,RX data,01,
255,1.059214 s,8.7 ¦Ìs,RX data,02,
256,1.059225 s,8.7 ¦Ìs,RX data,00,
257,1.059237 s,8.7 ¦Ìs,RX data,74,
258,1.059249 s,8.7 ¦Ìs,RX data,10,
259,1.059261 s,8.7 ¦Ìs,RX data,00,
260,1.059273 s,8.7 ¦Ìs,RX data,AB,
261,1.059285 s,8.7 ¦Ìs,RX data,29,
262,1.059297 s,8.7 ¦Ìs,RX data,B5,
263,1.059309 s,8.7 ¦Ìs,RX data,62,
264,1.059321 s,8.7 ¦Ìs,RX data,06,
265,1.059333 s,8.7 ¦Ìs,RX data,8A,
266,1.059344 s,8.7 ¦Ìs,RX data,27,
267,1.059356 s,8.7 ¦Ìs,RX data,00,
268,1.059368 s,8.7 ¦Ìs,RX data,00,
269,1.05938 s,8.7 ¦Ìs,RX data,01,
270,1.059392 s,8.7 ¦Ìs,RX data,00,
271,1.059404 s,8.7 ¦Ìs,RX data,00,
272,1.059416 s,8.7 ¦Ìs,RX data,1F,
273,1.059428 s,8.7 ¦Ìs,RX data,00,
274,1.05944 s,8.7 ¦Ìs,RX data,31,
275,1.059452 s,8.7 ¦Ìs,RX data,10,
276,1.059463 s,8.7 ¦Ìs,RX data,01,
277,1.059475 s,8.7 ¦Ìs,RX data,21,
278,1.059487 s,8.7 ¦Ìs,RX data,00,
279,1.059492 s,8.7 ¦Ìs,TX data,B5,
280,1.059499 s,8.7 ¦Ìs,RX data,31,
281,1.059503 s,8.7 ¦Ìs,TX data,62,
282,1.059511 s,8.7 ¦Ìs,RX data,10,
283,1.059514 s,8.7 ¦Ìs,TX data,05,
284,1.059523 s,8.7 ¦Ìs,RX data,01,
285,1.059525 s,8.7 ¦Ìs,TX data,01,
286,1.059535 s,8.7 ¦Ìs,RX data,22,
287,1.059536 s,8.7 ¦Ìs,TX data,02,
288,1.059547 s,8.7 ¦Ìs,TX data,00,
289,1.059547 s,8.7 ¦Ìs,RX data,00,
290,1.059557 s,8.7 ¦Ìs,TX data,06,
291,1.059559 s,8.7 ¦Ìs,RX data,31,
292,1.059568 s,8.7 ¦Ìs,TX data,8A,
293,1.059571 s,8.7 ¦Ìs,RX data,10,
294,1.059579 s,8.7 ¦Ìs,TX data,98,
295,1.059582 s,8.7 ¦Ìs,RX data,01,
296,1.05959 s,8.7 ¦Ìs,TX data,C1,
297,1.059594 s,8.7 ¦Ìs,RX data,0D,
298,1.059606 s,8.7 ¦Ìs,RX data,00,
299,1.059618 s,8.7 ¦Ìs,RX data,31,
300,1.05963 s,8.7 ¦Ìs,RX data,10,
301,1.059642 s,8.7 ¦Ìs,RX data,01,
302,1.059654 s,8.7 ¦Ìs,RX data,0F,
303,1.059666 s,8.7 ¦Ìs,RX data,00,
304,1.059678 s,8.7 ¦Ìs,RX data,31,
305,1.05969 s,8.7 ¦Ìs,RX data,10,
306,1.059701 s,8.7 ¦Ìs,RX data,00,
307,1.059713 s,8.7 ¦Ìs,RX data,24,
308,1.059725 s,8.7 ¦Ìs,RX data,00,
309,1.059737 s,8.7 ¦Ìs,RX data,31,
310,1.059749 s,8.7 ¦Ìs,RX data,10,
311,1.059761 s,8.7 ¦Ìs,RX data,01,
312,1.059773 s,8.7 ¦Ìs,RX data,25,
313,1.059785 s,8.7 ¦Ìs,RX data,00,
314,1.059797 s,8.7 ¦Ìs,RX data,31,
315,1.059809 s,8.7 ¦Ìs,RX data,10,
316,1.05982 s,8.7 ¦Ìs,RX data,00,
317,1.059832 s,8.7 ¦Ìs,RX data,4B,
318,1.059844 s,8.7 ¦Ìs,RX data,70,
319,1.060069 s,8.7 ¦Ìs,TX data,B5,
320,1.06008 s,8.7 ¦Ìs,TX data,62,
321,1.060091 s,8.7 ¦Ìs,TX data,05,
322,1.060102 s,8.7 ¦Ìs,TX data,01,
323,1.060112 s,8.7 ¦Ìs,TX data,02,
324,1.060123 s,8.7 ¦Ìs,TX data,00,
325,1.060134 s,8.7 ¦Ìs,TX data,06,
326,1.060145 s,8.7 ¦Ìs,TX data,8A,
327,1.060156 s,8.7 ¦Ìs,TX data,98,
328,1.060167 s,8.7 ¦Ìs,TX data,C1,
329,1.215621 s,8.7 ¦Ìs,RX data,B5,
330,1.215633 s,8.7 ¦Ìs,RX data,62,
331,1.215645 s,8.7 ¦Ìs,RX data,06,
332,1.215657 s,8.7 ¦Ìs,RX data,8A,
333,1.215669 s,8.7 ¦Ìs,RX data,27,
334,1.215681 s,8.7 ¦Ìs,RX data,00,
335,1.215693 s,8.7 ¦Ìs,RX data,00,
336,1.215705 s,8.7 ¦Ìs,RX data,01,
337,1.215717 s,8.7 ¦Ìs,RX data,00,
338,1.215729 s,8.7 ¦Ìs,RX data,00,
339,1.215741 s,8.7 ¦Ìs,RX data,1F,
340,1.215752 s,8.7 ¦Ìs,RX data,00,
341,1.215764 s,8.7 ¦Ìs,RX data,31,
342,1.215776 s,8.7 ¦Ìs,RX data,10,
343,1.215788 s,8.7 ¦Ìs,RX data,01,
344,1.2158 s,8.7 ¦Ìs,RX data,21,
345,1.215812 s,8.7 ¦Ìs,RX data,00,
346,1.215824 s,8.7 ¦Ìs,RX data,31,
347,1.215836 s,8.7 ¦Ìs,RX data,10,
348,1.215848 s,8.7 ¦Ìs,RX data,01,
349,1.215859 s,8.7 ¦Ìs,RX data,22,
350,1.215871 s,8.7 ¦Ìs,RX data,00,
351,1.215883 s,8.7 ¦Ìs,RX data,31,
352,1.215895 s,8.7 ¦Ìs,RX data,10,
353,1.215907 s,8.7 ¦Ìs,RX data,01,
354,1.215919 s,8.7 ¦Ìs,RX data,0D,
355,1.215931 s,8.7 ¦Ìs,RX data,00,
356,1.215943 s,8.7 ¦Ìs,RX data,31,
357,1.215955 s,8.7 ¦Ìs,RX data,10,
358,1.215967 s,8.7 ¦Ìs,RX data,01,
359,1.215978 s,8.7 ¦Ìs,RX data,0F,
360,1.21599 s,8.7 ¦Ìs,RX data,00,
361,1.216002 s,8.7 ¦Ìs,RX data,31,
362,1.216014 s,8.7 ¦Ìs,RX data,10,
363,1.216026 s,8.7 ¦Ìs,RX data,00,
364,1.216038 s,8.7 ¦Ìs,RX data,24,
365,1.21605 s,8.7 ¦Ìs,RX data,00,
366,1.216062 s,8.7 ¦Ìs,RX data,31,
367,1.216074 s,8.7 ¦Ìs,RX data,10,
368,1.216086 s,8.7 ¦Ìs,RX data,01,
369,1.216097 s,8.7 ¦Ìs,RX data,25,
370,1.216109 s,8.7 ¦Ìs,RX data,00,
371,1.216121 s,8.7 ¦Ìs,RX data,31,
372,1.216133 s,8.7 ¦Ìs,RX data,10,
373,1.216145 s,8.7 ¦Ìs,RX data,00,
374,1.216157 s,8.7 ¦Ìs,RX data,4B,
375,1.216169 s,8.7 ¦Ìs,RX data,70,
376,1.216364 s,8.7 ¦Ìs,TX data,B5,
377,1.216375 s,8.7 ¦Ìs,TX data,62,
378,1.216386 s,8.7 ¦Ìs,TX data,05,
379,1.216397 s,8.7 ¦Ìs,TX data,01,
380,1.216407 s,8.7 ¦Ìs,TX data,02,
381,1.216418 s,8.7 ¦Ìs,TX data,00,
382,1.216429 s,8.7 ¦Ìs,TX data,06,
383,1.21644 s,8.7 ¦Ìs,TX data,8A,
384,1.216451 s,8.7 ¦Ìs,TX data,98,
385,1.216462 s,8.7 ¦Ìs,TX data,C1,
386,1.225581 s,8.7 ¦Ìs,RX data,B5,
387,1.225592 s,8.7 ¦Ìs,RX data,62,
388,1.225604 s,8.7 ¦Ìs,RX data,06,
389,1.225616 s,8.7 ¦Ìs,RX data,8A,
390,1.225628 s,8.7 ¦Ìs,RX data,09,
391,1.22564 s,8.7 ¦Ìs,RX data,00,
392,1.225652 s,8.7 ¦Ìs,RX data,00,
393,1.225664 s,8.7 ¦Ìs,RX data,01,
394,1.225676 s,8.7 ¦Ìs,RX data,00,
395,1.225688 s,8.7 ¦Ìs,RX data,00,
396,1.2257 s,8.7 ¦Ìs,RX data,7E,
397,1.225711 s,8.7 ¦Ìs,RX data,01,
398,1.225723 s,8.7 ¦Ìs,RX data,91,
399,1.225735 s,8.7 ¦Ìs,RX data,20,
400,1.225747 s,8.7 ¦Ìs,RX data,01,
401,1.225759 s,8.7 ¦Ìs,RX data,CB,
402,1.225771 s,8.7 ¦Ìs,RX data,9F,
403,1.22594 s,8.7 ¦Ìs,TX data,B5,
404,1.225951 s,8.7 ¦Ìs,TX data,62,
405,1.225962 s,8.7 ¦Ìs,TX data,05,
406,1.225973 s,8.7 ¦Ìs,TX data,01,
407,1.225983 s,8.7 ¦Ìs,TX data,02,
408,1.225994 s,8.7 ¦Ìs,TX data,00,
409,1.226005 s,8.7 ¦Ìs,TX data,06,
410,1.226016 s,8.7 ¦Ìs,TX data,8A,
411,1.226027 s,8.7 ¦Ìs,TX data,98,
412,1.226038 s,8.7 ¦Ìs,TX data,C1,
413,1.235572 s,8.7 ¦Ìs,RX data,B5,
414,1.235584 s,8.7 ¦Ìs,RX data,62,
415,1.235596 s,8.7 ¦Ìs,RX data,06,
416,1.235608 s,8.7 ¦Ìs,RX data,8A,
417,1.23562 s,8.7 ¦Ìs,RX data,09,
418,1.235632 s,8.7 ¦Ìs,RX data,00,
419,1.235644 s,8.7 ¦Ìs,RX data,00,
420,1.235656 s,8.7 ¦Ìs,RX data,01,
421,1.235668 s,8.7 ¦Ìs,RX data,00,
422,1.235679 s,8.7 ¦Ìs,RX data,00,
423,1.235691 s,8.7 ¦Ìs,RX data,25,
424,1.235703 s,8.7 ¦Ìs,RX data,00,
425,1.235715 s,8.7 ¦Ìs,RX data,91,
426,1.235727 s,8.7 ¦Ìs,RX data,20,
427,1.235739 s,8.7 ¦Ìs,RX data,01,
428,1.235751 s,8.7 ¦Ìs,RX data,71,
429,1.235763 s,8.7 ¦Ìs,RX data,DE,
430,1.235933 s,8.7 ¦Ìs,TX data,B5,
431,1.235944 s,8.7 ¦Ìs,TX data,62,
432,1.235954 s,8.7 ¦Ìs,TX data,05,
433,1.235965 s,8.7 ¦Ìs,TX data,01,
434,1.235976 s,8.7 ¦Ìs,TX data,02,
435,1.235987 s,8.7 ¦Ìs,TX data,00,
436,1.235998 s,8.7 ¦Ìs,TX data,06,
437,1.236009 s,8.7 ¦Ìs,TX data,8A,
438,1.23602 s,8.7 ¦Ìs,TX data,98,
439,1.23603 s,8.7 ¦Ìs,TX data,C1,
440,1.245589 s,8.7 ¦Ìs,RX data,B5,
441,1.245601 s,8.7 ¦Ìs,RX data,62,
442,1.245613 s,8.7 ¦Ìs,RX data,06,
443,1.245625 s,8.7 ¦Ìs,RX data,8A,
444,1.245637 s,8.7 ¦Ìs,RX data,09,
445,1.245648 s,8.7 ¦Ìs,RX data,00,
446,1.24566 s,8.7 ¦Ìs,RX data,00,
447,1.245672 s,8.7 ¦Ìs,RX data,01,
448,1.245684 s,8.7 ¦Ìs,RX data,00,
449,1.245696 s,8.7 ¦Ìs,RX data,00,
450,1.245708 s,8.7 ¦Ìs,RX data,2A,
451,1.24572 s,8.7 ¦Ìs,RX data,00,
452,1.245732 s,8.7 ¦Ìs,RX data,91,
453,1.245744 s,8.7 ¦Ìs,RX data,20,
454,1.245756 s,8.7 ¦Ìs,RX data,01,
455,1.245767 s,8.7 ¦Ìs,RX data,76,
456,1.245779 s,8.7 ¦Ìs,RX data,F7,
457,1.245946 s,8.7 ¦Ìs,TX data,B5,
458,1.245957 s,8.7 ¦Ìs,TX data,62,
459,1.245968 s,8.7 ¦Ìs,TX data,05,
460,1.245979 s,8.7 ¦Ìs,TX data,01,
461,1.24599 s,8.7 ¦Ìs,TX data,02,
462,1.246001 s,8.7 ¦Ìs,TX data,00,
463,1.246011 s,8.7 ¦Ìs,TX data,06,
464,1.246022 s,8.7 ¦Ìs,TX data,8A,
465,1.246033 s,8.7 ¦Ìs,TX data,98,
466,1.246044 s,8.7 ¦Ìs,TX data,C1,
467,1.255586 s,8.7 ¦Ìs,RX data,B5,
468,1.255598 s,8.7 ¦Ìs,RX data,62,
469,1.25561 s,8.7 ¦Ìs,RX data,06,
470,1.255622 s,8.7 ¦Ìs,RX data,8A,
471,1.255633 s,8.7 ¦Ìs,RX data,09,
472,1.255645 s,8.7 ¦Ìs,RX data,00,
473,1.255657 s,8.7 ¦Ìs,RX data,00,
474,1.255669 s,8.7 ¦Ìs,RX data,01,
475,1.255681 s,8.7 ¦Ìs,RX data,00,
476,1.255693 s,8.7 ¦Ìs,RX data,00,
477,1.255705 s,8.7 ¦Ìs,RX data,1B,
478,1.255717 s,8.7 ¦Ìs,RX data,00,
479,1.255729 s,8.7 ¦Ìs,RX data,91,
480,1.255741 s,8.7 ¦Ìs,RX data,20,
481,1.255752 s,8.7 ¦Ìs,RX data,01,
482,1.255764 s,8.7 ¦Ìs,RX data,67,
483,1.255776 s,8.7 ¦Ìs,RX data,AC,
484,1.255941 s,8.7 ¦Ìs,TX data,B5,
485,1.255952 s,8.7 ¦Ìs,TX data,62,
486,1.255963 s,8.7 ¦Ìs,TX data,05,
487,1.255974 s,8.7 ¦Ìs,TX data,01,
488,1.255984 s,8.7 ¦Ìs,TX data,02,
489,1.255995 s,8.7 ¦Ìs,TX data,00,
490,1.256006 s,8.7 ¦Ìs,TX data,06,
491,1.256017 s,8.7 ¦Ìs,TX data,8A,
492,1.256028 s,8.7 ¦Ìs,TX data,98,
493,1.256039 s,8.7 ¦Ìs,TX data,C1,
494,1.265606 s,8.7 ¦Ìs,RX data,B5,
