Id,Time[ns],0:UART: RX/TX
1218,2463599960.00,10
1219,2463610820.00,FC
1220,2463621680.00,00
1221,2463632540.00,00
1222,2463643400.00,00
1223,2463654260.00,0D
1224,2463665120.00,32
1225,2463675980.00,B5
1226,2463686840.00,62
1227,2463697700.00,01
1228,2463708560.00,02
1229,2463719420.00,1C
1230,2463730280.00,00
1231,2463741140.00,BC
1232,2463752000.00,06
1233,2463762860.00,00
1234,2463773720.00,00
1235,2463784580.00,11
1236,2463795440.00,AA
1237,2463806300.00,3B
1238,2463817160.00,D0
1239,2463828020.00,A2
1240,2463838880.00,13
1241,2463849740.00,5E
1242,2463860600.00,0F
1243,2463871460.00,E9
1244,2463882320.00,1E
1245,2463893180.00,01
1246,2463904040.00,00
1247,2463914900.00,26
1248,2463925760.00,8A
1249,2463936620.00,01
1250,2463947480.00,00
1251,2463958340.00,9B
1252,2463969180.00,05
1253,2463980060.00,00
1254,2463990900.00,00
1255,2464001780.00,19
1256,2464012620.00,08
1257,2464023500.00,00
1258,2464034340.00,00
1259,2464045220.00,43
1260,2464056060.00,1B
1261,2464066920.00,B5
1262,2464077780.00,62
1263,2464088640.00,01
1264,2464099500.00,03
1265,2464110360.00,10
1266,2464121220.00,00
1267,2464132080.00,BC
1268,2464142940.00,06
1269,2464153800.00,00
1270,2464164660.00,00
1271,2464175520.00,03
1272,2464186380.00,0F
1273,2464197240.00,00
1274,2464208100.00,08
1275,2464218960.00,00
1276,2464229820.00,00
1277,2464240680.00,00
1278,2464251540.00,00
1279,2464262400.00,BC
1280,2464273260.00,06
1281,2464284120.00,00
1282,2464294980.00,00
1283,2464305840.00,B2
1284,2464316700.00,9A
1285,2464327560.00,B5
1286,2464338420.00,62
1287,2464349280.00,01
1288,2464360140.00,04
1289,2464371000.00,12
1290,2464381860.00,00
1291,2464392720.00,BC
1292,2464403580.00,06
1293,2464414440.00,00
1294,2464425300.00,00
1295,2464436160.00,64
1296,2464447000.00,00
1297,2464457880.00,64
1298,2464468720.00,00
1299,2464479600.00,64
1300,2464490440.00,00
1301,2464501320.00,64
1302,2464512160.00,00
1303,2464523040.00,64
1304,2464533880.00,00
1305,2464544740.00,64
1306,2464555600.00,00
1307,2464566460.00,64
1308,2464577320.00,00
1309,2464588180.00,95
1310,2464599040.00,50
1311,2464609900.00,B5
1312,2464620760.00,62
1313,2464631620.00,01
1314,2464642480.00,12
1315,2464653340.00,24
1316,2464664200.00,00
1317,2464675060.00,BC
1318,2464685920.00,06
1319,2464696780.00,00
1320,2464707640.00,00
1321,2464718500.00,00
1322,2464729360.00,00
1323,2464740220.00,00
1324,2464751080.00,00
1325,2464761940.00,00
1326,2464772800.00,00
1327,2464783660.00,00
1328,2464794520.00,00
1329,2464805380.00,00
1330,2464816240.00,00
1331,2464827100.00,00
1332,2464837960.00,00
1333,2464848820.00,00
1334,2464859680.00,00
1335,2464870540.00,00
1336,2464881400.00,00
1337,2464892260.00,00
1338,2464903120.00,00
1339,2464913980.00,00
1340,2464924820.00,00
1341,2464935700.00,00
1342,2464946540.00,00
1343,2464957420.00,00
1344,2464968260.00,00
1345,2464979140.00,64
1346,2464989980.00,00
1347,2465000860.00,00
1348,2465011700.00,00
1349,2465022560.00,00
1350,2465033420.00,00
1351,2465044280.00,00
1352,2465055140.00,00
1353,2465066000.00,5D
1354,2465076860.00,A0
1355,2465087720.00,B5
1356,2465098580.00,62
1357,2465109440.00,01
1358,2465120300.00,21
1359,2465131160.00,14
1360,2465142020.00,00
1361,2465152880.00,BC
1362,2465163740.00,06
1363,2465174600.00,00
1364,2465185460.00,00
1365,2465196320.00,00
1366,2465207180.00,00
1367,2465218040.00,00
1368,2465228900.00,00
1369,2465239760.00,00
1370,2465250620.00,00
1371,2465261480.00,00
1372,2465272340.00,00
1373,2465283200.00,E9
1374,2465294060.00,07
1375,2465304920.00,01
1376,2465315780.00,0C
1377,2465326640.00,00
1378,2465337500.00,00
1379,2465348360.00,01
1380,2465359220.00,F7
1381,2465370080.00,ED
1382,2465380920.00,9D
1383,2465391800.00,B5
1384,2465402640.00,62
1385,2465413520.00,01
1386,2465424360.00,22
1387,2465435240.00,14
1388,2465446080.00,00
1389,2465456960.00,BC
1390,2465467800.00,06
1391,2465478660.00,00
1392,2465489520.00,00
1393,2465500380.00,00
1394,2465511240.00,00
1395,2465522100.00,00
1396,2465532960.00,00
1397,2465543820.00,00
1398,2465554680.00,00
1399,2465565540.00,00
1400,2465576400.00,00
1401,2465587260.00,00
1402,2465598120.00,00
1403,2465608980.00,00
1404,2465619840.00,00
1405,2465630700.00,00
1406,2465641560.00,00
1407,2465652420.00,00
1408,2465663280.00,00
1409,2465674140.00,F9
1410,2465685000.00,00
1411,2465695860.00,B5
1412,2465706720.00,62
1413,2465717580.00,01
1414,2465728440.00,35
1415,2465739300.00,E0
1416,2465750160.00,00
1417,2465761020.00,BC
1418,2465771880.00,06
1419,2465782740.00,00
1420,2465793600.00,00
1421,2465804460.00,01
1422,2465815320.00,12
1423,2465826180.00,00
1424,2465837040.00,00
1425,2465847900.00,00
1426,2465858740.00,01
1427,2465869620.00,23
1428,2465880460.00,2C
1429,2465891340.00,F2
1430,2465902180.00,00
1431,2465913060.00,00
1432,2465923900.00,00
1433,2465934780.00,1F
1434,2465945620.00,19
1435,2465956480.00,00
1436,2465967340.00,00
1437,2465978200.00,00
1438,2465989060.00,02
1439,2465999920.00,23
1440,2466010780.00,1A
1441,2466021640.00,D6
1442,2466032500.00,00
1443,2466043360.00,00
1444,2466054220.00,00
1445,2466065080.00,1F
1446,2466075940.00,19
1447,2466086800.00,00
1448,2466097660.00,00
1449,2466108520.00,00
1450,2466119380.00,03
1451,2466130240.00,23
1452,2466141100.00,39
1453,2466151960.00,2F
1454,2466162820.00,01
1455,2466173680.00,00
1456,2466184540.00,00
1457,2466195400.00,1F
1458,2466206260.00,19
1459,2466217120.00,00
1460,2466227980.00,00
1461,2466238840.00,00
1462,2466249700.00,0A
1463,2466260560.00,1E
1464,2466271420.00,02
1465,2466282280.00,83
1466,2466293140.00,00
1467,2466304000.00,00
1468,2466314860.00,00
1469,2466325720.00,1F
1470,2466336560.00,19
1471,2466347440.00,00
1472,2466358280.00,00
1473,2466369160.00,00
1474,2466380000.00,0C
1475,2466390880.00,1E
1476,2466401720.00,03
1477,2466412580.00,14
1478,2466423440.00,00
1479,2466434300.00,00
1480,2466445160.00,00
1481,2466456020.00,1F
1482,2466466880.00,19
1483,2466477740.00,00
1484,2466488600.00,00
1485,2466499460.00,00
1486,2466510320.00,1A
1487,2466521180.00,23
1488,2466532040.00,10
1489,2466542900.00,92
1490,2466553760.00,00
1491,2466564620.00,00
1492,2466575480.00,00
1493,2466586340.00,1F
1494,2466597200.00,19
1495,2466608060.00,00
1496,2466618920.00,00
1497,2466629780.00,00
1498,2466640640.00,1C
1499,2466651500.00,23
1500,2466662360.00,3B
1501,2466673220.00,46
1502,2466684080.00,00
1503,2466694940.00,00
1504,2466705800.00,00
1505,2466716660.00,1F
1506,2466727520.00,19
1507,2466738380.00,00
1508,2466749240.00,00
1509,2466760100.00,00
1510,2466770960.00,1F
1511,2466781820.00,23
1512,2466792660.00,46
1513,2466803540.00,90
1514,2466814380.00,00
1515,2466825260.00,00
1516,2466836100.00,00
1517,2466846980.00,1F
1518,2466857820.00,19
1519,2466868700.00,00
1520,2466879540.00,00
1521,2466890400.00,00
1522,2466901260.00,20
1523,2466912120.00,23
1524,2466922980.00,1B
1525,2466933840.00,4D
1526,2466944700.00,00
1527,2466955560.00,00
1528,2466966420.00,00
1529,2466977280.00,1F
1530,2466988140.00,19
1531,2466999000.00,00
1532,2467009860.00,00
1533,2467020720.00,01
1534,2467031580.00,83
1535,2467042440.00,23
1536,2467053300.00,22
1537,2467064160.00,B8
1538,2467075020.00,00
1539,2467085880.00,00
1540,2467096740.00,00
1541,2467107600.00,1F
1542,2467118460.00,19
1543,2467129320.00,00
1544,2467140180.00,00
1545,2467151040.00,01
1546,2467161900.00,85
1547,2467172760.00,23
1548,2467183620.00,21
1549,2467194480.00,C7
1550,2467205340.00,00
1551,2467216200.00,00
1552,2467227060.00,00
1553,2467237920.00,1F
1554,2467248760.00,19
1555,2467259640.00,00
1556,2467270480.00,00
1557,2467281360.00,01
1558,2467292200.00,8A
1559,2467303080.00,23
1560,2467313920.00,22
1561,2467324800.00,AB
1562,2467335640.00,00
1563,2467346500.00,00
1564,2467357360.00,00
1565,2467368220.00,1F
1566,2467379080.00,19
1567,2467389940.00,00
1568,2467400800.00,00
1569,2467411660.00,02
1570,2467422520.00,05
1571,2467433380.00,23
1572,2467444240.00,2D
1573,2467455100.00,45
1574,2467465960.00,00
1575,2467476820.00,00
1576,2467487680.00,00
1577,2467498540.00,1F
1578,2467509400.00,19
1579,2467520260.00,00
1580,2467531120.00,00
1581,2467541980.00,02
1582,2467552840.00,08
1583,2467563700.00,23
1584,2467574560.00,19
1585,2467585420.00,05
1586,2467596280.00,01
1587,2467607140.00,00
1588,2467618000.00,00
1589,2467628860.00,1F
1590,2467639720.00,19
1591,2467650580.00,00
1592,2467661440.00,00
1593,2467672300.00,02
1594,2467683160.00,0D
1595,2467694020.00,23
1596,2467704880.00,1D
1597,2467715740.00,3A
1598,2467726580.00,01
1599,2467737460.00,00
1600,2467748300.00,00
1601,2467759180.00,1F
1602,2467770020.00,19
1603,2467780900.00,00
1604,2467791740.00,00
1605,2467802620.00,02
1606,2467813460.00,0F
1607,2467824320.00,23
1608,2467835180.00,32
1609,2467846040.00,F6
1610,2467856900.00,00
1611,2467867760.00,00
1612,2467878620.00,00
1613,2467889480.00,1F
1614,2467900340.00,19
1615,2467911200.00,00
1616,2467922060.00,00
1617,2467932920.00,02
1618,2467943780.00,10
1619,2467954640.00,23
1620,2467965500.00,2D
1621,2467976360.00,B4
1622,2467987220.00,00
1623,2467998080.00,00
1624,2468008940.00,00
1625,2468019800.00,1F
1626,2468030660.00,19
1627,2468041520.00,00
1628,2468052380.00,00
1629,2468063240.00,02
1630,2468074100.00,1F
1631,2468084960.00,23
1632,2468095820.00,0A
1633,2468106680.00,1E
1634,2468117540.00,00
1635,2468128400.00,00
1636,2468139260.00,00
1637,2468150120.00,1F
1638,2468160980.00,19
1639,2468171840.00,00
1640,2468182700.00,00
1641,2468193560.00,EE
1642,2468204400.00,00
1643,2468215280.00,B5
1644,2468226120.00,62
1645,2468237000.00,01
1646,2468247840.00,60
1647,2468258720.00,10
1648,2468269560.00,00
1649,2468280440.00,BC
1650,2468291280.00,06
1651,2468302140.00,00
1652,2468313000.00,00
1653,2468323860.00,01
1654,2468334720.00,00
1655,2468345580.00,00
1656,2468356440.00,00
1657,2468367300.00,00
1658,2468378160.00,00
1659,2468389020.00,00
1660,2468399880.00,00
1661,2468410740.00,00
1662,2468421600.00,00
1663,2468432460.00,00
1664,2468443320.00,00
1665,2468454180.00,34
1666,2468465040.00,7A
1667,2468475900.00,B5
1668,2468486760.00,62
1669,2468497620.00,0D
1670,2468508480.00,01
1671,2468519340.00,10
1672,2468530200.00,00
1673,2468541060.00,BC
1674,2468551920.00,06
1675,2468562780.00,00
1676,2468573640.00,00
1677,2468584500.00,00
1678,2468595360.00,00
1679,2468606220.00,00
1680,2468617080.00,00
1681,2468627940.00,00
1682,2468638800.00,00
1683,2468649660.00,00
1684,2468660500.00,00
1685,2468671380.00,2D
1686,2468682220.00,09
1687,2468693100.00,1A
1688,2468703940.00,00
1689,2468714820.00,30
1690,2468725660.00,54
1691,2468736540.00,B5
1692,2468747380.00,62
1693,2468758240.00,02
1694,2468769100.00,15
1695,2468779960.00,10
1696,2468790820.00,00
1697,2468801680.00,2F
1698,2468812540.00,DD
1699,2468823400.00,24
1700,2468834260.00,06
1701,2468845120.00,81
1702,2468855980.00,95
1703,2468866840.00,FB
1704,2468877700.00,3F
1705,2468888560.00,2D
1706,2468899420.00,09
1707,2468910280.00,12
1708,2468921140.00,00
1709,2468932000.00,01
1710,2468942860.00,00
1711,2468953720.00,00
1712,2468964580.00,00
1713,2468975440.00,F6
1714,2468986300.00,8F
1715,2662627840.00,B5
1716,2662638700.00,62
1717,2662649560.00,01
1718,2662660420.00,07
1719,2662671280.00,5C
1720,2662682140.00,00
1721,2662693000.00,84
1722,2662703860.00,07
1723,2662714720.00,00
1724,2662725580.00,00
1725,2662736440.00,E9
1726,2662747300.00,07
1727,2662758160.00,01
1728,2662769020.00,0C
1729,2662779880.00,00
1730,2662790740.00,00
1731,2662801600.00,01
1732,2662812460.00,37
1733,2662823320.00,06
1734,2662834180.00,00
1735,2662845040.00,00
1736,2662855900.00,00
1737,2662866760.00,FD
1738,2662877620.00,89
1739,2662888480.00,DE
1740,2662899340.00,11
1741,2662910200.00,03
1742,2662921060.00,01
1743,2662931920.00,0E
1744,2662942780.00,12
1745,2662953640.00,11
1746,2662964500.00,AE
1747,2662975360.00,33
1748,2662986220.00,D0
1749,2662997080.00,A2
1750,2663007920.00,13
1751,2663018800.00,5F
1752,2663029640.00,0F
1753,2663040520.00,E9
1754,2663051360.00,1E
1755,2663062240.00,01
1756,2663073080.00,00
1757,2663083960.00,26
1758,2663094800.00,8A
1759,2663105660.00,01
1760,2663116520.00,00
1761,2663127380.00,9B
1762,2663138240.00,05
1763,2663149100.00,00
1764,2663159960.00,00
1765,2663170820.00,19
1766,2663181680.00,08
1767,2663192540.00,00
1768,2663203400.00,00
1769,2663214260.00,FE
1770,2663225120.00,FF
1771,2663235980.00,FF
1772,2663246840.00,FF
1773,2663257700.00,01
1774,2663268560.00,00
1775,2663279420.00,00
1776,2663290280.00,00
1777,2663301140.00,01
1778,2663312000.00,00
1779,2663322860.00,00
1780,2663333720.00,00
1781,2663344580.00,00
1782,2663355440.00,00
1783,2663366300.00,00
1784,2663377160.00,00
1785,2663388020.00,DA
1786,2663398880.00,8A
1787,2663409740.00,C7
1788,2663420600.00,00
1789,2663431460.00,08
1790,2663442320.00,00
1791,2663453180.00,00
1792,2663464040.00,00
1793,2663474900.00,9E
1794,2663485740.00,D8
1795,2663496620.00,F0
1796,2663507460.00,00
1797,2663518340.00,6E
1798,2663529180.00,00
1799,2663540060.00,00
1800,2663550900.00,00
1801,2663561780.00,00
1802,2663572620.00,00
1803,2663583480.00,00
1804,2663594340.00,00
1805,2663605200.00,E0
1806,2663616060.00,4A
1807,2663626920.00,23
1808,2663637780.00,00
1809,2663648640.00,00
1810,2663659500.00,00
1811,2663670360.00,00
1812,2663681220.00,00
1813,2663692080.00,73
1814,2663702940.00,42
1815,2663713800.00,B5
1816,2663724660.00,62
1817,2663735520.00,01
1818,2663746380.00,01
1819,2663757240.00,14
1820,2663768100.00,00
1821,2663778960.00,84
1822,2663789820.00,07
1823,2663800680.00,00
1824,2663811540.00,00
1825,2663822400.00,7B
1826,2663833260.00,B0
1827,2663844120.00,DD
1828,2663854980.00,05
1829,2663865840.00,16
1830,2663876700.00,70
1831,2663887560.00,40
1832,2663898420.00,DE
1833,2663909280.00,93
1834,2663920140.00,76
1835,2663931000.00,6F
1836,2663941840.00,10
1837,2663952720.00,FC
1838,2663963560.00,00
1839,2663974440.00,00
1840,2663985280.00,00
1841,2663996160.00,D6
1842,2664007000.00,E5
1843,2664017860.00,B5
1844,2664028720.00,62
1845,2664039580.00,01
1846,2664050440.00,02
1847,2664061300.00,1C
1848,2664072160.00,00
1849,2664083020.00,84
1850,2664093880.00,07
1851,2664104740.00,00
1852,2664115600.00,00
1853,2664126460.00,11
1854,2664137320.00,AA
1855,2664148180.00,3B
1856,2664159040.00,D0
1857,2664169900.00,A2
1858,2664180760.00,13
1859,2664191620.00,5E
1860,2664202480.00,0F
1861,2664213340.00,E9
1862,2664224200.00,1E
1863,2664235060.00,01
1864,2664245920.00,00
1865,2664256780.00,26
1866,2664267640.00,8A
1867,2664278500.00,01
1868,2664289360.00,00
1869,2664300220.00,9B
1870,2664311080.00,05
1871,2664321940.00,00
1872,2664332800.00,00
1873,2664343660.00,19
1874,2664354520.00,08
1875,2664365380.00,00
1876,2664376240.00,00
1877,2664387100.00,0C
1878,2664397960.00,16
1879,2664408820.00,B5
1880,2664419660.00,62
1881,2664430540.00,01
1882,2664441380.00,03
1883,2664452260.00,10
1884,2664463100.00,00
1885,2664473980.00,84
1886,2664484820.00,07
1887,2664495680.00,00
1888,2664506540.00,00
1889,2664517400.00,03
1890,2664528260.00,0F
1891,2664539120.00,00
1892,2664549980.00,08
1893,2664560840.00,00
1894,2664571700.00,00
1895,2664582560.00,00
1896,2664593420.00,00
1897,2664604280.00,84
1898,2664615140.00,07
1899,2664626000.00,00
1900,2664636860.00,00
1901,2664647720.00,44
1902,2664658580.00,4C
1903,2664669440.00,B5
1904,2664680300.00,62
1905,2664691160.00,01
1906,2664702020.00,04
1907,2664712880.00,12
1908,2664723740.00,00
1909,2664734600.00,84
1910,2664745460.00,07
1911,2664756320.00,00
1912,2664767180.00,00
1913,2664778040.00,64
1914,2664788900.00,00
1915,2664799760.00,64
1916,2664810620.00,00
1917,2664821480.00,64
1918,2664832340.00,00
1919,2664843200.00,64
1920,2664854060.00,00
1921,2664864920.00,64
1922,2664875760.00,00
1923,2664886640.00,64
1924,2664897480.00,00
1925,2664908360.00,64
1926,2664919200.00,00
1927,2664930080.00,5E
1928,2664940920.00,71
1929,2664951800.00,B5
1930,2664962640.00,62
1931,2664973500.00,01
1932,2664984360.00,12
1933,2664995220.00,24
1934,2665006080.00,00
1935,2665016940.00,84
1936,2665027800.00,07
1937,2665038660.00,00
1938,2665049520.00,00
1939,2665060380.00,00
1940,2665071240.00,00
1941,2665082100.00,00
1942,2665092960.00,00
1943,2665103820.00,00
1944,2665114680.00,00
1945,2665125540.00,00
1946,2665136400.00,00
1947,2665147260.00,00
1948,2665158120.00,00
1949,2665168980.00,00
1950,2665179840.00,00
1951,2665190700.00,00
1952,2665201560.00,00
1953,2665212420.00,00
1954,2665223280.00,00
1955,2665234140.00,00
1956,2665245000.00,00
1957,2665255860.00,00
1958,2665266720.00,00
1959,2665277580.00,00
1960,2665288440.00,00
1961,2665299300.00,00
1962,2665310160.00,00
1963,2665321020.00,64
1964,2665331860.00,00
1965,2665342740.00,00
1966,2665353580.00,00
1967,2665364460.00,00
1968,2665375300.00,00
1969,2665386180.00,00
1970,2665397020.00,00
1971,2665407900.00,26
1972,2665418740.00,E3
1973,2665429600.00,B5
1974,2665440460.00,62
1975,2665451320.00,01
1976,2665462180.00,21
1977,2665473040.00,14
1978,2665483900.00,00
1979,2665494760.00,84
1980,2665505620.00,07
1981,2665516480.00,00
1982,2665527340.00,00
1983,2665538200.00,00
1984,2665549060.00,00
1985,2665559920.00,00
1986,2665570780.00,00
1987,2665581640.00,00
1988,2665592500.00,00
1989,2665603360.00,00
1990,2665614220.00,00
1991,2665625080.00,E9
1992,2665635940.00,07
1993,2665646800.00,01
1994,2665657660.00,0C
1995,2665668520.00,00
1996,2665679380.00,00
1997,2665690240.00,01
1998,2665701100.00,F7
1999,2665711960.00,B6
2000,2665722820.00,50
2001,2665733680.00,B5
2002,2665744540.00,62
2003,2665755400.00,01
2004,2665766260.00,22
2005,2665777120.00,14
2006,2665787980.00,00
2007,2665798840.00,84
2008,2665809680.00,07
2009,2665820560.00,00
2010,2665831400.00,00
2011,2665842280.00,00
2012,2665853120.00,00
2013,2665864000.00,00
2014,2665874840.00,00
2015,2665885720.00,00
2016,2665896560.00,00
2017,2665907440.00,00
2018,2665918280.00,00
2019,2665929140.00,00
2020,2665940000.00,00
2021,2665950860.00,00
2022,2665961720.00,00
2023,2665972580.00,00
2024,2665983440.00,00
2025,2665994300.00,00
2026,2666005160.00,00
2027,2666016020.00,C2
2028,2666026880.00,B3
2029,2666037740.00,B5
2030,2666048600.00,62
2031,2666059460.00,01
2032,2666070320.00,35
2033,2666081180.00,E0
2034,2666092040.00,00
2035,2666102900.00,84
2036,2666113760.00,07
2037,2666124620.00,00
2038,2666135480.00,00
2039,2666146340.00,01
2040,2666157200.00,12
2041,2666168060.00,00
2042,2666178920.00,00
2043,2666189780.00,00
2044,2666200640.00,01
2045,2666211500.00,23
2046,2666222360.00,2C
2047,2666233220.00,F2
2048,2666244080.00,00
2049,2666254940.00,00
2050,2666265800.00,00
2051,2666276660.00,1F
2052,2666287500.00,19
2053,2666298380.00,00
2054,2666309220.00,00
2055,2666320100.00,00
2056,2666330940.00,02
2057,2666341820.00,23
2058,2666352660.00,1A
2059,2666363540.00,D6
2060,2666374380.00,00
2061,2666385240.00,00
2062,2666396100.00,00
2063,2666406960.00,1F
2064,2666417820.00,19
2065,2666428680.00,00
2066,2666439540.00,00
2067,2666450400.00,00
2068,2666461260.00,03
2069,2666472120.00,23
2070,2666482980.00,39
2071,2666493840.00,2F
2072,2666504700.00,01
2073,2666515560.00,00
2074,2666526420.00,00
2075,2666537280.00,1F
2076,2666548140.00,19
2077,2666559000.00,00
2078,2666569860.00,00
2079,2666580720.00,00
2080,2666591580.00,0A
2081,2666602440.00,1E
2082,2666613300.00,02
2083,2666624160.00,83
2084,2666635020.00,00
2085,2666645880.00,00
2086,2666656740.00,00
2087,2666667600.00,1F
2088,2666678460.00,19
2089,2666689320.00,00
2090,2666700180.00,00
2091,2666711040.00,00
2092,2666721900.00,0C
2093,2666732760.00,1E
2094,2666743600.00,03
2095,2666754480.00,14
2096,2666765320.00,00
2097,2666776200.00,00
2098,2666787040.00,00
2099,2666797920.00,1F
2100,2666808760.00,19
2101,2666819640.00,00
2102,2666830480.00,00
2103,2666841360.00,00
2104,2666852200.00,1A
2105,2666863060.00,23
2106,2666873920.00,10
2107,2666884780.00,92
2108,2666895640.00,00
2109,2666906500.00,00
2110,2666917360.00,00
2111,2666928220.00,1F
2112,2666939080.00,19
2113,2666949940.00,00
2114,2666960800.00,00
2115,2666971660.00,00
2116,2666982520.00,1C
2117,2666993380.00,23
2118,2667004240.00,3B
2119,2667015100.00,46
2120,2667025960.00,00
2121,2667036820.00,00
2122,2667047680.00,00
2123,2667058540.00,1F
2124,2667069400.00,19
2125,2667080260.00,00
2126,2667091120.00,00
2127,2667101980.00,00
2128,2667112840.00,1F
2129,2667123700.00,23
2130,2667134560.00,46
2131,2667145420.00,90
2132,2667156280.00,00
2133,2667167140.00,00
2134,2667178000.00,00
2135,2667188860.00,1F
2136,2667199720.00,19
2137,2667210580.00,00
2138,2667221420.00,00
2139,2667232300.00,00
2140,2667243140.00,20
2141,2667254020.00,23
2142,2667264860.00,1B
2143,2667275740.00,4D
2144,2667286580.00,00
2145,2667297460.00,00
2146,2667308300.00,00
2147,2667319160.00,1F
2148,2667330020.00,19
2149,2667340880.00,00
2150,2667351740.00,00
2151,2667362600.00,01
2152,2667373460.00,83
2153,2667384320.00,23
2154,2667395180.00,22
2155,2667406040.00,B8
2156,2667416900.00,00
2157,2667427760.00,00
2158,2667438620.00,00
2159,2667449480.00,1F
2160,2667460340.00,19
2161,2667471200.00,00
2162,2667482060.00,00
2163,2667492920.00,01
2164,2667503780.00,85
2165,2667514640.00,23
2166,2667525500.00,21
2167,2667536360.00,C7
2168,2667547220.00,00
2169,2667558080.00,00
2170,2667568940.00,00
2171,2667579800.00,1F
2172,2667590660.00,19
2173,2667601520.00,00
2174,2667612380.00,00
2175,2667623240.00,01
2176,2667634100.00,8A
2177,2667644960.00,23
2178,2667655820.00,22
2179,2667666680.00,AB
2180,2667677520.00,00
2181,2667688400.00,00
2182,2667699240.00,00
2183,2667710120.00,1F
2184,2667720960.00,19
2185,2667731840.00,00
2186,2667742680.00,00
2187,2667753560.00,02
2188,2667764400.00,05
2189,2667775280.00,23
2190,2667786120.00,2D
2191,2667796980.00,45
2192,2667807840.00,00
2193,2667818700.00,00
2194,2667829560.00,00
2195,2667840420.00,1F
2196,2667851280.00,19
2197,2667862140.00,00
2198,2667873000.00,00
2199,2667883860.00,02
2200,2667894720.00,08
2201,2667905580.00,23
2202,2667916440.00,19
2203,2667927300.00,05
2204,2667938160.00,01
2205,2667949020.00,00
2206,2667959880.00,00
2207,2667970740.00,1F
2208,2667981600.00,19
2209,2667992460.00,00
2210,2668003320.00,00
2211,2668014180.00,02
2212,2668025040.00,0D
2213,2668035900.00,23
2214,2668046760.00,1D
2215,2668057620.00,3A
2216,2668068480.00,01
2217,2668079340.00,00
2218,2668090200.00,00
2219,2668101060.00,1F
2220,2668111920.00,19
2221,2668122780.00,00
2222,2668133640.00,00
2223,2668144500.00,02
2224,2668155340.00,0F
2225,2668166220.00,23
2226,2668177060.00,32
2227,2668187940.00,F6
2228,2668198780.00,00
2229,2668209660.00,00
2230,2668220500.00,00
2231,2668231380.00,1F
2232,2668242220.00,19
2233,2668253080.00,00
2234,2668263940.00,00
2235,2668274800.00,02
2236,2668285660.00,10
2237,2668296520.00,23
2238,2668307380.00,2D
2239,2668318240.00,B4
2240,2668329100.00,00
2241,2668339960.00,00
2242,2668350820.00,00
2243,2668361680.00,1F
2244,2668372540.00,19
2245,2668383400.00,00
2246,2668394260.00,00
2247,2668405120.00,02
2248,2668415980.00,1F
2249,2668426840.00,23
2250,2668437700.00,0A
2251,2668448560.00,1E
2252,2668459420.00,00
2253,2668470280.00,00
2254,2668481140.00,00
2255,2668492000.00,1F
2256,2668502860.00,19
2257,2668513720.00,00
2258,2668524580.00,00
2259,2668535440.00,B7
2260,2668546300.00,DF
2261,2668557160.00,B5
2262,2668568020.00,62
2263,2668578880.00,01
2264,2668589740.00,60
2265,2668600600.00,10
2266,2668611460.00,00
2267,2668622320.00,84
2268,2668633160.00,07
2269,2668644040.00,00
2270,2668654880.00,00
2271,2668665760.00,01
2272,2668676600.00,00
2273,2668687480.00,00
2274,2668698320.00,00
2275,2668709200.00,00
2276,2668720040.00,00
2277,2668730900.00,00
2278,2668741760.00,00
2279,2668752620.00,00
2280,2668763480.00,00
2281,2668774340.00,00
2282,2668785200.00,00
2283,2668796060.00,FD
2284,2668806920.00,09
2285,2668817780.00,B5
2286,2668828640.00,62
2287,2668839500.00,0D
2288,2668850360.00,01
2289,2668861220.00,10
2290,2668872080.00,00
2291,2668882940.00,84
2292,2668893800.00,07
2293,2668904660.00,00
2294,2668915520.00,00
2295,2668926380.00,00
2296,2668937240.00,00
2297,2668948100.00,00
2298,2668958960.00,00
2299,2668969820.00,00
2300,2668980680.00,00
2301,2668991540.00,00
2302,2669002400.00,00
2303,2669013260.00,2D
2304,2669024120.00,09
2305,2669034980.00,1A
2306,2669045840.00,00
2307,2669056700.00,F9
2308,2669067540.00,E3
2309,2669078420.00,B5
2310,2669089260.00,62
2311,2669100140.00,02
2312,2669110980.00,15
2313,2669121860.00,10
2314,2669132700.00,00
2315,2669143580.00,62
2316,2669154420.00,10
2317,2669165300.00,58
2318,2669176140.00,39
2319,2669187000.00,B4
2320,2669197860.00,C8
2321,2669208720.00,FE
2322,2669219580.00,3F
2323,2669230440.00,2D
2324,2669241300.00,09
2325,2669252160.00,12
2326,2669263020.00,00
2327,2669273880.00,01
2328,2669284740.00,00
2329,2669295600.00,00
2330,2669306460.00,00
2331,2669317320.00,2C
2332,2669328180.00,DE
2333,2862914080.00,B5
2334,2862924940.00,62
2335,2862935800.00,01
2336,2862946660.00,07
2337,2862957520.00,5C
2338,2862968380.00,00
2339,2862979240.00,4D
2340,2862990100.00,08
2341,2863000940.00,00
2342,2863011820.00,00
2343,2863022660.00,E9
2344,2863033540.00,07
2345,2863044380.00,01
2346,2863055260.00,0C
2347,2863066100.00,00
2348,2863076980.00,00
2349,2863087820.00,02
2350,2863098680.00,37
2351,2863109540.00,06
2352,2863120400.00,00
2353,2863131260.00,00
2354,2863142120.00,00
2355,2863152980.00,FD
2356,2863163840.00,89
2357,2863174700.00,DE
2358,2863185560.00,11
2359,2863196420.00,03
2360,2863207280.00,01
2361,2863218140.00,0E
