Id,Time[ns],0:UART: RX/TX
813,1454292650.00,0A
814,2204009750.00,B5
815,2204020600.00,62
816,2204031400.00,0A
817,2204042300.00,04
818,2204053150.00,A0
819,2204063950.00,00
820,2204074800.00,52
821,2204085650.00,4F
822,2204096500.00,4D
823,2204107350.00,20
824,2204118200.00,53
825,2204129050.00,50
826,2204139900.00,47
827,2204150750.00,20
828,2204161600.00,35
829,2204172450.00,2E
830,2204183300.00,31
831,2204194150.00,30
832,2204205000.00,20
833,2204215850.00,28
834,2204226700.00,37
835,2204237550.00,62
836,2204248400.00,32
837,2204259200.00,30
838,2204270100.00,32
839,2204280900.00,65
840,2204291750.00,29
841,2204302600.00,00
842,2204313450.00,00
843,2204324300.00,00
844,2204335150.00,00
845,2204346000.00,00
846,2204356850.00,00
847,2204367700.00,00
848,2204378550.00,00
849,2204389400.00,00
850,2204400250.00,30
851,2204411100.00,30
852,2204421950.00,30
853,2204432800.00,41
854,2204443650.00,30
855,2204454500.00,30
856,2204465350.00,30
857,2204476150.00,30
858,2204487000.00,00
859,2204497900.00,00
860,2204508700.00,46
861,2204519550.00,57
862,2204530400.00,56
863,2204541250.00,45
864,2204552100.00,52
865,2204562950.00,3D
866,2204573800.00,53
867,2204584650.00,50
868,2204595500.00,47
869,2204606350.00,20
870,2204617200.00,35
871,2204628050.00,2E
872,2204638900.00,31
873,2204649750.00,30
874,2204660600.00,00
875,2204671450.00,00
876,2204682300.00,00
877,2204693150.00,00
878,2204703950.00,00
879,2204714800.00,00
880,2204725650.00,00
881,2204736500.00,00
882,2204747350.00,00
883,2204758200.00,00
884,2204769050.00,00
885,2204779900.00,00
886,2204790750.00,00
887,2204801600.00,00
888,2204812450.00,00
889,2204823300.00,00
890,2204834150.00,50
891,2204845000.00,52
892,2204855850.00,4F
893,2204866700.00,54
894,2204877550.00,56
895,2204888400.00,45
896,2204899200.00,52
897,2204910100.00,3D
898,2204920950.00,33
899,2204931750.00,34
900,2204942600.00,2E
901,2204953450.00,31
902,2204964300.00,30
903,2204975150.00,00
904,2204986000.00,00
905,2204996850.00,00
906,2205007700.00,00
907,2205018550.00,00
908,2205029400.00,00
909,2205040250.00,00
910,2205051100.00,00
911,2205061950.00,00
912,2205072800.00,00
913,2205083650.00,00
914,2205094500.00,00
915,2205105350.00,00
916,2205116150.00,00
917,2205127000.00,00
918,2205137900.00,00
919,2205148700.00,00
920,2205159550.00,47
921,2205170400.00,50
922,2205181250.00,53
923,2205192100.00,3B
924,2205202950.00,47
925,2205213800.00,4C
926,2205224650.00,4F
927,2205235500.00,3B
928,2205246350.00,47
929,2205257200.00,41
930,2205268050.00,4C
931,2205278900.00,3B
932,2205289750.00,42
933,2205300600.00,44
934,2205311450.00,53
935,2205322300.00,00
936,2205333150.00,00
937,2205343950.00,00
938,2205354800.00,00
939,2205365650.00,00
940,2205376500.00,00
941,2205387350.00,00
942,2205398200.00,00
943,2205409050.00,00
944,2205419900.00,00
945,2205430750.00,00
946,2205441600.00,00
947,2205452450.00,00
948,2205463300.00,00
949,2205474150.00,00
950,2205485000.00,53
951,2205495850.00,42
952,2205506700.00,41
953,2205517550.00,53
954,2205528400.00,3B
955,2205539200.00,51
956,2205550100.00,5A
957,2205560950.00,53
958,2205571750.00,53
959,2205582600.00,00
960,2205593450.00,00
961,2205604300.00,00
962,2205615150.00,00
963,2205626000.00,00
964,2205636850.00,00
965,2205647700.00,00
966,2205658550.00,00
967,2205669400.00,00
968,2205680250.00,00
969,2205691100.00,00
970,2205701950.00,00
971,2205712800.00,00
972,2205723650.00,00
973,2205734500.00,00
974,2205745350.00,00
975,2205756200.00,00
976,2205767000.00,00
977,2205777900.00,00
978,2205788700.00,00
979,2205799550.00,00
980,2205810400.00,F7
981,2205821250.00,14
982,2389494150.00,24
983,2389505000.00,47
984,2389515850.00,4E
985,2389526700.00,52
986,2389537550.00,4D
987,2389548400.00,43
988,2389559250.00,2C
989,2389570100.00,2C
990,2389580950.00,56
991,2389591800.00,2C
992,2389602650.00,2C
993,2389613500.00,2C
994,2389624350.00,2C
995,2389635200.00,2C
996,2389646050.00,2C
997,2389656900.00,2C
998,2389667700.00,2C
999,2389678550.00,2C
1000,2389689400.00,2C
1001,2389700250.00,4E
1002,2389711100.00,2C
1003,2389721950.00,56
1004,2389732800.00,2A
1005,2389743650.00,33
1006,2389754500.00,37
1007,2389765350.00,0D
1008,2389776200.00,0A
1009,2389787050.00,24
1010,2389797900.00,47
1011,2389808750.00,4E
1012,2389819600.00,56
1013,2389830450.00,54
1014,2389841300.00,47
1015,2389852150.00,2C
1016,2389862950.00,2C
1017,2389873800.00,2C
1018,2389884700.00,2C
1019,2389895500.00,2C
1020,2389906350.00,2C
1021,2389917200.00,2C
1022,2389928050.00,2C
1023,2389938900.00,2C
1024,2389949750.00,4E
1025,2389960600.00,2A
1026,2389971450.00,32
1027,2389982300.00,45
1028,2389993150.00,0D
1029,2390004000.00,0A
1030,2390014850.00,24
1031,2390025700.00,47
1032,2390036550.00,4E
1033,2390047400.00,47
1034,2390058250.00,47
1035,2390069100.00,41
1036,2390079950.00,2C
1037,2390090750.00,2C
1038,2390101600.00,2C
1039,2390112450.00,2C
1040,2390123300.00,2C
1041,2390134150.00,2C
1042,2390145000.00,30
1043,2390155850.00,2C
1044,2390166700.00,30
1045,2390177550.00,30
1046,2390188400.00,2C
1047,2390199250.00,39
1048,2390210100.00,39
1049,2390220950.00,2E
1050,2390231800.00,39
1051,2390242650.00,39
1052,2390253500.00,2C
1053,2390264350.00,2C
1054,2390275200.00,2C
1055,2390286050.00,2C
1056,2390296900.00,2C
1057,2390307750.00,2C
1058,2390318550.00,2A
1059,2390329400.00,35
1060,2390340250.00,36
1061,2390351100.00,0D
1062,2390361950.00,0A
1063,2390372800.00,24
1064,2390383650.00,47
1065,2390394500.00,4E
1066,2390405350.00,47
1067,2390416200.00,53
1068,2390427050.00,41
1069,2390437900.00,2C
1070,2390448750.00,41
1071,2390459600.00,2C
1072,2390470450.00,31
1073,2390481300.00,2C
1074,2390492150.00,2C
1075,2390502950.00,2C
1076,2390513800.00,2C
1077,2390524700.00,2C
1078,2390535500.00,2C
1079,2390546350.00,2C
1080,2390557200.00,2C
1081,2390568050.00,2C
1082,2390578900.00,2C
1083,2390589750.00,2C
1084,2390600600.00,2C
1085,2390611450.00,2C
1086,2390622300.00,39
1087,2390633150.00,39
1088,2390644000.00,2E
1089,2390654850.00,39
1090,2390665700.00,39
1091,2390676550.00,2C
1092,2390687400.00,39
