Id,Time[ns],0:UART: RX/TX
14613,7158716840.00,FF
14614,7158727680.00,FF
14615,7158738530.00,07
14616,7158749370.00,AF
14617,7158760230.00,2F
14618,7158771080.00,00
14619,7158781920.00,00
14620,7158792770.00,24
14621,7158803610.00,00
14622,7158814470.00,00
14623,7158825310.00,00
14624,7158836160.00,00
14625,7158847000.00,00
14626,7158857860.00,00
14627,7158868700.00,00
14628,7158879550.00,00
14629,7158890390.00,00
14630,7158901250.00,00
14631,7158912090.00,00
14632,7158922940.00,00
14633,7158933780.00,00
14634,7158944640.00,98
14635,7158955480.00,BD
14636,7158966330.00,FF
14637,7158977170.00,FF
14638,7158988030.00,FF
14639,7158998870.00,FF
14640,7159009710.00,FF
14641,7159020560.00,FF
14642,7159031400.00,00
14643,7159042270.00,81
14644,7159053110.00,84
14645,7159063950.00,DF
14646,7159074790.00,00
14647,7159085650.00,00
14648,7159096500.00,00
14649,7159107340.00,00
14650,7159118190.00,00
14651,7159129050.00,00
14652,7159139890.00,00
14653,7159150730.00,00
14654,7159161580.00,00
14655,7159172440.00,00
14656,7159183280.00,00
14657,7159194130.00,00
14658,7159204970.00,00
14659,7159215810.00,00
14660,7159226670.00,00
14661,7159237510.00,00
14662,7159248360.00,00
14663,7159259200.00,00
14664,7159270060.00,00
14665,7159280910.00,00
14666,7159291750.00,58
14667,7159302590.00,3E
14668,7159313450.00,0F
14669,7159324300.00,00
14670,7159335140.00,80
14671,7159345980.00,A8
14672,7159356840.00,12
14673,7159367690.00,01
14674,7159378530.00,0F
14675,7159389370.00,27
14676,7159400230.00,00
14677,7159411080.00,00
14678,7159421920.00,5C
14679,7159432770.00,40
14680,7159443610.00,56
14681,7159454470.00,2F
14682,7159465310.00,00
14683,7159476160.00,00
14684,7159487000.00,00
14685,7159497860.00,00
14686,7159508700.00,00
14687,7159519550.00,00
14688,7159530390.00,00
14689,7159541250.00,00
14690,7159552090.00,8E
14691,7159562940.00,9E
14692,7159573780.00,B5
14693,7159584640.00,62
14694,7159595480.00,01
14695,7159606330.00,02
14696,7159617170.00,1C
14697,7159628030.00,00
14698,7159638870.00,C0
14699,7159649720.00,12
14700,7159660560.00,00
14701,7159671410.00,00
14702,7159682270.00,00
14703,7159693110.00,00
14704,7159703950.00,00
14705,7159714800.00,00
14706,7159725660.00,00
14707,7159736500.00,00
14708,7159747350.00,00
14709,7159758190.00,00
14710,7159769050.00,00
14711,7159779890.00,00
14712,7159790730.00,00
14713,7159801580.00,00
14714,7159812440.00,98
14715,7159823280.00,BD
14716,7159834130.00,FF
14717,7159844970.00,FF
14718,7159855810.00,FF
14719,7159866670.00,FF
14720,7159877510.00,FF
14721,7159888360.00,FF
14722,7159899200.00,00
14723,7159910060.00,81
14724,7159920910.00,84
14725,7159931750.00,DF
14726,7159942590.00,24
14727,7159953450.00,08
14728,7159964300.00,B5
14729,7159975140.00,62
14730,7159985990.00,01
14731,7159996850.00,12
14732,7160007690.00,24
14733,7160018530.00,00
14734,7160029370.00,C0
14735,7160040230.00,12
14736,7160051080.00,00
14737,7160061920.00,00
14738,7160072770.00,00
14739,7160083610.00,00
14740,7160094470.00,00
14741,7160105310.00,00
14742,7160116160.00,00
14743,7160127000.00,00
14744,7160137860.00,00
14745,7160148710.00,00
14746,7160159550.00,00
14747,7160170390.00,00
14748,7160181250.00,00
14749,7160192090.00,00
14750,7160202940.00,00
14751,7160213780.00,00
14752,7160224640.00,00
14753,7160235490.00,00
14754,7160246330.00,00
14755,7160257170.00,00
14756,7160268030.00,00
14757,7160278880.00,00
14758,7160289720.00,00
14759,7160300560.00,00
14760,7160311410.00,00
14761,7160322270.00,00
14762,7160333110.00,3C
14763,7160343950.00,86
14764,7160354800.00,01
14765,7160365660.00,00
14766,7160376500.00,80
14767,7160387350.00,A8
14768,7160398190.00,12
14769,7160409050.00,01
14770,7160419890.00,07
14771,7160430730.00,61
14772,7160441580.00,B5
14773,7160452440.00,62
14774,7160463280.00,01
14775,7160474130.00,35
14776,7160484970.00,08
14777,7160495810.00,00
14778,7160506670.00,C0
14779,7160517520.00,12
14780,7160528360.00,00
14781,7160539210.00,00
14782,7160550070.00,01
14783,7160560910.00,00
14784,7160571750.00,00
14785,7160582590.00,00
14786,7160593450.00,11
14787,7160604300.00,25
14788,7160615140.00,B5
14789,7160625990.00,62
14790,7160636850.00,01
14791,7160647690.00,03
14792,7160658530.00,10
14793,7160669380.00,00
14794,7160680240.00,C0
14795,7160691080.00,12
14796,7160701920.00,00
14797,7160712770.00,00
14798,7160723610.00,00
14799,7160734470.00,40
14800,7160745310.00,00
14801,7160756160.00,08
14802,7160767000.00,00
14803,7160777860.00,00
14804,7160788710.00,00
14805,7160799550.00,00
14806,7160810390.00,D4
14807,7160821250.00,12
14808,7160832090.00,00
14809,7160842940.00,00
14810,7160853780.00,14
14811,7160864640.00,09
14812,7160875490.00,B5
14813,7160886330.00,62
14814,7160897170.00,01
14815,7160908030.00,04
14816,7160918880.00,12
14817,7160929720.00,00
14818,7160940570.00,C0
14819,7160951410.00,12
14820,7160962270.00,00
14821,7160973110.00,00
14822,7160983950.00,0F
14823,7160994800.00,27
14824,7161005660.00,0F
14825,7161016500.00,27
14826,7161027350.00,0F
14827,7161038190.00,27
14828,7161049050.00,0F
14829,7161059890.00,27
14830,7161070740.00,0F
14831,7161081580.00,27
14832,7161092440.00,0F
14833,7161103280.00,27
14834,7161114130.00,0F
14835,7161124970.00,27
14836,7161135810.00,63
14837,7161146670.00,43
14838,7161157520.00,B5
14839,7161168360.00,62
14840,7161179210.00,01
14841,7161190070.00,20
14842,7161200910.00,10
14843,7161211750.00,00
14844,7161222600.00,C0
14845,7161233450.00,12
14846,7161244300.00,00
14847,7161255140.00,00
14848,7161265990.00,00
14849,7161276850.00,00
14850,7161287690.00,00
14851,7161298530.00,00
14852,7161309380.00,00
14853,7161320240.00,00
14854,7161331080.00,12
14855,7161341930.00,00
14856,7161352770.00,FF
14857,7161363610.00,FF
14858,7161374470.00,FF
14859,7161385310.00,FF
14860,7161396160.00,11
14861,7161407000.00,04
14862,7161417860.00,B5
14863,7161428710.00,62
14864,7161439550.00,01
14865,7161450390.00,21
14866,7161461250.00,14
14867,7161472100.00,00
14868,7161482940.00,C0
14869,7161493780.00,12
14870,7161504640.00,00
14871,7161515490.00,00
14872,7161526330.00,FF
14873,7161537170.00,FF
14874,7161548030.00,FF
14875,7161558880.00,FF
14876,7161569720.00,FF
14877,7161580560.00,07
14878,7161591410.00,AF
14879,7161602270.00,2F
14880,7161613110.00,E5
14881,7161623950.00,07
14882,7161634800.00,03
14883,7161645660.00,07
14884,7161656500.00,00
14885,7161667350.00,00
14886,7161678190.00,04
14887,7161689050.00,F0
14888,7161699890.00,D2
14889,7161710740.00,27
14890,7161721580.00,B5
14891,7161732440.00,62
14892,7161743290.00,01
14893,7161754130.00,22
14894,7161764970.00,14
14895,7161775820.00,00
14896,7161786680.00,C0
14897,7161797520.00,12
14898,7161808360.00,00
14899,7161819210.00,00
14900,7161830070.00,00
14901,7161840910.00,00
14902,7161851750.00,00
14903,7161862600.00,00
14904,7161873460.00,00
14905,7161884300.00,00
14906,7161895150.00,00
14907,7161905990.00,00
14908,7161916850.00,FF
14909,7161927690.00,FF
14910,7161938530.00,FF
14911,7161949380.00,FF
14912,7161960240.00,7C
14913,7161971080.00,36
14914,7161981930.00,39
14915,7161992770.00,00
14916,7162003610.00,F0
14917,7162014470.00,1E
14918,7162025320.00,B5
14919,7162036160.00,62
14920,7162047000.00,01
14921,7162057860.00,60
14922,7162068710.00,10
14923,7162079550.00,00
14924,7162090390.00,C0
14925,7162101250.00,12
14926,7162112100.00,00
14927,7162122940.00,00
14928,7162133790.00,00
14929,7162144650.00,00
14930,7162155490.00,00
14931,7162166330.00,00
14932,7162177180.00,00
14933,7162188040.00,00
14934,7162198880.00,00
14935,7162209720.00,00
14936,7162220570.00,00
14937,7162231410.00,00
14938,7162242270.00,00
14939,7162253110.00,00
14940,7162263960.00,43
14941,7162274800.00,62
14942,7349375340.00,B5
14943,7349386200.00,62
14944,7349397040.00,02
14945,7349407890.00,15
14946,7349418730.00,10
14947,7349429590.00,00
14948,7349440430.00,33
14949,7349451280.00,33
14950,7349462120.00,33
14951,7349472980.00,33
14952,7349483830.00,33
14953,7349494670.00,33
14954,7349505510.00,13
14955,7349516370.00,40
14956,7349527210.00,00
14957,7349538060.00,00
14958,7349548900.00,12
14959,7349559750.00,00
14960,7349570610.00,00
14961,7349581450.00,01
14962,7349592290.00,58
14963,7349603140.00,15
14964,7349614000.00,2C
14965,7349624840.00,2C
14966,7357743630.00,B5
14967,7357754480.00,62
14968,7357765320.00,01
14969,7357776170.00,07
14970,7357787030.00,5C
14971,7357797870.00,00
14972,7357808710.00,88
14973,7357819560.00,13
14974,7357830420.00,00
14975,7357841260.00,00
14976,7357852110.00,E5
14977,7357862950.00,07
14978,7357873810.00,03
14979,7357884650.00,07
14980,7357895490.00,00
14981,7357906340.00,00
14982,7357917200.00,05
14983,7357928040.00,F0
14984,7357938890.00,FF
14985,7357949730.00,FF
14986,7357960590.00,FF
14987,7357971430.00,FF
14988,7357982270.00,00
14989,7357993120.00,00
14990,7358003970.00,00
14991,7358014830.00,00
14992,7358025670.00,00
14993,7358036510.00,00
14994,7358047350.00,24
14995,7358058210.00,00
14996,7358069060.00,00
14997,7358079900.00,00
14998,7358090750.00,00
14999,7358101610.00,00
15000,7358112450.00,00
15001,7358123290.00,00
15002,7358134140.00,00
15003,7358145000.00,00
15004,7358155840.00,00
15005,7358166680.00,00
15006,7358177530.00,00
15007,7358188390.00,00
15008,7358199230.00,98
15009,7358210070.00,BD
15010,7358220920.00,FF
15011,7358231760.00,FF
15012,7358242620.00,FF
15013,7358253460.00,FF
15014,7358264310.00,FF
15015,7358275150.00,FF
15016,7358286010.00,00
15017,7358296860.00,82
15018,7358307700.00,84
15019,7358318540.00,DF
15020,7358329400.00,00
15021,7358340250.00,00
15022,7358351090.00,00
15023,7358361930.00,00
15024,7358372790.00,00
15025,7358383640.00,00
15026,7358394480.00,00
15027,7358405330.00,00
15028,7358416170.00,00
15029,7358427030.00,00
15030,7358437870.00,00
15031,7358448710.00,00
15032,7358459560.00,00
15033,7358470420.00,00
15034,7358481260.00,00
15035,7358492110.00,00
15036,7358502950.00,00
15037,7358513810.00,00
15038,7358524650.00,00
15039,7358535500.00,00
15040,7358546340.00,58
15041,7358557200.00,3E
15042,7358568040.00,0F
15043,7358578890.00,00
15044,7358589730.00,80
15045,7358600590.00,A8
15046,7358611430.00,12
15047,7358622280.00,01
15048,7358633120.00,0F
15049,7358643970.00,27
15050,7358654830.00,00
15051,7358665670.00,00
15052,7358676510.00,5C
15053,7358687350.00,40
15054,7358698210.00,56
15055,7358709060.00,2F
15056,7358719900.00,00
15057,7358730750.00,00
15058,7358741610.00,00
15059,7358752450.00,00
15060,7358763290.00,00
15061,7358774140.00,00
15062,7358785000.00,00
15063,7358795840.00,00
15064,7358806690.00,75
15065,7358817530.00,9C
15066,7358828390.00,B5
15067,7358839230.00,62
15068,7358850070.00,01
15069,7358860920.00,02
15070,7358871760.00,1C
15071,7358882620.00,00
15072,7358893470.00,88
15073,7358904310.00,13
15074,7358915150.00,00
15075,7358926010.00,00
15076,7358936860.00,00
15077,7358947700.00,00
15078,7358958550.00,00
15079,7358969410.00,00
15080,7358980250.00,00
15081,7358991090.00,00
15082,7359001930.00,00
15083,7359012790.00,00
15084,7359023640.00,00
15085,7359034480.00,00
15086,7359045330.00,00
15087,7359056170.00,00
15088,7359067030.00,98
15089,7359077870.00,BD
15090,7359088710.00,FF
15091,7359099560.00,FF
15092,7359110420.00,FF
15093,7359121260.00,FF
15094,7359132110.00,FF
15095,7359142950.00,FF
15096,7359153810.00,00
15097,7359164650.00,82
15098,7359175500.00,84
15099,7359186340.00,DF
15100,7359197200.00,EE
15101,7359208040.00,06
15102,7359218890.00,B5
15103,7359229730.00,62
15104,7359240590.00,01
15105,7359251430.00,12
15106,7359262280.00,24
15107,7359273120.00,00
15108,7359283970.00,88
15109,7359294830.00,13
15110,7359305670.00,00
15111,7359316510.00,00
15112,7359327360.00,00
15113,7359338220.00,00
15114,7359349060.00,00
15115,7359359910.00,00
15116,7359370750.00,00
15117,7359381610.00,00
15118,7359392450.00,00
15119,7359403290.00,00
15120,7359414140.00,00
15121,7359425000.00,00
15122,7359435840.00,00
15123,7359446690.00,00
15124,7359457530.00,00
15125,7359468390.00,00
15126,7359479230.00,00
15127,7359490080.00,00
15128,7359500920.00,00
15129,7359511770.00,00
15130,7359522620.00,00
15131,7359533470.00,00
15132,7359544310.00,00
15133,7359555150.00,00
15134,7359566010.00,00
15135,7359576860.00,00
15136,7359587700.00,3C
15137,7359598550.00,86
15138,7359609410.00,01
15139,7359620250.00,00
15140,7359631090.00,80
15141,7359641930.00,A8
15142,7359652790.00,12
15143,7359663640.00,01
15144,7359674480.00,D0
15145,7359685330.00,A4
15146,7359696170.00,B5
15147,7359707030.00,62
15148,7359717870.00,01
15149,7359728720.00,35
15150,7359739560.00,08
15151,7359750420.00,00
15152,7359761270.00,88
15153,7359772110.00,13
15154,7359782950.00,00
15155,7359793810.00,00
15156,7359804650.00,01
15157,7359815500.00,00
15158,7359826340.00,00
15159,7359837200.00,00
15160,7359848050.00,DA
15161,7359858890.00,6C
15162,7359869730.00,B5
15163,7359880590.00,62
15164,7359891440.00,01
15165,7359902280.00,03
15166,7359913130.00,10
15167,7359923970.00,00
15168,7359934830.00,88
15169,7359945670.00,13
15170,7359956510.00,00
15171,7359967360.00,00
15172,7359978220.00,00
15173,7359989060.00,40
15174,7359999910.00,00
15175,7360010750.00,08
15176,7360021610.00,00
15177,7360032450.00,00
15178,7360043300.00,00
15179,7360054140.00,00
15180,7360065000.00,9C
15181,7360075840.00,13
15182,7360086690.00,00
15183,7360097530.00,00
15184,7360108390.00,A6
15185,7360119230.00,BB
15186,7360130080.00,B5
15187,7360140920.00,62
15188,7360151770.00,01
15189,7360162630.00,04
15190,7360173470.00,12
15191,7360184310.00,00
15192,7360195160.00,88
15193,7360206010.00,13
15194,7360216860.00,00
15195,7360227700.00,00
15196,7360238550.00,0F
15197,7360249410.00,27
15198,7360260250.00,0F
15199,7360271090.00,27
15200,7360281940.00,0F
15201,7360292800.00,27
15202,7360303640.00,0F
15203,7360314480.00,27
15204,7360325330.00,0F
15205,7360336170.00,27
15206,7360347030.00,0F
15207,7360357870.00,27
15208,7360368720.00,0F
15209,7360379560.00,27
15210,7360390420.00,2C
15211,7360401270.00,64
15212,7360412110.00,B5
15213,7360422950.00,62
15214,7360433810.00,01
15215,7360444660.00,20
15216,7360455500.00,10
15217,7360466350.00,00
15218,7360477200.00,88
15219,7360488050.00,13
15220,7360498890.00,00
15221,7360509730.00,00
15222,7360520590.00,00
15223,7360531440.00,00
15224,7360542280.00,00
15225,7360553130.00,00
15226,7360563970.00,00
15227,7360574830.00,00
15228,7360585670.00,12
15229,7360596520.00,00
15230,7360607360.00,FF
15231,7360618220.00,FF
15232,7360629060.00,FF
15233,7360639910.00,FF
15234,7360650750.00,DA
15235,7360661610.00,93
15236,7360672450.00,B5
15237,7360683300.00,62
15238,7360694140.00,01
15239,7360705000.00,21
15240,7360715850.00,14
15241,7360726690.00,00
15242,7360737530.00,88
15243,7360748390.00,13
15244,7360759230.00,00
15245,7360770080.00,00
15246,7360780920.00,FF
15247,7360791770.00,FF
15248,7360802620.00,FF
15249,7360813470.00,FF
15250,7360824310.00,00
15251,7360835160.00,00
15252,7360846020.00,00
15253,7360856860.00,00
15254,7360867710.00,E5
15255,7360878550.00,07
15256,7360889410.00,03
15257,7360900250.00,07
15258,7360911090.00,00
15259,7360921940.00,00
15260,7360932800.00,05
15261,7360943640.00,F0
15262,7360954490.00,B8
15263,7360965330.00,1E
15264,7360976170.00,B5
15265,7360987030.00,62
15266,7360997870.00,01
15267,7361008720.00,22
15268,7361019560.00,14
15269,7361030420.00,00
15270,7361041270.00,88
15271,7361052110.00,13
15272,7361062950.00,00
15273,7361073810.00,00
15274,7361084660.00,00
15275,7361095500.00,00
15276,7361106350.00,00
15277,7361117210.00,00
15278,7361128050.00,00
15279,7361138890.00,00
15280,7361149730.00,00
15281,7361160590.00,00
15282,7361171440.00,FF
15283,7361182280.00,FF
15284,7361193130.00,FF
15285,7361203970.00,FF
15286,7361214830.00,7C
15287,7361225670.00,36
15288,7361236520.00,39
15289,7361247360.00,00
15290,7361258220.00,B9
15291,7361269060.00,D1
15292,7361279910.00,B5
15293,7361290750.00,62
15294,7361301610.00,01
15295,7361312450.00,60
15296,7361323300.00,10
15297,7361334140.00,00
15298,7361345000.00,88
15299,7361355850.00,13
15300,7361366690.00,00
15301,7361377530.00,00
15302,7361388390.00,00
15303,7361399240.00,00
15304,7361410080.00,00
15305,7361420930.00,00
15306,7361431770.00,00
15307,7361442630.00,00
15308,7361453470.00,00
15309,7361464310.00,00
15310,7361475160.00,00
15311,7361486020.00,00
15312,7361496860.00,00
15313,7361507710.00,00
15314,7361518550.00,0C
15315,7361529410.00,F1
15316,7549404450.00,B5
15317,7549415290.00,62
15318,7549426150.00,02
15319,7549436990.00,15
15320,7549447840.00,10
15321,7549458680.00,00
15322,7549469540.00,00
15323,7549480390.00,00
15324,7549491230.00,00
15325,7549502070.00,00
15326,7549512930.00,00
15327,7549523770.00,00
15328,7549534620.00,14
15329,7549545460.00,40
15330,7549556310.00,00
15331,7549567170.00,00
15332,7549578010.00,12
15333,7549588850.00,00
15334,7549599700.00,00
15335,7549610560.00,01
15336,7549621400.00,20
15337,7549632250.00,16
15338,7549643090.00,C4
15339,7549653950.00,A4
15340,7557351650.00,B5
15341,7557362490.00,62
15342,7557373350.00,01
15343,7557384200.00,07
15344,7557395040.00,5C
15345,7557405880.00,00
15346,7557416740.00,50
15347,7557427590.00,14
15348,7557438430.00,00
15349,7557449270.00,00
15350,7557460120.00,E5
15351,7557470980.00,07
15352,7557481830.00,03
15353,7557492670.00,07
15354,7557503510.00,00
15355,7557514370.00,00
15356,7557525210.00,05
15357,7557536050.00,F0
15358,7557546900.00,FF
15359,7557557760.00,FF
15360,7557568600.00,FF
15361,7557579450.00,FF
15362,7557590290.00,00
15363,7557601150.00,C2
15364,7557611990.00,EB
15365,7557622830.00,0B
15366,7557633680.00,00
15367,7557644530.00,00
15368,7557655390.00,24
15369,7557666230.00,00
15370,7557677070.00,00
15371,7557687920.00,00
15372,7557698770.00,00
15373,7557709620.00,00
15374,7557720460.00,00
15375,7557731310.00,00
15376,7557742170.00,00
15377,7557753010.00,00
15378,7557763850.00,00
15379,7557774700.00,00
15380,7557785560.00,00
15381,7557796400.00,00
15382,7557807240.00,98
15383,7557818090.00,BD
15384,7557828950.00,FF
15385,7557839790.00,FF
15386,7557850630.00,FF
15387,7557861480.00,FF
15388,7557872320.00,FF
15389,7557883180.00,FF
15390,7557894020.00,00
15391,7557904870.00,83
15392,7557915710.00,84
15393,7557926570.00,DF
15394,7557937410.00,00
15395,7557948260.00,00
15396,7557959100.00,00
15397,7557969960.00,00
15398,7557980810.00,00
15399,7557991650.00,00
15400,7558002490.00,00
15401,7558013350.00,00
15402,7558024200.00,00
15403,7558035040.00,00
15404,7558045890.00,00
15405,7558056750.00,00
15406,7558067590.00,00
15407,7558078430.00,00
15408,7558089270.00,00
15409,7558100120.00,00
15410,7558110980.00,00
15411,7558121820.00,00
15412,7558132670.00,00
15413,7558143510.00,00
15414,7558154370.00,58
15415,7558165210.00,3E
15416,7558176060.00,0F
15417,7558186900.00,00
15418,7558197760.00,80
15419,7558208600.00,A8
15420,7558219450.00,12
15421,7558230290.00,01
15422,7558241150.00,0F
15423,7558251990.00,27
15424,7558262840.00,00
15425,7558273680.00,00
15426,7558284530.00,5C
15427,7558295390.00,40
15428,7558306230.00,56
15429,7558317070.00,2F
15430,7558327920.00,00
15431,7558338780.00,00
15432,7558349620.00,00
15433,7558360460.00,00
15434,7558371310.00,00
15435,7558382170.00,00
15436,7558393010.00,00
15437,7558403850.00,00
15438,7558414700.00,F7
15439,7558425560.00,ED
15440,7558436400.00,B5
15441,7558447240.00,62
15442,7558458090.00,01
15443,7558468950.00,02
15444,7558479790.00,1C
15445,7558490630.00,00
15446,7558501480.00,50
15447,7558512320.00,14
15448,7558523180.00,00
15449,7558534030.00,00
15450,7558544870.00,00
15451,7558555710.00,00
15452,7558566570.00,00
15453,7558577420.00,00
15454,7558588260.00,00
15455,7558599110.00,00
15456,7558609970.00,00
15457,7558620810.00,00
15458,7558631650.00,00
15459,7558642490.00,00
15460,7558653350.00,00
15461,7558664200.00,00
15462,7558675040.00,98
15463,7558685890.00,BD
15464,7558696750.00,FF
15465,7558707590.00,FF
15466,7558718430.00,FF
15467,7558729270.00,FF
15468,7558740120.00,FF
15469,7558750980.00,FF
15470,7558761820.00,00
15471,7558772670.00,83
15472,7558783510.00,84
15473,7558794370.00,DF
15474,7558805210.00,B8
15475,7558816060.00,04
15476,7558826900.00,B5
15477,7558837760.00,62
15478,7558848610.00,01
15479,7558859450.00,12
15480,7558870290.00,24
15481,7558881150.00,00
15482,7558891990.00,50
15483,7558902840.00,14
15484,7558913680.00,00
15485,7558924530.00,00
15486,7558935390.00,00
15487,7558946230.00,00
15488,7558957070.00,00
15489,7558967920.00,00
15490,7558978780.00,00
15491,7558989620.00,00
15492,7559000470.00,00
15493,7559011310.00,00
15494,7559022170.00,00
15495,7559033010.00,00
15496,7559043860.00,00
15497,7559054700.00,00
15498,7559065560.00,00
15499,7559076400.00,00
15500,7559087250.00,00
15501,7559098090.00,00
15502,7559108950.00,00
15503,7559119790.00,00
15504,7559130640.00,00
15505,7559141480.00,00
15506,7559152330.00,00
15507,7559163190.00,00
15508,7559174030.00,00
15509,7559184870.00,00
15510,7559195710.00,3C
15511,7559206570.00,86
15512,7559217420.00,01
15513,7559228260.00,00
15514,7559239110.00,80
15515,7559249970.00,A8
15516,7559260810.00,12
15517,7559271650.00,01
15518,7559282500.00,99
15519,7559293350.00,E7
15520,7559304200.00,B5
15521,7559315040.00,62
15522,7559325890.00,01
15523,7559336750.00,35
15524,7559347590.00,08
15525,7559358430.00,00
15526,7559369280.00,50
15527,7559380120.00,14
15528,7559390980.00,00
15529,7559401830.00,00
15530,7559412670.00,01
15531,7559423510.00,00
15532,7559434370.00,00
15533,7559445210.00,00
15534,7559456060.00,A3
15535,7559466900.00,B3
15536,7559477760.00,B5
15537,7559488610.00,62
15538,7559499450.00,01
15539,7559510290.00,03
15540,7559521150.00,10
15541,7559532000.00,00
15542,7559542840.00,50
15543,7559553690.00,14
15544,7559564530.00,00
15545,7559575390.00,00
15546,7559586230.00,00
15547,7559597070.00,40
15548,7559607920.00,00
15549,7559618780.00,08
15550,7559629620.00,00
15551,7559640470.00,00
15552,7559651310.00,00
15553,7559662170.00,00
15554,7559673010.00,64
15555,7559683860.00,14
15556,7559694700.00,00
15557,7559705560.00,00
15558,7559716400.00,38
15559,7559727250.00,6D
15560,7559738090.00,B5
15561,7559748950.00,62
15562,7559759790.00,01
15563,7559770640.00,04
15564,7559781480.00,12
15565,7559792330.00,00
15566,7559803190.00,50
15567,7559814030.00,14
15568,7559824870.00,00
15569,7559835720.00,00
15570,7559846570.00,0F
15571,7559857420.00,27
15572,7559868260.00,0F
15573,7559879110.00,27
15574,7559889970.00,0F
15575,7559900810.00,27
15576,7559911650.00,0F
15577,7559922500.00,27
15578,7559933360.00,0F
15579,7559944200.00,27
15580,7559955050.00,0F
15581,7559965890.00,27
15582,7559976750.00,0F
15583,7559987590.00,27
15584,7559998430.00,F5
15585,7560009280.00,85
15586,7560020120.00,B5
15587,7560030980.00,62
15588,7560041830.00,01
15589,7560052670.00,20
15590,7560063510.00,10
15591,7560074370.00,00
15592,7560085220.00,50
15593,7560096060.00,14
15594,7560106910.00,00
15595,7560117770.00,00
15596,7560128610.00,00
15597,7560139450.00,00
15598,7560150290.00,00
15599,7560161150.00,00
15600,7560172000.00,00
15601,7560182840.00,00
15602,7560193690.00,12
15603,7560204530.00,00
15604,7560215390.00,FF
15605,7560226230.00,FF
15606,7560237070.00,FF
15607,7560247920.00,FF
15608,7560258780.00,A3
15609,7560269620.00,22
15610,7560280470.00,B5
15611,7560291310.00,62
15612,7560302170.00,01
15613,7560313010.00,21
15614,7560323860.00,14
15615,7560334700.00,00
15616,7560345560.00,50
15617,7560356410.00,14
15618,7560367250.00,00
15619,7560378090.00,00
15620,7560388950.00,FF
15621,7560399790.00,FF
15622,7560410640.00,FF
15623,7560421480.00,FF
15624,7560432330.00,00
15625,7560443190.00,C2
15626,7560454030.00,EB
15627,7560464870.00,0B
15628,7560475720.00,E5
15629,7560486570.00,07
15630,7560497420.00,03
15631,7560508270.00,07
15632,7560519110.00,00
15633,7560529970.00,00
15634,7560540810.00,05
15635,7560551650.00,F0
15636,7560562500.00,39
15637,7560573360.00,B8
15638,7560584200.00,B5
15639,7560595050.00,62
15640,7560605890.00,01
15641,7560616750.00,22
15642,7560627590.00,14
15643,7560638440.00,00
15644,7560649280.00,50
15645,7560660120.00,14
15646,7560670980.00,00
15647,7560681830.00,00
15648,7560692670.00,00
15649,7560703510.00,00
15650,7560714370.00,00
15651,7560725220.00,00
15652,7560736060.00,00
15653,7560746910.00,00
15654,7560757770.00,00
15655,7560768610.00,00
15656,7560779450.00,FF
15657,7560790290.00,FF
15658,7560801150.00,FF
15659,7560812000.00,FF
15660,7560822840.00,7C
15661,7560833690.00,36
15662,7560844530.00,39
15663,7560855390.00,00
15664,7560866230.00,82
15665,7560877080.00,84
15666,7560887920.00,B5
15667,7560898780.00,62
15668,7560909620.00,01
15669,7560920470.00,60
15670,7560931310.00,10
15671,7560942170.00,00
15672,7560953010.00,50
15673,7560963860.00,14
15674,7560974700.00,00
15675,7560985560.00,00
15676,7560996410.00,00
15677,7561007250.00,00
15678,7561018090.00,00
15679,7561028950.00,00
15680,7561039800.00,00
15681,7561050640.00,00
15682,7561061490.00,00
15683,7561072330.00,00
15684,7561083190.00,00
15685,7561094030.00,00
15686,7561104870.00,00
15687,7561115720.00,00
15688,7561126580.00,D5
15689,7561137420.00,80
15690,7749334160.00,B5
15691,7749345010.00,62
15692,7749355850.00,02
15693,7749366710.00,15
15694,7749377550.00,10
15695,7749388400.00,00
15696,7749399240.00,CD
15697,7749410100.00,CC
15698,7749420950.00,CC
15699,7749431790.00,CC
15700,7749442630.00,CC
15701,7749453490.00,CC
15702,7749464330.00,14
15703,7749475180.00,40
15704,7749486020.00,00
15705,7749496870.00,00
15706,7749507730.00,12
15707,7749518570.00,00
15708,7749529410.00,00
15709,7749540260.00,01
15710,7749551120.00,E8
15711,7749561960.00,16
15712,7749572810.00,55
15713,7749583650.00,D0
15714,7756477770.00,B5
15715,7756488610.00,62
15716,7756499460.00,01
15717,7756510320.00,07
15718,7756521160.00,5C
15719,7756532010.00,00
15720,7756542850.00,18
15721,7756553710.00,15
15722,7756564550.00,00
15723,7756575400.00,00
15724,7756586240.00,E5
15725,7756597100.00,07
15726,7756607940.00,03
15727,7756618790.00,07
15728,7756629630.00,00
15729,7756640470.00,00
15730,7756651330.00,05
15731,7756662180.00,F0
15732,7756673020.00,FF
15733,7756683860.00,FF
15734,7756694720.00,FF
15735,7756705570.00,FF
15736,7756716410.00,00
15737,7756727260.00,84
15738,7756738110.00,D7
15739,7756748960.00,17
15740,7756759800.00,00
15741,7756770650.00,00
15742,7756781510.00,24
15743,7756792350.00,00
15744,7756803190.00,00
15745,7756814040.00,00
15746,7756824880.00,00
15747,7756835740.00,00
15748,7756846590.00,00
15749,7756857430.00,00
15750,7756868270.00,00
15751,7756879130.00,00
15752,7756889970.00,00
15753,7756900820.00,00
15754,7756911660.00,00
15755,7756922520.00,00
