Index,Start,Time,Type,Data,
196,566.522175 ms,8.7 ¦Ìs,RX data,0A,
197,566.533 ms,8.7 ¦Ìs,RX data,24,
198,566.54385 ms,8.7 ¦Ìs,RX data,47,
199,566.554725 ms,8.7 ¦Ìs,RX data,4E,
200,566.56555 ms,8.7 ¦Ìs,RX data,54,
201,566.5764 ms,8.7 ¦Ìs,RX data,58,
202,566.58725 ms,8.7 ¦Ìs,RX data,54,
203,566.5981 ms,8.7 ¦Ìs,RX data,2C,
204,566.60895 ms,8.7 ¦Ìs,RX data,30,
205,566.6198 ms,8.7 ¦Ìs,RX data,31,
206,566.630625 ms,8.7 ¦Ìs,RX data,2C,
207,566.6415 ms,8.7 ¦Ìs,RX data,30,
208,566.65235 ms,8.7 ¦Ìs,RX data,31,
209,566.663175 ms,8.7 ¦Ìs,RX data,2C,
210,566.674025 ms,8.7 ¦Ìs,RX data,30,
211,566.684875 ms,8.7 ¦Ìs,RX data,32,
212,566.695725 ms,8.7 ¦Ìs,RX data,2C,
213,566.706575 ms,8.7 ¦Ìs,RX data,43,
214,566.717425 ms,8.7 ¦Ìs,RX data,48,
215,566.72825 ms,8.7 ¦Ìs,RX data,49,
216,566.739125 ms,8.7 ¦Ìs,RX data,50,
217,566.749975 ms,8.7 ¦Ìs,RX data,49,
218,566.7608 ms,8.7 ¦Ìs,RX data,44,
219,566.77165 ms,8.7 ¦Ìs,RX data,3D,
220,566.782525 ms,8.7 ¦Ìs,RX data,30,
221,566.79335 ms,8.7 ¦Ìs,RX data,30,
222,566.8042 ms,8.7 ¦Ìs,RX data,30,
223,566.81505 ms,8.7 ¦Ìs,RX data,30,
224,566.8259 ms,8.7 ¦Ìs,RX data,30,
225,566.83675 ms,8.7 ¦Ìs,RX data,30,
226,566.8476 ms,8.7 ¦Ìs,RX data,45,
227,566.858425 ms,8.7 ¦Ìs,RX data,30,
228,566.8693 ms,8.7 ¦Ìs,RX data,38,
229,566.88015 ms,8.7 ¦Ìs,RX data,36,
230,566.890975 ms,8.7 ¦Ìs,RX data,44,
231,566.901825 ms,8.7 ¦Ìs,RX data,42,
232,566.912675 ms,8.7 ¦Ìs,RX data,38,
233,566.923525 ms,8.7 ¦Ìs,RX data,46,
234,566.934375 ms,8.7 ¦Ìs,RX data,34,
235,566.945225 ms,8.7 ¦Ìs,RX data,32,
236,566.95605 ms,8.7 ¦Ìs,RX data,35,
237,566.966925 ms,8.7 ¦Ìs,RX data,34,
238,566.977775 ms,8.7 ¦Ìs,RX data,2A,
239,566.9886 ms,8.7 ¦Ìs,RX data,37,
240,566.99945 ms,8.7 ¦Ìs,RX data,35,
241,567.0103 ms,8.7 ¦Ìs,RX data,0D,
242,567.02115 ms,8.7 ¦Ìs,RX data,0A,
243,567.032 ms,8.7 ¦Ìs,RX data,24,
244,567.04285 ms,8.7 ¦Ìs,RX data,47,
245,567.0537 ms,8.7 ¦Ìs,RX data,4E,
246,567.06455 ms,8.7 ¦Ìs,RX data,54,
247,567.0754 ms,8.7 ¦Ìs,RX data,58,
