Id,Time[ns],0:UART: RX/TX
374,2113838940.00,8A
375,2113849820.00,98
376,2113860710.00,C1
377,2123782680.00,B5
378,2123793570.00,62
379,2123804460.00,05
380,2123815340.00,01
381,2123826230.00,02
382,2123837110.00,00
383,2123848010.00,06
384,2123858890.00,8A
385,2123869780.00,98
386,2123880660.00,C1
387,2133790660.00,B5
388,2133801550.00,62
389,2133812430.00,05
390,2133823330.00,01
391,2133834210.00,02
392,2133845100.00,00
393,2133855980.00,06
394,2133866870.00,8A
395,2133877760.00,98
396,2133888650.00,C1
397,2143778360.00,B5
398,2143789250.00,62
399,2143800130.00,05
400,2143811030.00,01
401,2143821910.00,02
402,2143832800.00,00
403,2143843690.00,06
404,2143854570.00,8A
405,2143865460.00,98
406,2143876350.00,C1
407,2153757900.00,B5
408,2153768790.00,62
409,2153779670.00,05
410,2153790560.00,01
411,2153801450.00,02
412,2153812330.00,00
413,2153823230.00,06
414,2153834110.00,8A
415,2153845000.00,98
416,2153855880.00,C1
417,2163768190.00,B5
418,2163779080.00,62
419,2163789970.00,05
420,2163800860.00,01
421,2163811740.00,02
422,2163822630.00,00
423,2163833510.00,06
424,2163844410.00,8A
425,2163855290.00,98
426,2163866180.00,C1
427,2173825850.00,B5
428,2173836730.00,62
429,2173847620.00,05
430,2173858500.00,01
431,2173869390.00,02
432,2173880280.00,00
433,2173891170.00,06
434,2173902050.00,8A
435,2173912940.00,98
436,2173923830.00,C1
437,2183771900.00,B5
438,2183782790.00,62
439,2183793680.00,05
440,2183804560.00,01
441,2183815450.00,02
442,2183826340.00,00
443,2183837230.00,06
444,2183848110.00,8A
445,2183859000.00,98
446,2183869890.00,C1
447,2193755870.00,B5
448,2193766750.00,62
449,2193777640.00,05
450,2193788520.00,01
451,2193799410.00,02
452,2193810300.00,00
453,2193821190.00,06
454,2193832070.00,8A
455,2193842960.00,98
456,2193853850.00,C1
457,2203795070.00,B5
458,2203805960.00,62
459,2203816850.00,05
460,2203827730.00,01
461,2203838620.00,02
462,2203849510.00,00
463,2203860400.00,06
464,2203871280.00,8A
465,2203882170.00,98
466,2203893050.00,C1
467,2213765010.00,B5
468,2213775910.00,62
469,2213786790.00,05
470,2213797680.00,01
471,2213808570.00,02
472,2213819450.00,00
473,2213830340.00,06
474,2213841230.00,8A
475,2213852110.00,98
476,2213863000.00,C1
477,2223824230.00,B5
478,2223835120.00,62
479,2223846010.00,05
480,2223856890.00,01
481,2223867780.00,02
482,2223878670.00,00
483,2223889550.00,06
484,2223900440.00,8A
485,2223911330.00,98
486,2223922210.00,C1
487,2233762670.00,B5
488,2233773560.00,62
489,2233784450.00,05
490,2233795330.00,01
491,2233806220.00,02
492,2233817110.00,00
493,2233827990.00,06
494,2233838880.00,8A
495,2233849770.00,98
496,2233860650.00,C1
497,2243776700.00,B5
498,2243787590.00,62
499,2243798480.00,05
500,2243809370.00,01
501,2243820250.00,02
502,2243831140.00,00
503,2243842030.00,06
504,2243852920.00,8A
505,2243863800.00,98
506,2243874690.00,C1
507,2253795710.00,B5
508,2253806590.00,62
509,2253817490.00,05
510,2253828370.00,01
511,2253839260.00,02
512,2253850140.00,00
513,2253861030.00,06
514,2253871920.00,8A
515,2253882810.00,98
516,2253893690.00,C1
517,2263844720.00,B5
518,2263855600.00,62
519,2263866490.00,05
520,2263877380.00,01
521,2263888270.00,02
522,2263899150.00,00
523,2263910040.00,06
524,2263920930.00,8A
525,2263931820.00,98
526,2263942700.00,C1
527,2273801390.00,B5
528,2273812280.00,62
529,2273823160.00,05
530,2273834050.00,01
531,2273844940.00,02
532,2273855830.00,00
533,2273866710.00,06
534,2273877600.00,8A
535,2273888490.00,98
536,2273899370.00,C1
537,2283778140.00,B5
538,2283789020.00,62
539,2283799910.00,05
540,2283810790.00,01
541,2283821690.00,02
542,2283832570.00,00
543,2283843460.00,06
544,2283854350.00,8A
545,2283865230.00,98
546,2283876120.00,C1
547,2293763320.00,B5
548,2293774210.00,62
549,2293785100.00,05
550,2293795980.00,01
551,2293806870.00,02
552,2293817750.00,00
553,2293828650.00,06
554,2293839530.00,8A
555,2293850420.00,98
556,2293861300.00,C1
557,2303772320.00,B5
558,2303783210.00,62
559,2303794100.00,05
560,2303804980.00,01
561,2303815870.00,02
562,2303826750.00,00
563,2303837650.00,06
564,2303848530.00,8A
565,2303859420.00,98
566,2303870300.00,C1
567,2313755330.00,B5
568,2313766210.00,62
569,2313777100.00,06
570,2313787990.00,8B
571,2313798870.00,09
572,2313809760.00,00
573,2313820650.00,01
574,2313831530.00,04
575,2313842430.00,00
576,2313853310.00,00
577,2313864200.00,01
578,2313875080.00,00
579,2313885970.00,C7
580,2313896860.00,10
581,2313907750.00,00
582,2313918630.00,77
583,2313929520.00,D8
584,2313940410.00,B5
585,2313951290.00,62
586,2313962180.00,05
587,2313973070.00,01
588,2313983950.00,02
589,2313994850.00,00
590,2314005730.00,06
591,2314016620.00,8B
592,2314027500.00,99
593,2314038390.00,C2
594,2323790930.00,B5
595,2323801820.00,62
596,2323812710.00,06
597,2323823590.00,8B
598,2323834480.00,09
599,2323845370.00,00
600,2323856250.00,01
601,2323867150.00,04
602,2323878030.00,00
603,2323888920.00,00
604,2323899800.00,02
605,2323910690.00,00
606,2323921580.00,C7
607,2323932470.00,10
608,2323943350.00,00
609,2323954240.00,78
610,2323965130.00,DD
611,2323976010.00,B5
612,2323986900.00,62
613,2323997790.00,05
614,2324008670.00,01
615,2324019570.00,02
616,2324030450.00,00
617,2324041340.00,06
618,2324052220.00,8B
619,2324063110.00,99
620,2324074000.00,C2
621,2333757410.00,B5
622,2333768290.00,62
623,2333779180.00,06
624,2333790070.00,8B
625,2333800950.00,09
626,2333811840.00,00
627,2333822730.00,01
628,2333833610.00,04
629,2333844500.00,00
630,2333855390.00,00
631,2333866280.00,03
632,2333877160.00,00
633,2333888050.00,C7
634,2333898930.00,20
635,2333909830.00,1E
636,2333920710.00,A7
