Id,Time[ns],0:UART: RX/TX
513,1949122500.00,06
514,1949134400.00,8A
515,1949146300.00,33
516,1949158200.00,00
517,1949170100.00,00
518,1949182000.00,01
519,1949193900.00,00
520,1949205800.00,00
521,1949217700.00,01
522,1949229600.00,00
523,1949241500.00,23
524,1949253400.00,10
525,1949265300.00,01
526,1949277200.00,02
527,1949289100.00,00
528,1949301000.00,23
529,1949312900.00,30
530,1949324780.00,64
531,1949336680.00,00
532,1949348580.00,13
533,1949360480.00,00
534,1949372380.00,11
535,1949384280.00,10
536,1949396180.00,01
537,1949408080.00,25
538,1949419980.00,00
539,1949431880.00,11
540,1949443780.00,10
541,1949455680.00,01
542,1949467580.00,A1
543,1949479480.00,00
544,1949491380.00,11
545,1949503280.00,20
546,1949515180.00,03
547,1949527080.00,A2
548,1949538980.00,00
549,1949550880.00,11
550,1949562780.00,20
551,1949574680.00,20
552,1949586560.00,A3
553,1949598460.00,00
554,1949610360.00,11
555,1949622260.00,20
556,1949634160.00,19
557,1949646060.00,D6
558,1949657960.00,00
559,1949669860.00,11
560,1949681760.00,20
561,1949693660.00,00
562,1949705560.00,17
563,1949717460.00,00
564,1949729360.00,11
565,1949741260.00,30
566,1949753160.00,64
567,1949765060.00,08
568,1949776960.00,AE
569,1949788860.00,A1
570,1959104400.00,B5
571,1959116300.00,62
572,1959128200.00,06
573,1959140100.00,8A
574,1959152000.00,15
575,1959163900.00,00
576,1959175800.00,00
577,1959187700.00,01
578,1959199600.00,00
579,1959211500.00,00
580,1959223400.00,01
581,1959235300.00,00
582,1959247200.00,21
583,1959259100.00,30
584,1959271000.00,C8
585,1959282900.00,00
586,1959294800.00,02
587,1959306700.00,00
588,1959318600.00,21
589,1959330500.00,30
590,1959342380.00,01
591,1959354280.00,00
592,1959366180.00,03
593,1959378080.00,00
594,1959389980.00,21
595,1959401880.00,20
596,1959413780.00,00
597,1959425680.00,58
598,1959437580.00,BD
599,1969098980.00,B5
600,1969110880.00,62
601,1969122780.00,06
602,1969134680.00,8A
603,1969146580.00,09
604,1969158480.00,00
605,1969170380.00,00
606,1969182280.00,01
607,1969194180.00,00
608,1969206080.00,00
609,1969217980.00,16
610,1969229880.00,00
611,1969241760.00,91
612,1969253660.00,20
613,1969265560.00,01
614,1969277460.00,62
615,1969289360.00,93
616,1979109280.00,B5
617,1979121180.00,62
618,1979133080.00,06
619,1979144980.00,8A
620,1979156880.00,24
621,1979168780.00,00
622,1979180680.00,00
