Id,Time[ns],0:UART: RX/TX
502,2233473170.00,00
503,2233485100.00,03
504,2233497040.00,00
505,2233508970.00,00
506,2233520910.00,D6
507,2233532840.00,00
508,2233544780.00,11
509,2233556710.00,20
510,2233568650.00,00
511,2233580580.00,A3
512,2233592520.00,E2
513,2243413010.00,B5
514,2243424950.00,62
515,2243436880.00,06
516,2243448820.00,8A
517,2243460750.00,09
518,2243472690.00,00
519,2243484620.00,00
520,2243496560.00,03
521,2243508490.00,00
522,2243520430.00,00
523,2243532360.00,A3
524,2243544300.00,00
525,2243556230.00,11
526,2243568170.00,20
527,2243580100.00,19
528,2243592040.00,89
529,2243603970.00,FC
530,2253403100.00,B5
531,2253415030.00,62
532,2253426970.00,06
533,2253438900.00,8A
534,2253450840.00,0A
535,2253462770.00,00
536,2253474710.00,00
537,2253486650.00,03
538,2253498590.00,00
539,2253510510.00,00
540,2253522450.00,01
541,2253534390.00,00
542,2253546330.00,21
543,2253558250.00,30
544,2253570190.00,C8
545,2253582120.00,00
546,2253594070.00,B7
547,2253605990.00,93
548,2263414350.00,B5
549,2263426290.00,62
550,2263438230.00,06
551,2263450160.00,8A
552,2263462100.00,0A
553,2263474030.00,00
554,2263485970.00,00
555,2263497900.00,03
556,2263509840.00,00
557,2263521770.00,00
558,2263533710.00,02
559,2263545640.00,00
560,2263557580.00,21
561,2263569510.00,30
562,2263581450.00,01
563,2263593380.00,00
564,2263605320.00,F1
565,2263617250.00,0B
566,2273421490.00,B5
567,2273433420.00,62
568,2273445360.00,06
569,2273457290.00,8A
570,2273469230.00,09
571,2273481160.00,00
572,2273493100.00,00
573,2273505030.00,03
574,2273516970.00,00
575,2273528900.00,00
576,2273540840.00,03
577,2273552770.00,00
578,2273564710.00,21
579,2273576640.00,20
580,2273588580.00,00
581,2273600510.00,E0
582,2273612450.00,F3
583,2283413400.00,B5
584,2283425330.00,62
585,2283437270.00,06
586,2283449210.00,8A
587,2283461140.00,09
588,2283473070.00,00
589,2283485010.00,00
590,2283496950.00,03
591,2283508890.00,00
592,2283520810.00,00
593,2283532750.00,20
594,2283544690.00,00
595,2283556630.00,31
596,2283568550.00,10
597,2283580490.00,00
598,2283592430.00,FD
599,2283604360.00,94
600,2293402170.00,B5
601,2293414110.00,62
602,2293426040.00,06
603,2293437980.00,8A
604,2293449910.00,09
605,2293461850.00,00
606,2293473780.00,00
607,2293485720.00,03
608,2293497650.00,00
609,2293509590.00,00
610,2293521520.00,A5
611,2293533460.00,02
612,2293545390.00,91
613,2293557330.00,20
614,2293569260.00,01
615,2293581200.00,F5
616,2293593130.00,76
617,2303413380.00,B5
618,2303425310.00,62
619,2303437250.00,06
620,2303449180.00,8A
621,2303461120.00,09
622,2303473050.00,00
623,2303484990.00,00
624,2303496920.00,03
625,2303508860.00,00
626,2303520790.00,00
627,2303532730.00,32
628,2303544660.00,02
629,2303556600.00,91
630,2303568530.00,20
631,2303580470.00,01
632,2303592400.00,82
633,2303604340.00,37
634,2313396430.00,B5
635,2313408370.00,62
636,2313420300.00,06
637,2313432250.00,8B
638,2313444170.00,08
639,2313456110.00,00
640,2313468050.00,00
641,2313479990.00,00
642,2313491910.00,00
643,2313503850.00,00
644,2313515790.00,01
645,2313527730.00,00
646,2313539650.00,C7
647,2313551590.00,10
648,2313563530.00,71
649,2313575470.00,33
650,2323422150.00,B5
651,2323434090.00,62
652,2323446020.00,06
653,2323457960.00,8B
654,2323469890.00,08
655,2323481830.00,00
656,2323493760.00,00
657,2323505700.00,00
658,2323517630.00,00
659,2323529570.00,00
660,2323541500.00,02
661,2323553440.00,00
662,2323565370.00,C7
663,2323577310.00,10
664,2323589240.00,72
665,2323601180.00,37
666,2333393410.00,B5
667,2333405350.00,62
668,2333417280.00,06
669,2333429220.00,8B
670,2333441150.00,08
671,2333453090.00,00
672,2333465020.00,00
673,2333476960.00,00
674,2333488890.00,00
675,2333500830.00,00
676,2333512760.00,03
677,2333524700.00,00
678,2333536630.00,C7
679,2333548570.00,20
680,2333560500.00,83
681,2333572440.00,4B
682,2343402830.00,B5
683,2343414760.00,62
684,2343426710.00,06
685,2343438630.00,8B
686,2343450570.00,08
687,2343462510.00,00
688,2343474450.00,00
689,2343486370.00,00
690,2343498310.00,00
691,2343510250.00,00
692,2343522190.00,04
693,2343534110.00,00
694,2343546050.00,C7
695,2343557990.00,50
696,2343569930.00,B4
697,2343581850.00,7F
698,2353391390.00,B5
699,2353403330.00,62
700,2353415260.00,06
701,2353427200.00,8B
702,2353439130.00,08
703,2353451070.00,00
704,2353463000.00,00
705,2353474940.00,00
706,2353486870.00,00
707,2353498810.00,00
708,2353510740.00,05
709,2353522680.00,00
710,2353534610.00,C7
711,2353546550.00,50
712,2353558480.00,B5
713,2353570420.00,83
714,2363403020.00,B5
715,2363414960.00,62
716,2363426890.00,06
717,2363438830.00,8B
718,2363450760.00,08
719,2363462700.00,00
720,2363474630.00,00
721,2363486570.00,00
722,2363498500.00,00
723,2363510440.00,00
724,2363522370.00,06
725,2363534310.00,00
726,2363546240.00,C7
727,2363558180.00,50
728,2363570110.00,B6
729,2363582050.00,87
730,2373411320.00,B5
731,2373423250.00,62
732,2373435190.00,06
733,2373447130.00,8B
734,2373459070.00,08
735,2373470990.00,00
736,2373482930.00,00
737,2373494870.00,00
738,2373506810.00,00
739,2373518730.00,00
740,2373530670.00,07
741,2373542610.00,00
742,2373554550.00,C7
743,2373566470.00,50
744,2373578410.00,B7
745,2373590350.00,8B
746,2383415820.00,B5
747,2383427750.00,62
748,2383439690.00,13
749,2383451620.00,80
750,2383463560.00,54
751,2383475490.00,00
752,2383487430.00,01
753,2383499360.00,00
754,2383511300.00,00
755,2383523230.00,01
756,2383535170.00,19
757,2383547100.00,06
758,2383559040.00,05
759,2383570970.00,05
760,2383582910.00,3B
761,2383594840.00,00
762,2383606780.00,04
763,2383618710.00,00
764,2383630650.00,5C
765,2383642580.00,40
766,2383654520.00,10
767,2383666450.00,05
768,2383678390.00,00
769,2383690320.00,A3
