Index,Start,Time,Type,Data,
113,1.070527 s,8.7 ¦Ìs,RX data,00,
114,1.070539 s,8.7 ¦Ìs,RX data,01,
115,1.070551 s,8.7 ¦Ìs,RX data,01,
116,1.070563 s,8.7 ¦Ìs,RX data,05,
117,1.070575 s,8.7 ¦Ìs,RX data,00,
118,1.070587 s,8.7 ¦Ìs,RX data,00,
119,1.070599 s,8.7 ¦Ìs,RX data,00,
120,1.07061 s,8.7 ¦Ìs,RX data,01,
121,1.070622 s,8.7 ¦Ìs,RX data,00,
122,1.070634 s,8.7 ¦Ìs,RX data,01,
123,1.070646 s,8.7 ¦Ìs,RX data,01,
124,1.070658 s,8.7 ¦Ìs,RX data,06,
125,1.07067 s,8.7 ¦Ìs,RX data,08,
126,1.070682 s,8.7 ¦Ìs,RX data,10,
127,1.070694 s,8.7 ¦Ìs,RX data,00,
128,1.070706 s,8.7 ¦Ìs,RX data,00,
129,1.070717 s,8.7 ¦Ìs,RX data,00,
130,1.070729 s,8.7 ¦Ìs,RX data,01,
131,1.070741 s,8.7 ¦Ìs,RX data,01,
132,1.070753 s,8.7 ¦Ìs,RX data,16,
133,1.070765 s,8.7 ¦Ìs,RX data,50,
134,1.081094 s,8.7 ¦Ìs,RX data,B5,
135,1.081105 s,8.7 ¦Ìs,RX data,62,
136,1.081117 s,8.7 ¦Ìs,RX data,06,
137,1.081129 s,8.7 ¦Ìs,RX data,04,
138,1.081141 s,8.7 ¦Ìs,RX data,04,
139,1.081153 s,8.7 ¦Ìs,RX data,00,
140,1.081165 s,8.7 ¦Ìs,RX data,00,
141,1.081177 s,8.7 ¦Ìs,RX data,00,
142,1.081189 s,8.7 ¦Ìs,RX data,08,
143,1.081201 s,8.7 ¦Ìs,RX data,00,
144,1.081213 s,8.7 ¦Ìs,RX data,16,
145,1.081224 s,8.7 ¦Ìs,RX data,74,
146,1.090775 s,8.7 ¦Ìs,RX data,B5,
147,1.090787 s,8.7 ¦Ìs,RX data,62,
148,1.090799 s,8.7 ¦Ìs,RX data,06,
149,1.090811 s,8.7 ¦Ìs,RX data,01,
150,1.090823 s,8.7 ¦Ìs,RX data,08,
151,1.090834 s,8.7 ¦Ìs,RX data,00,
152,1.090846 s,8.7 ¦Ìs,RX data,0D,
153,1.090858 s,8.7 ¦Ìs,RX data,01,
154,1.09087 s,8.7 ¦Ìs,RX data,00,
155,1.090882 s,8.7 ¦Ìs,RX data,01,
156,1.090894 s,8.7 ¦Ìs,RX data,00,
157,1.090906 s,8.7 ¦Ìs,RX data,00,
158,1.090918 s,8.7 ¦Ìs,RX data,00,
159,1.09093 s,8.7 ¦Ìs,RX data,00,
160,1.090942 s,8.7 ¦Ìs,RX data,1E,
161,1.090953 s,8.7 ¦Ìs,RX data,17,
162,1.195746 s,8.7 ¦Ìs,RX data,B5,
163,1.195758 s,8.7 ¦Ìs,RX data,62,
164,1.19577 s,8.7 ¦Ìs,RX data,06,
165,1.195782 s,8.7 ¦Ìs,RX data,01,
166,1.195794 s,8.7 ¦Ìs,RX data,08,
167,1.195806 s,8.7 ¦Ìs,RX data,00,
168,1.195818 s,8.7 ¦Ìs,RX data,0D,
169,1.19583 s,8.7 ¦Ìs,RX data,01,
170,1.195842 s,8.7 ¦Ìs,RX data,00,
171,1.195853 s,8.7 ¦Ìs,RX data,01,
172,1.195865 s,8.7 ¦Ìs,RX data,00,
173,1.195877 s,8.7 ¦Ìs,RX data,00,
174,1.195889 s,8.7 ¦Ìs,RX data,00,
175,1.195901 s,8.7 ¦Ìs,RX data,00,
176,1.195913 s,8.7 ¦Ìs,RX data,1E,
177,1.195925 s,8.7 ¦Ìs,RX data,17,
178,1.205741 s,8.7 ¦Ìs,RX data,B5,
179,1.205753 s,8.7 ¦Ìs,RX data,62,
180,1.205765 s,8.7 ¦Ìs,RX data,06,
181,1.205777 s,8.7 ¦Ìs,RX data,01,
182,1.205789 s,8.7 ¦Ìs,RX data,08,
183,1.205801 s,8.7 ¦Ìs,RX data,00,
184,1.205813 s,8.7 ¦Ìs,RX data,01,
185,1.205825 s,8.7 ¦Ìs,RX data,01,
186,1.205837 s,8.7 ¦Ìs,RX data,00,
187,1.205848 s,8.7 ¦Ìs,RX data,01,
188,1.20586 s,8.7 ¦Ìs,RX data,00,
189,1.205872 s,8.7 ¦Ìs,RX data,00,
190,1.205884 s,8.7 ¦Ìs,RX data,00,
